N	3gram	Tiupa_Hudo_2	Problema
1	о том что	7	9
2	с точки зрения	2	8
3	в том что	11	8
4	тем не менее	3	5
5	с другой стороны	1	5
6	в настоящее время	1	3
7	и то что	1	3
8	точно так же	1	3
9	то время как	1	3
10	с одной стороны	3	3
11	как будто бы	2	3
12	а с другой	1	3
13	все же не	1	3
14	в то время	1	3
15	можно сказать что	1	3
16	после того как	1	3
17	это уже не	1	2
18	дело в том	1	2
19	по отношению к	7	2
20	но и о	1	2
21	в том числе	1	2
22	до сих пор	2	2
23	в таком случае	1	2
24	бы то ни	1	2
25	то и другое	1	2
26	в это время	1	2
27	в данном случае	2	2
28	и людей и	1	2
29	не может быть	3	2
30	но все же	1	2
31	для того чтобы	3	2
32	все что угодно	1	1
33	своего мужа при	1	1
34	то что я	1	1
35	но и самого	1	1
36	так и остается	1	1
37	во что бы	1	1
38	в себе самом	1	1
39	в самом деле	3	1
40	о том как	2	1
41	как раз и	1	1
42	жизни в ее	1	1
43	и то и	1	1
44	человека а не	1	1
45	о том чтобы	1	1
46	между тем как	1	1
47	в этом отношении	1	1
48	том числе и	1	1
49	можно было бы	2	1
50	здесь не в	1	1
51	только тем что	2	1
52	нет у него	1	1
53	что бы то	1	1
54	едва ли не	1	1
55	он вовсе не	1	1
56	не чуждо и	1	1
57	не только в	2	1
58	говорит о своей	1	1
59	состоит в том	2	1
60	а также и	1	1
61	будто бы даже	1	1
62	то ни стало	1	1
63	и в этом	2	1
64	своей жизни в	1	1
65	так или иначе	1	1
66	содержит в себе	1	1
67	не зная что	2	1
68	только о том	1	1
69	и в том	1	1
70	любви и милосердия	1	1
71	мы читаем и	1	1
72	что несмотря на	1	1
73	в себе но	1	1
74	духовном смысле и	1	1
75	в этом произведении	1	1
76	себя и людей	1	1
77	то же время	4	1
78	но тем не	2	1
79	то или иное	1	1
80	с самого начала	1	1
81	дом но и	1	1
82	что хотел сказать	1	1
83	той или иной	1	1
84	но еще и	2	1
85	в то же	4	1
86	можно судить по	1	1
87	в xix в	1	1
88	уже забыл о	1	1
89	и все же	1	1
90	никогда и не	1	1
91	к тому же	2	1
92	как одно из	1	1
93	которая не в	1	1
94	и т д	2	1
95	в черном платье	1	1
