N	3gram	Tiupa_Disk_1	Narrotol
1	в том что	13	8
2	с одной стороны	9	7
3	о том что	5	6
4	по отношению к	9	6
5	в том числе	2	6
6	в отличие от	4	5
7	не может быть	3	5
8	том числе и	2	4
9	в основе своей	2	4
10	читателя или слушателя	1	4
11	в данном случае	2	4
12	к тому же	4	4
13	с другой стороны	3	4
14	той или иной	3	4
15	но все же	1	4
16	можно сказать что	2	4
17	высказывания состоит в	1	3
18	состоит в том	2	3
19	в этом отношении	1	3
20	тем не менее	1	3
21	то же время	4	3
22	в свою очередь	3	3
23	вольно или невольно	2	3
24	в то же	3	3
25	коммуникативного события рассказывания	1	3
26	отнюдь не предполагает	1	2
27	его событийной полноте	1	2
28	именно в том	1	2
29	мы имеем дело	2	2
30	жанры как формы	2	2
31	а не в	2	2
32	более или менее	2	2
33	в том или	1	2
34	не только о	1	2
35	сказания или анекдота	1	2
36	подобно тому как	2	2
37	как коммуникативное событие	1	2
38	в рассказе о	1	2
39	с точки зрения	1	2
40	рассказывания а не	2	2
41	в таком случае	1	2
42	сами по себе	2	2
43	а по своей	1	2
44	благодаря связи с	2	2
45	свидетель и судия	2	2
46	перед нами не	1	2
47	отношения к сообщаемому	1	2
48	вокруг я героя	1	2
49	одной из двух	1	2
50	ту или иную	1	2
51	тогда как в	5	2
52	в значительной степени	2	2
53	одного сознания к	1	2
54	не только в	2	2
55	событием не является	1	2
56	и в форме	2	2
57	представляет собой не	1	2
58	в известном смысле	1	2
59	значении этого слова	1	2
60	в связи с	1	2
61	даже не только	1	2
62	все литературные жанры	1	2
63	существует благодаря связи	2	2
64	того или иного	1	2
65	нарративного высказывания состоит	1	2
66	в его событийной	1	2
67	с точкой зрения	1	2
68	как к содержанию	2	2
69	то есть в	2	2
70	персонажа то она	1	2
71	в конечном счете	1	2
72	сознания к другому	1	2
73	речь идет о	1	2
74	индивидуального речевого замысла	2	2
75	по сути дела	2	2
76	состоит именно в	1	2
77	со стороны адресата	1	2
78	не сводится к	2	2
79	от одного сознания	1	2
80	кто говорит и	1	2
81	том или ином	1	2
82	как организующий принцип	1	2
83	нормы то есть	1	1
84	нейтральное к языку	1	1
85	с наррацией которая	1	1
86	хотя в современной	1	1
87	в нашей способности	1	1
88	человека к норме	1	1
89	причастной вненаходимости бахтин	1	1
90	в притче универсального	1	1
91	слушателя в нашей	1	1
92	весь былой инвентарь	2	1
93	человеческого бытия нуждалась	1	1
94	по своей природе	2	1
95	строго отграниченная система	1	1
96	том что в	2	1
97	и того же	2	1
98	событие неотделимо от	1	1
99	устремленный от одного	1	1
100	костяком так сказать	1	1
101	поскольку выполнение нормы	1	1
102	формой человеческого бытия	1	1
103	в нем определенные	1	1
104	к однозначности и	1	1
105	соответствующая типическим ситуациям	2	1
106	произнесения сказания субъект	1	1
107	пока еще преждевременно	1	1
108	при этом остается	1	1
109	который по слову	1	1
110	при всей его	2	1
111	что они хотят	1	1
112	твердым композиционным костяком	1	1
113	определяется предметом целью	3	1
114	типическим ситуациям речевого	2	1
115	сказать первофеномены жанров	1	1
116	рода механизмом активизации	1	1
117	останется не реализованной	1	1
118	и потому нейтральное	1	1
119	являет собой лишь	1	1
120	нравственный закон собственно	1	1
121	в чистом виде	1	1
122	мы можем обозначить	1	1
123	а последнее принадлежит	1	1
124	качестве нарратива повествование	1	1
125	существенно связаны с	1	1
126	события на поучающего	1	1
127	о царских детях	1	1
128	для притчи иносказательность	1	1
129	что каждый из	1	1
130	внезакономерных явлениях а	1	1
131	художественными а с	1	1
132	никогда не было	1	1
133	существенную роль в	3	1
134	нерасторжимой с человеком	2	1
135	нами два события	1	1
136	собой исторически продуктивный	1	1
137	ряду родовых феноменов	1	1
138	убеждения организующего учительный	1	1
139	они бытуют как	1	1
140	только потому что	1	1
141	может быть осуществлено	1	1
142	потому нейтральное к	1	1
143	о.м фрейденберг убедительно	1	1
144	мира которая своей	1	1
145	стремится к однозначности	1	1
146	курьезное любопытное занимательное	1	1
147	виде целенаправленно устремленный	1	1
148	определена как регулятивная	1	1
149	связаны с языком	1	1
150	всем мыслью вещью	1	1
151	анекдота уже не	1	1
152	оно не предполагает	1	1
153	которая в нем	1	1
154	цели и ситуации	1	1
155	следует понимать как	1	1
156	опознании ее а	1	1
157	не является зависит	1	1
158	нами не как	1	1
159	быть осуществлено только	1	1
160	о поэтике здесь	1	1
161	в хх веке	1	1
162	непреложный и неоспоримый	1	1
163	как ценностного центра	1	1
164	и слушающих общим	1	1
165	прежде всего в	1	1
166	дело в том	1	1
167	жанр как композиционно	1	1
168	не развившимся твердым	1	1
169	царских детях покидающих	1	1
170	говорит и кому	1	1
171	перед ним определенные	1	1
172	опыта к индивидуальной	1	1
173	мира в притче	1	1
174	которая может быть	1	1
175	слова в слове	1	1
176	и главное действующее	1	1
177	целое внеязыковое и	1	1
178	себе не заключает	1	1
179	воцариться в чужой	1	1
180	акте выбора осуществляется	1	1
181	обозначить как произведение	1	1
182	последовательности в какой	1	1
183	рассказывания в этом	1	1
184	представляет собой исторически	1	1
185	регулятивная отношение слушателя	1	1
186	феноменов событий процессов	2	1
187	последнем мы и	1	1
188	ни столь пассивным	1	1
189	да и персонажи	1	1
190	на самом деле	1	1
191	в этом последнем	1	1
192	активность адресата при	1	1
193	на разных местах	1	1
194	мы строим свою	1	1
195	ситуациям речевого общения	2	1
196	и в особенности	2	1
197	и даже не	1	1
198	тематические и языковые	1	1
199	действующее лицо события	2	1
200	сценарием сюжетом но	1	1
201	порой фактически точными	1	1
202	то они не	1	1
203	то она здесь	1	1
204	слово общенародной хвалы	1	1
205	формах внутренней речи	1	1
206	сохранили свою актуальность	1	1
207	осуществляется или преступается	1	1
208	происходят в разные	1	1
209	языком ставят перед	1	1
210	в этом смысле	1	1
211	персонажем сценарием сюжетом	2	1
212	речи и т.п	1	1
213	сказание легендарно-историческое предание	1	1
214	высказывания жанр в	1	1
215	что бывает всегда	1	1
216	анекдота ни столь	1	1
217	том что он	1	1
218	в равной степени	1	1
219	с повествовательной традицией	1	1
220	в начальной фразе	1	1
221	стабильно дифференцированном и	1	1
222	вид сюжетных сами	1	1
223	уклонение от нормы	1	1
224	индивидуальной жизненной практике	1	1
225	то же самое	2	1
226	самой ситуации рассказывания	1	1
227	природа будучи непосредственной	1	1
228	картина мира которая	2	1
229	этом последнем мы	1	1
230	слушатели-читатели события эти	1	1
231	к содержанию сказания	1	1
232	фактический слушатель читатель	1	1
233	наррацией которая его	1	1
234	своей природе суть	1	1
235	значимого для кого-то	1	1
236	не предполагает хоровой	1	1
237	он не может	1	1
238	связи с историей	1	1
239	удовлетворение ожиданий порождаемых	1	1
240	не как объекты	1	1
241	жанры существенно связаны	1	1
242	сказания еще не	1	1
243	то есть принадлежат	1	1
244	типическая форма высказывания	2	1
245	проделано и рассказывающим	1	1
246	свою речь нам	1	1
247	по крайней мере	2	1
248	речь нам всегда	1	1
249	дискурс не является	1	1
250	слова говорящий здесь	1	1
251	не было и	1	1
252	но далеко не	1	1
253	с кристаллизацией личного	1	1
254	принцип любого дискурса	1	1
255	и кому говорят	1	1
256	которая его порождает	1	1
257	коммуникативного события общения	1	1
258	по себе они	1	1
259	в сущности застывшее	1	1
260	до сих пор	1	1
261	от его пристрастной	1	1
262	в разные времена	1	1
263	рекоша но от	1	1
264	предносится целое нашего	1	1
265	творится окказиональная случайностная	1	1
266	автора как ценностного	1	1
267	касается ментальной и	1	1
268	другому что касается	1	1
269	тот или иной	2	1
270	сплетни то есть	1	1
271	предметом целью и	3	1
272	предстают перед нами	1	1
273	выполнение нормы событием	1	1
274	проблемой речевых жанров	1	1
275	и событие самого	1	1
276	в едином но	1	1
277	и в то	1	1
278	когда мы строим	1	1
279	выбора осуществляется или	1	1
280	до известной степени	1	1
281	мифологическая природа будучи	1	1
282	инвентарь мифа сделала	1	1
283	сам по себе	1	1
284	с ее иносказательностью	1	1
285	как произведение в	1	1
286	мы и сами	1	1
287	к норме и	1	1
288	к другому что	1	1
289	греймасом и ж	1	1
290	сопряжения событий связывающего	1	1
291	ни столь свободным	1	1
292	сюжетом но не	1	1
293	уготованной ему позиции	1	1
294	говорящий здесь только	1	1
295	завершенная и строго	1	1
296	к содержанию анекдота	1	1
297	это позиция активного	1	1
298	мира вокруг я	1	1
299	однократных и внезакономерных	1	1
300	не с собственно	1	1
301	она здесь присутствует	1	1
302	разные времена различные	1	1
303	для производящего текст	1	1
304	или преступается не	1	1
305	высказывания и в	1	1
306	всего к ценностной	1	1
307	кого-то деяния или	1	1
308	в качестве значимого	1	1
309	и времени в	1	1
310	повеленья сказание в	1	1
311	по длительности и	1	1
312	столь свободным как	1	1
313	еще преждевременно поскольку	1	1
314	ситуации произнесения сказания	1	1
315	предметно-смысловые формы междуязычны	1	1
316	в акте выбора	1	1
317	в различные эпохи	1	1
318	в первую очередь	1	1
319	и на разных	1	1
320	активного приятия не	1	1
321	ее тема тот	1	1
322	теме по композиции	5	1
323	нуждалась в опознании	1	1
324	или сплетни то	1	1
325	события эти происходят	1	1
326	только то что	1	1
327	известном смысле домонологично	1	1
328	окружал человека к	1	1
329	сего времени сохранили	1	1
330	что не только	1	1
331	к тому или	1	1
332	по аналогии с	1	1
333	интригуемости читателя или	1	1
334	и речевой деятельности	1	1
335	практике может быть	1	1
336	нечто смешное но	1	1
337	здесь действующие лица	1	1
338	от нормы то	1	1
339	они трактовали не	1	1
340	времени сохранили свою	1	1
341	бытия нуждалась в	1	1
342	взаимодействия с природой	1	1
343	ставят перед ним	1	1
344	коммуникативного события на	1	1
345	из них в	1	1
346	событие о котором	1	1
347	наделенного репродуктивной компетентностью	1	1
348	и предполагающем удовлетворение	1	1
349	время жанры существенно	1	1
350	но как субъекты	1	1
351	события рассказывания а	1	1
352	тип высказывания реализующий	1	1
353	преступается не предначертанность	1	1
354	приобщения к общенародной	1	1
355	монолог в чистом	1	1
356	был всем мыслью	1	1
357	и составляющий морализаторскую	1	1
358	историей которая в	1	1
359	явлениях а о	1	1
360	состоит в придании	1	1
361	событий процессов состояний	2	1
362	определенной жанровой схемы	1	1
363	это разделение иерархично	1	1
364	жанра высказывания жанр	1	1
365	даже будучи порой	1	1
366	по теме по	5	1
367	на поучающего и	1	1
368	детях покидающих свою	1	1
369	и ситуацией высказывания	3	1
370	для кого-то деяния	1	1
371	сохранив весь былой	1	1
372	от отца к	1	1
373	а в интригуемости	1	1
374	дифференцированном и оцененном	1	1
375	встречающихся в дискурсе	1	1
376	может быть проделано	1	1
377	и вторичные идеологические	1	1
378	в сказании повествуемой	1	1
379	последнее принадлежит некоторому	1	1
380	задания реализуют в	1	1
381	дискурсе речевой акт	1	1
382	притчи может быть	1	1
383	а иногда и	1	1
384	но от божья	1	1
385	в стилевых формах	1	1
386	фатально непреложный и	1	1
387	повествование существует благодаря	1	1
388	поэтому жанры как	1	1
389	они хотят и	1	1
390	интерпретации в качестве	1	1
391	есть к категориям	1	1
392	появляется в связи	1	1
393	об однократных и	1	1
394	участников коммуникативного события	2	1
395	до наших дней	1	1
396	с еще не	1	1
397	схемы и в	1	1
398	к языку поэтому	1	1
399	притчи иносказательность является	1	1
400	в интриганстве персонажей	1	1
401	в готовом стабильно	1	1
402	собственно художественными а	1	1
403	зависит от жанра	1	1
404	будучи непосредственной формой	1	1
405	персонажи не выбирают	1	1
406	присутствует как правило	1	1
407	с собственно художественными	1	1
408	том что случилось	1	1
409	в форме индивидуального	1	1
410	и строго отграниченная	1	1
411	с историей которая	1	1
412	сказать что жанр	1	1
413	его вступление в	1	1
414	разных местах и	1	1
415	есть принадлежат самой	1	1
416	в качестве свидетеля	1	1
417	принципиальная для притчи	1	1
418	повествование в качестве	1	1
419	же время они	1	1
420	ним определенные задания	1	1
421	от жанра высказывания	1	1
422	предполагающем удовлетворение ожиданий	1	1
423	композиционно определенное в	1	1
424	произведении и событие	1	1
425	деяния или происшествия	1	1
426	аномалий который окружал	1	1
427	себе они таковыми	1	1
428	и внезакономерных явлениях	1	1
429	из уст в	1	1
430	может и не	1	1
431	любопытное занимательное неожиданное	1	1
432	здесь присутствует как	1	1
433	от понятия нормы	1	1
434	бытуют как слухи	1	1
435	чистом виде целенаправленно	1	1
436	деятельности персонажа то	1	1
437	но сложном событии	1	1
438	слушающих общим знанием	1	1
439	не могло быть	1	1
440	могло и не	1	1
441	есть типическая форма	1	1
442	личного опыта в	1	1
443	различные и по	1	1
444	недискурсивных формах внутренней	1	1
445	времена различные и	1	1
446	очередь определяется предметом	2	1
447	но в таком	1	1
448	двух сыновей в	1	1
449	главное действующее лицо	2	1
450	обязательно курьезное любопытное	1	1
451	извлечения адресатом некоего	1	1
452	некоего созерцающего ума	1	1
453	междуязычны интернациональны в	1	1
454	в тексте как	1	1
455	они таковыми не	1	1
456	не предполагает внутренне	1	1
457	своего рода механизмом	1	1
458	на передний план	1	1
459	слушателя к содержанию	1	1
460	в качестве дискурса	3	1
461	поэтике здесь пока	1	1
462	принадлежат самой ситуации	1	1
463	состоит в напряжении	1	1
464	к категориям а	1	1
465	притчевого типа есть	1	1
466	точными они бытуют	1	1
467	и персонажи сказания	1	1
468	писал бахтин может	1	1
469	читатель может и	1	1
470	а не только	2	1
471	как слухи или	1	1
472	содержит в себе	1	1
473	в рамках которого	1	1
474	тема тот свет	1	1
475	поучающего и поучаемого	1	1
476	длительности и на	1	1
477	значимое уклонение от	1	1
478	монологизированного слова в	1	1
479	мифов-нарраций никогда не	1	1
480	лицо события свидетель	2	1
481	первое может быть	1	1
482	именовал веком героев	1	1
483	гегель именовал веком	1	1
484	местах и в	1	1
485	повторению архетипических деяний	1	1
486	далеко не всегда	1	1
487	же время жанры	1	1
488	дело не с	1	1
489	субъекты этического выбора	1	1
490	живет в готовом	1	1
491	нем определенные возможности	1	1
492	они в различные	1	1
493	обладают неодинаковым историческим	1	1
494	не от своея	1	1
495	ментальной и речевой	1	1
496	его пристрастной интерпретации	1	1
497	как правило лишь	1	1
498	таковыми не являются	1	1
499	или слушателя в	1	1
500	и не занять	1	1
501	нам всегда предносится	1	1
502	чтобы воцариться в	1	1
503	в нем излагается	1	1
504	сказании повествуемой ситуации	1	1
505	множества преданий о	1	1
506	качестве значимого для	1	1
507	может ощущаться завершенная	1	1
508	является своего рода	1	1
509	адресатом некоего ценностного	1	1
510	которое мы можем	1	1
511	есть событие поскольку	1	1
512	а не событиям	1	1
513	в форме определенной	1	1
514	является зависит от	1	1
515	эксцессов и аномалий	1	1
516	оно стремится к	1	1
517	равнодостойности сознаний встречающихся	1	1
518	и аномалий который	1	1
519	быть определена как	3	1
520	мира в котором	1	1
521	этом своем качестве	2	1
522	позиция активного приятия	1	1
523	всегда предносится целое	1	1
