N	3gram	Bakhtin_Fr_1	Myshleni
1	в том что	6	19
2	по отношению к	1	10
3	с точки зрения	3	10
4	для того чтобы	1	8
5	можно сказать что	1	6
6	друг с другом	1	5
7	потому что он	1	4
8	в своем развитии	1	4
9	в самом начале	1	4
10	до сих пор	4	3
11	в этом отношении	3	3
12	там где они	1	2
13	и не может	1	2
14	до известной степени	1	2
15	на этой стадии	1	2
16	на этот вопрос	2	2
17	в значительной мере	2	2
18	как раз в	1	2
19	не могут быть	1	2
20	в последнее время	1	2
21	с другой стороны	1	2
22	к частному и	1	2
23	то что мы	1	2
24	именно потому что	1	2
25	в связи с	1	2
26	не может быть	1	2
27	но как раз	1	1
28	нет и не	1	1
29	только в пределах	1	1
30	теми или иными	1	1
31	в основе ее	1	1
32	в нашем исследовании	1	1
33	два основных момента	1	1
34	на самом деле	2	1
35	в том числе	10	1
36	первый план выдвигается	1	1
37	одна из основных	1	1
38	друг от друга	1	1
39	как раз и	2	1
40	на первый план	1	1
41	но все это	1	1
42	языка но и	1	1
43	сами по себе	1	1
44	в ряду этих	1	1
45	в отличие от	4	1
46	имеет не только	1	1
47	в собственном смысле	1	1
48	том числе и	7	1
49	главным образом в	1	1
50	во всех областях	1	1
51	влияние на развитие	1	1
52	основе ее лежит	1	1
53	он и в	1	1
54	не потому что	1	1
55	один из них	1	1
56	не только в	1	1
57	с одной стороны	2	1
58	до того времени	1	1
59	совпадает с его	1	1
60	только в самом	1	1
61	о чем мы	1	1
62	оно имеет не	1	1
63	как бы в	1	1
64	что при таком	1	1
65	этого нет и	1	1
66	до конца и	1	1
67	точки зрения тех	1	1
68	лежащие в основе	1	1
69	в самом деле	1	1
70	той или иной	5	1
71	включает в себя	1	1
72	во второй половине	2	1
73	приводит к ряду	1	1
74	мы встречаемся с	1	1
75	тех или иных	1	1
76	в настоящее время	1	1
77	не может стать	1	1
