N	2gram	Bakhtin_Fr_5	Istorich
1	и в	45	25
2	вместе с	3	22
3	что он	6	22
4	может быть	2	17
5	не только	14	13
6	но и	10	13
7	в его	13	12
8	так как	6	11
9	и не	15	11
10	в этом	14	10
11	тем что	1	10
12	все же	2	10
13	и его	13	9
14	его в	5	9
15	в виде	1	9
16	таким образом	8	9
17	еще не	1	8
18	и на	5	8
19	все эти	5	8
20	что в	12	8
21	на него	2	8
22	связи с	6	8
23	и что	2	8
24	мы видим	5	8
25	мы знаем	1	8
26	с тем	2	8
27	связь с	3	8
28	том что	7	8
29	в нем	10	7
30	а затем	1	7
31	как и	10	7
32	мы видели	7	7
33	во время	12	7
34	представлений о	1	7
35	потому что	7	7
36	о том	4	7
37	и здесь	4	7
38	то что	2	7
39	только в	4	7
40	в качестве	2	7
41	превращается в	2	7
42	но это	5	7
43	в частности	1	7
44	как в	3	6
45	в нее	1	6
46	это не	3	6
47	не может	5	6
48	не в	7	6
49	и он	3	6
50	не совсем	1	6
51	что и	7	6
52	там где	3	6
53	себя в	1	6
54	прежде всего	10	6
55	этот мотив	1	6
56	в том	10	6
57	например в	5	5
58	мы не	4	5
59	в ней	8	5
60	но не	4	5
61	с этим	4	5
62	что это	2	5
63	но все	1	5
64	не будем	2	5
65	видим что	2	5
66	как мы	8	5
67	в образе	1	5
68	связано с	1	5
69	так же	8	5
70	же как	4	4
71	и это	4	4
72	то же	11	4
73	мы уже	4	4
74	мы здесь	1	4
75	от этого	2	4
76	в истории	2	4
77	его на	1	4
78	он не	6	4
79	не как	1	4
80	что все	2	4
81	на этой	1	4
82	садится на	1	4
83	тем не	1	4
84	не менее	3	4
85	того как	1	4
86	в пределах	2	4
87	в дальнейшем	1	4
88	что у	1	4
89	с ним	5	4
90	а именно	2	4
91	если не	1	4
92	все это	7	4
93	в связи	5	4
94	из себя	1	4
95	также что	1	3
96	в которых	3	3
97	его не	4	3
98	представлением о	2	3
99	ему в	1	3
100	то это	1	3
101	если в	2	3
102	и как	5	3
103	в целом	2	3
104	в этой	6	3
105	их в	1	3
106	на этом	5	3
107	человека в	1	3
108	но уже	1	3
109	в то	11	3
110	друг друга	1	3
111	но вместе	1	3
112	встречается в	1	3
113	но эти	1	3
114	для того	6	3
115	что при	1	3
116	того чтобы	6	3
117	в себя	5	3
118	на том	2	3
119	никогда не	1	3
120	и с	10	3
121	и вообще	2	3
122	после того	1	3
123	о нем	1	3
124	но мы	2	3
125	к нему	2	3
126	в форме	1	3
127	представления о	1	3
128	и др	8	3
129	в особенности	2	3
130	и из	1	3
131	но оно	1	3
132	и пр	1	3
133	и все	7	3
134	и она	2	3
135	над ним	1	3
136	в данном	2	3
137	в книге	1	3
138	в более	1	3
139	ее и	1	3
140	в свете	2	3
141	а в	4	3
142	в целях	1	3
143	в свою	1	3
144	они не	1	3
145	ту же	2	2
146	того же	3	2
147	самом деле	5	2
148	он может	1	2
149	выражения как	1	2
150	одним из	5	2
151	а как	1	2
152	это время	2	2
153	время в	1	2
154	в различных	2	2
