N	3gram	Bakhtin_Pr_3	Problemy
1	к себе самому	6	14
2	человека из подполья	1	13
3	то же время	5	12
4	в то же	5	12
5	с самого начала	3	8
6	с самим собою	4	7
7	не может быть	1	6
8	с самим собой	1	6
9	по отношению к	1	5
10	и в то	2	5
11	себе самому и	1	5
12	во всяком случае	1	5
13	в этом смысле	1	4
14	с точки зрения	2	4
15	и прежде всего	5	4
16	на протяжении всего	1	4
17	а между тем	2	3
18	отношение к себе	3	3
19	он в сущности	1	3
20	он ни был	1	3
21	по крайней мере	1	3
22	в братьях карамазовых	2	3
23	в творчестве достоевского	5	3
24	но в то	1	3
25	в конце концов	1	3
26	самим собою и	1	3
27	записок из подполья	1	3
28	мы уже говорили	2	3
29	стиль и тон	1	3
30	с другой стороны	1	3
31	бы он ни	1	3
32	и в нем	1	3
33	может быть даже	1	3
34	смысле этого слова	1	2
35	человека с человеком	1	2
36	то что я	1	2
37	в той или	1	2
38	и наконец в	2	2
39	в записках из	1	2
40	знает что он	1	2
41	и не может	1	2
42	в отличие от	1	2
43	а может быть	1	2
44	как и все	1	2
45	в произведениях достоевского	1	2
46	записках из подполья	1	2
47	мне все равно	2	2
48	жизни и к	1	2
49	как бы уже	1	2
50	остановимся только на	1	2
51	именно тем что	1	2
52	а не в	1	2
53	в его целом	1	2
54	о том что	2	2
55	так и в	2	2
56	той или иной	1	2
57	что все позволено	1	2
58	я не хочу	1	2
59	тем не менее	2	2
60	в большинстве случаев	4	2
61	именно потому что	1	2
62	как и его	1	1
63	мы остановимся только	1	1
64	хотя и не	1	1
65	этом отношении очень	1	1
66	или хотя бы	1	1
67	человека к человеку	1	1
68	все это и	1	1
69	произведений записки из	1	1
70	вдруг почувствовал что	1	1
71	прежде всего в	1	1
72	и отчасти к	1	1
73	и в целом	1	1
74	легенда о великом	1	1
75	как и во	1	1
76	большей или меньшей	3	1
77	том что все	1	1
78	в котором он	1	1
79	при этом каждое	1	1
80	ли бы я	1	1
81	глубины души человеческой	1	1
82	потому что я	1	1
83	лучше всех знает	1	1
84	сих пор еще	2	1
85	в нем и	1	1
86	я хочу чтоб	1	1
87	всех героев достоевского	1	1
88	до сих пор	5	1
89	как мы сказали	1	1
90	и если б	3	1
91	ну и пусть	1	1
92	на самом же	1	1
93	в этом отношении	1	1
94	в этом произведении	2	1
95	мое необходимое объяснение	1	1
96	для всех героев	1	1
97	говорит о себе	1	1
98	ставрогина с тихоном	1	1
99	достоевского особенно в	1	1
100	прежде всего поражает	1	1
101	как мы уже	3	1
102	себе самому к	1	1
103	на первом плане	1	1
104	от него он	1	1
105	что дело идет	1	1
106	во всей своей	1	1
107	тут я вдруг	1	1
108	я все еще	1	1
109	и то что	1	1
110	последующего творчества достоевского	2	1
111	даже и не	2	1
112	в большей или	2	1
113	в исповеди ставрогина	1	1
114	и на протяжении	1	1
115	и все его	1	1
116	но при этом	1	1
117	сам с собою	1	1
118	всех знает что	1	1
119	или иной форме	1	1
120	все более и	1	1
121	или меньшей степени	2	1
122	петра верховенского с	1	1
123	особенно в его	1	1
124	может быть и	2	1
125	ипполита мое необходимое	1	1
126	мы можем сказать	1	1
127	со всею отчетливостью	1	1
128	так и для	1	1
129	это конечно не	1	1
130	друг к другу	1	1
131	каждого из них	1	1
132	для достоевского и	1	1
133	для правильного понимания	2	1
134	если б я	2	1
135	и тот же	1	1
136	в нем есть	1	1
137	нас прежде всего	2	1
138	потому что они	1	1
139	мы видели что	2	1
140	один и тот	1	1
141	себя самого в	1	1
142	свое последнее слово	1	1
143	сохраняется и на	1	1
144	же время как	1	1
145	а вместе с	1	1
146	в нем нет	3	1
147	чем иным как	1	1
148	но тем не	1	1
149	быть даже и	1	1
150	обращены к себе	1	1
151	отношение к другим	1	1
152	о великом инквизиторе	1	1
153	исповедь ипполита мое	1	1
154	но только в	1	1
155	как и в	3	1
156	характерна для достоевского	1	1
157	на один миг	1	1
158	не чем иным	1	1
159	на этом мы	1	1
160	мы должны коснуться	1	1
161	к братьям карамазовым	1	1
162	более и более	1	1
163	смысле можно сказать	1	1
164	особое место занимает	1	1
165	самом же деле	1	1
166	можно сказать что	4	1
167	самим собою в	1	1
168	или во всяком	1	1
169	все эти явления	1	1
170	записки из подполья	2	1
171	с собой он	1	1
172	создает особый тип	1	1
173	и в последующем	1	1
174	в том что	3	1
175	но не может	1	1
176	этом смысле можно	1	1
177	всей своей полноте	1	1
178	слова и интонации	1	1
179	можем сказать что	1	1
180	по мнению его	1	1
