N	3gram	Voloshinov_1	Istorich
1	о том что	2	5
2	так же как	2	4
3	с одной стороны	1	4
4	на первый взгляд	1	4
5	мы имеем в	1	4
6	в том что	1	4
7	этой точки зрения	1	3
8	мы уже знаем	1	3
9	с этой точки	1	3
10	не может быть	3	3
11	в данном случае	1	3
12	мы видим и	1	3
13	уже знаем что	1	2
14	мы здесь имеем	1	2
15	до сих пор	3	2
16	так как он	1	2
17	так и в	1	2
18	в этом и	1	2
19	мы не можем	1	2
20	мы увидим что	1	2
21	мы знаем что	1	1
22	это вытекает из	1	1
23	с точки зрения	6	1
24	и может быть	2	1
25	в самом деле	2	1
26	мы можем коснуться	1	1
27	нам кажется что	2	1
28	же как и	1	1
29	то же самое	1	1
30	в нем и	1	1
31	по женской линии	1	1
32	есть ли у	1	1
33	бы то ни	1	1
34	и та же	1	1
35	в большинстве случаев	3	1
36	совершенно так же	1	1
37	можно было бы	1	1
38	а иногда и	1	1
39	вместе с тем	1	1
40	право на престол	1	1
41	отношение к отцу	1	1
42	то ни было	1	1
43	и что он	1	1
44	может быть это	3	1
45	друг на друга	2	1
46	имеем дело с	1	1
47	может быть сделан	1	1
48	в связи с	1	1
49	одна и та	1	1
50	и она не	1	1
51	же самое и	1	1
52	на вопрос о	1	1
53	таким образом и	1	1
54	но мы уже	1	1
55	по его мнению	1	1
56	что мы здесь	1	1
57	здесь имеем дело	1	1
