N	3gram	Vygotskiy__2	FransuaR
1	то же время	2	6
2	в то же	2	6
3	до сих пор	5	4
4	начала и до	2	4
5	в связи с	1	4
6	на самом деле	5	3
7	в отличие от	1	3
8	для того чтобы	13	3
9	и в других	1	2
10	но и в	1	2
11	в этом отношении	5	2
12	можно было бы	4	2
13	одной и той	4	2
14	имеет в виду	1	2
15	по сравнению с	2	2
16	и той же	4	2
17	не может быть	8	2
18	до наших дней	1	2
19	в основе этого	1	2
20	в данном случае	4	2
21	о том что	4	2
22	можно сказать что	1	2
23	как и в	2	2
24	всего тем что	1	1
25	приводит его к	1	1
26	что иное как	1	1
27	выводы из этого	1	1
28	в основе своей	1	1
29	что в основе	4	1
30	все дело в	1	1
31	том что в	2	1
32	имеем в виду	1	1
33	так как в	2	1
34	подобно тому как	2	1
35	мы не найдем	1	1
36	свидетельствует о том	1	1
37	о том как	1	1
38	в этом случае	1	1
39	с точки зрения	10	1
40	и не может	2	1
41	самом деле нет	1	1
42	всегда во все	1	1
43	бы то ни	2	1
44	вместо того чтобы	1	1
45	за то что	1	1
46	и это очень	1	1
47	что в то	1	1
48	в несколько ином	1	1
49	и в частности	1	1
50	не менее важным	1	1
51	с еще более	1	1
52	не что иное	1	1
53	в том чтобы	3	1
54	в первом случае	1	1
55	то ни было	1	1
56	дело не с	1	1
57	в высшей степени	1	1
58	как будто бы	1	1
59	прежде всего тем	1	1
60	уже и в	1	1
61	во всяком случае	2	1
62	с другой стороны	2	1
63	само по себе	3	1
64	в свое время	1	1
65	только то что	1	1
66	есть не что	1	1
67	узком смысле слова	1	1
68	заключается в том	10	1
69	ни к какому	1	1
70	во все века	1	1
71	в свою очередь	2	1
72	связи с этим	1	1
73	к нему и	1	1
74	с самого начала	1	1
75	и в самом	4	1
76	как в основе	2	1
77	мы знаем что	4	1
78	кроме того что	1	1
79	мы имеем в	1	1
80	таким образом и	3	1
81	для художника и	1	1
82	мы видим что	2	1
83	в узком смысле	1	1
84	мы встречаемся с	1	1
85	в том что	17	1
86	в согласии с	2	1
87	что и в	3	1
88	те же самые	2	1
89	не так как	1	1
90	то есть с	1	1
