N	2gram	Tiupa_Disk_1	Myshleni
1	то что	5	26
2	в этом	15	25
3	что он	4	25
4	потому что	4	21
5	таким образом	3	19
6	точки зрения	3	18
7	в том	23	18
8	не может	9	18
9	не только	28	16
10	и в	16	16
11	того что	3	16
12	что в	4	16
13	том что	19	15
14	в сущности	2	13
15	между собой	2	13
16	в процессе	5	13
17	сказать что	3	13
18	вопрос о	1	12
19	по отношению	9	12
20	в ходе	3	12
21	в области	1	12
22	и что	2	12
23	и не	11	12
24	отношению к	9	12
25	из того	1	11
26	отношение к	4	11
27	в его	7	11
28	развития и	1	11
29	но не	11	10
30	в силу	5	10
31	было бы	1	10
32	как мы	2	10
33	только в	7	10
34	а не	22	10
35	с помощью	1	10
36	с точки	1	9
37	может быть	17	9
38	то же	7	8
39	в известном	1	8
40	как и	16	8
41	если бы	1	8
42	тем самым	1	8
43	в основе	7	8
44	о том	8	8
45	он не	1	8
46	точка зрения	2	8
47	как это	1	8
48	мы должны	1	8
49	того же	3	7
50	переход от	1	7
51	и есть	2	7
52	представляет собой	17	7
53	внутренней речи	2	7
54	в нем	9	7
55	по себе	3	7
56	приводит к	2	7
57	так и	8	7
58	известном смысле	1	7
59	и на	5	6
60	но в	8	6
61	в этой	2	6
62	состоит в	9	6
63	в другом	2	6
64	не в	7	6
65	своего развития	1	6
66	языка и	2	6
67	мы можем	1	6
68	развития в	1	6
69	но и	14	6
70	речи и	1	6
71	в той	1	6
72	в какой	2	6
73	к тому	5	6
74	мы и	1	5
75	что они	1	5
76	как в	10	5
77	в своем	6	5
78	в которой	1	5
79	на все	1	5
80	мысли и	2	5
81	что с	2	5
82	самого начала	1	5
83	в то	3	5
84	никогда не	2	5
85	этом отношении	1	5
86	с самого	1	5
87	можно сказать	5	5
88	заключается в	3	5
89	хотя бы	3	5
90	для него	4	5
91	тем что	3	5
92	как бы	5	5
93	не является	4	5
94	не знает	1	5
95	функций и	1	5
96	как известно	1	4
97	и то	1	4
98	той же	1	4
99	а только	1	4
100	не то	1	4
101	за пределы	2	4
102	опирается на	2	4
103	в самом	3	4
104	с их	1	4
105	при этом	13	4
106	подобно тому	2	4
107	и по	2	4
108	мы его	1	4
109	это не	3	4
110	стоит в	1	4
111	не имеет	1	4
112	речи не	1	4
113	могут быть	4	4
114	же самое	2	4
115	не есть	2	4
116	в пределах	2	4
117	еще не	14	4
118	и т.д	4	4
119	в теории	1	4
120	в качестве	34	4
121	к мысли	2	4
122	и их	1	4
123	не могут	1	4
124	с другой	10	4
125	именно в	3	4
126	к которому	2	4
127	и составляет	3	4
128	зависит от	2	4
129	вместе с	1	4
130	в меру	1	4
131	тому как	3	4
132	с этой	1	4
133	в целом	4	4
134	в результате	1	4
135	тем более	1	4
136	как показывает	2	4
137	в системе	1	4
138	в свою	3	4
139	речи как	2	4
140	самом деле	1	3
141	это и	1	3
142	между двумя	1	3
143	в первом	3	3
144	мы не	1	3
145	говорить о	1	3
146	по своему	3	3
147	но как	2	3
148	если в	1	3
149	с этим	3	3
150	все же	3	3
151	сознания в	2	3
152	как уже	3	3
153	и как	6	3
154	в действительности	3	3
155	он в	1	3
156	на этом	2	3
157	положения что	1	3
158	и может	1	3
159	осознанию и	1	3
160	и тем	2	3
161	с тем	1	3
162	устная речь	1	3
163	мы видели	1	3
164	представляет себе	2	3
165	и того	3	3
166	в этих	1	3
167	таким же	1	3
168	в их	5	3
169	собой как	1	3
170	сих пор	1	3
171	и более	1	3
172	имеет свою	3	3
173	не менее	2	3
174	до конца	1	3
175	в смысле	1	3
176	в центр	1	3
177	по своей	11	3
178	и является	1	3
179	и его	2	3
180	связи с	4	3
181	свою очередь	3	3
182	в себя	5	3
183	еще в	3	3
184	до сих	1	3
185	в чем	1	3
186	этих двух	1	3
187	к нему	1	3
188	а потому	1	3
189	что и	3	3
190	своей природе	2	3
191	одной из	4	3
192	между тем	4	3
193	с одной	9	3
194	настоящего исследования	1	3
195	как процесс	1	3
196	вопроса о	1	3
197	его и	1	3
198	он имеет	1	3
199	в известной	1	3
200	в одном	2	3
201	а в	5	3
202	от того	1	3
203	на примере	1	3
204	еще и	1	3
205	говорит о	1	3
206	прежде всего	11	3
207	не на	1	3
208	в частности	9	3
209	требует от	1	3
210	потому и	1	3
211	этом случае	1	3
212	но это	1	3
213	одного и	2	3
214	одной стороны	9	3
215	к его	2	3
216	к этому	2	3
217	значение в	1	3
218	они не	2	3
219	отношения к	2	2
220	одним из	2	2
221	к данному	2	2
222	не имеют	1	2
223	совпадает с	2	2
224	принадлежит к	1	2
225	я не	1	2
226	что оба	1	2
227	быть в	1	2
228	столь же	3	2
229	в различных	2	2
230	во всех	5	2
231	не требует	1	2
232	что было	1	2
233	очевидно что	1	2
