N	3gram	Vygotskiy__2	Istorich
1	с другой стороны	1	7
2	до сих пор	1	5
3	в том что	21	5
4	как мы видели	1	5
5	в данном случае	3	3
6	в связи с	6	3
7	мы уже видели	2	3
8	мы видели что	3	3
9	том что в	2	2
10	в свете приведенных	1	2
11	состоит в том	3	2
12	по отношению к	5	2
13	что в них	1	2
14	точно так же	1	2
15	таким образом и	1	2
16	с одной стороны	7	2
17	и то что	1	2
18	что она при	1	2
19	во всяком случае	6	2
20	о том что	4	2
21	не только не	1	2
22	мы имеем в	1	2
23	как и в	1	2
24	к тому же	1	2
25	должны были бы	2	1
26	на ту же	1	1
27	мы видим не	1	1
28	что в этом	1	1
29	потому что как	1	1
30	двух совершенно различных	1	1
31	мы должны были	1	1
32	будет сказать что	1	1
33	подобно тому как	2	1
34	в том числе	3	1
35	мы должны будем	2	1
36	в течение лет	1	1
37	как если бы	1	1
38	с точки зрения	18	1
39	не имеют ничего	1	1
40	в своем исследовании	1	1
41	мы не будем	1	1
42	сами по себе	1	1
43	вместе с ней	1	1
44	на самом же	1	1
45	мы видим в	2	1
46	только то что	1	1
47	из того что	4	1
48	с тем что	1	1
49	можно было бы	5	1
50	с ней в	1	1
51	видеть в этом	1	1
52	что он так	1	1
53	в том смысле	1	1
54	уже говорили выше	1	1
55	для нас это	1	1
56	одной из них	1	1
57	по этому вопросу	1	1
58	заключается в том	7	1
59	в этом нет	1	1
60	смысле этого слова	3	1
61	мы видели выше	1	1
62	связаны между собой	1	1
63	в такой же	1	1
64	на всю жизнь	1	1
65	видим не только	1	1
66	мы уже говорили	3	1
67	видели что в	1	1
68	но вместе с	1	1
69	так же как	1	1
70	этой точки зрения	1	1
71	в целом но	2	1
72	то обстоятельство что	1	1
73	на самом деле	2	1
74	ничего общего с	1	1
75	не может быть	6	1
76	с самого начала	1	1
77	при известных условиях	1	1
78	можно сказать что	1	1
79	у нас в	1	1
80	на то что	6	1
81	друг от друга	2	1
82	заметить что в	1	1
83	после того как	1	1
84	друг с другом	2	1
85	не только то	1	1
86	самом же деле	1	1
87	в буквальном смысле	1	1
88	здесь не только	1	1
89	на этот вопрос	5	1
90	а затем уже	1	1
91	она не может	1	1
92	имеют ничего общего	1	1
93	в своей жизни	1	1
94	на том что	2	1
