N	3gram	Bakhtin_Fr_6	Myshleni
1	в том что	2	17
2	вместе с тем	1	10
3	заключается в том	1	7
4	для того чтобы	1	7
5	с помощью которых	2	7
6	в зависимости от	1	5
7	с одной стороны	4	5
8	в связи с	1	5
9	мы уже говорили	11	5
10	что и в	1	5
11	и того же	1	4
12	смысле этого слова	1	4
13	в то время	1	4
14	с тем и	1	4
15	одного и того	1	4
16	о том что	5	3
17	в этом отношении	3	3
18	а с другой	1	3
19	один из этих	1	3
20	с другой стороны	2	3
21	мы видели что	1	3
22	та или иная	1	3
23	по отношению к	1	2
24	на первый план	3	2
25	как мы увидим	2	2
26	и то что	2	2
27	уже говорили что	2	2
28	было бы неправильно	1	2
29	не может быть	1	2
30	той или иной	1	2
31	как мы уже	6	2
32	в другом месте	4	1
33	том что в	1	1
34	и в словесном	1	1
35	более или менее	1	1
36	о том как	1	1
37	того же самого	1	1
38	с точки зрения	2	1
39	до сих пор	3	1
40	как и все	1	1
41	сам по себе	1	1
42	является одним из	1	1
43	с ним в	1	1
44	между тем как	1	1
45	во всех этих	2	1
46	одной стороны с	1	1
47	из того что	1	1
48	за то что	1	1
49	те из них	1	1
50	он не мог	1	1
51	общего и частного	1	1
52	и вообще всю	1	1
53	не столько на	1	1
54	в котором все	1	1
55	сказать что в	2	1
56	не подлежит никакому	1	1
57	мы увидим дальше	1	1
58	со всеми его	2	1
59	в этой области	1	1
60	в данном случае	2	1
61	никакому сомнению что	1	1
62	и тем же	1	1
63	не только в	1	1
64	подлежит никакому сомнению	1	1
65	все же не	1	1
66	на которой он	1	1
67	в значительной степени	1	1
68	так как они	1	1
69	все эти моменты	1	1
70	друг к другу	1	1
71	где одно звено	1	1
72	и превращается в	1	1
73	одним и тем	1	1
74	перед нами образ	1	1
75	тогда когда они	1	1
76	и как бы	1	1
77	между собой и	1	1
78	где они будут	1	1
79	человека и его	1	1
80	пространственных и временных	1	1
81	начало и конец	2	1
82	мы будем говорить	1	1
83	здесь нам важно	1	1
84	таким образом не	1	1
85	что уже в	1	1
86	которой он стоит	1	1
87	в конце концов	1	1
