N	2gram	Losev_Prob_1	Literetu
1	а не	15	20
2	и в	32	19
3	может быть	14	17
4	в стихотворении	1	13
5	то же	10	12
6	и не	31	11
7	как и	3	10
8	в том	9	10
9	но и	9	10
10	в этом	19	9
11	в то	6	9
12	не может	8	9
13	такого рода	7	9
14	не только	17	8
15	и даже	11	8
16	с другой	3	8
17	слова и	1	7
18	том что	12	7
19	так и	12	7
20	то что	42	7
21	и на	8	6
22	в себе	15	6
23	при этом	6	6
24	однако в	2	6
25	не менее	19	6
26	себя в	1	6
27	в году	1	5
28	я не	1	5
29	но не	9	5
30	он не	3	5
31	одна из	1	5
32	в качестве	2	5
33	для всех	1	5
34	у нас	14	5
35	то есть	33	5
36	того что	7	5
37	вместе с	2	5
38	я и	2	4
39	мы не	2	4
40	того же	3	4
41	так что	6	4
42	отнюдь не	10	4
43	едва ли	2	4
44	человека в	1	4
45	для него	2	4
46	точки зрения	3	4
47	не в	4	4
48	даже в	1	4
49	в области	2	4
50	в его	6	4
51	один из	4	4
52	и других	1	4
53	не случайно	1	4
54	каждый из	1	4
55	тем что	7	4
56	прежде всего	10	4
57	в искусстве	3	4
58	другой стороны	3	4
59	со мной	1	4
60	жизни и	1	4
61	что в	12	4
62	одним из	1	3
63	и то	6	3
64	тем же	1	3
65	в сущности	2	3
66	во всех	7	3
67	поскольку в	2	3
68	в этой	10	3
69	то и	6	3
70	в нем	13	3
71	в их	4	3
72	том чтобы	1	3
73	с точки	3	3
74	тем самым	4	3
75	вплоть до	1	3
76	никогда не	7	3
77	ничего не	10	3
78	х годов	1	3
79	и его	3	3
80	данном случае	8	3
81	всей своей	1	3
82	не с	1	3
83	и с	2	3
84	в другом	1	3
85	в художественной	1	3
86	но с	1	3
87	а в	4	3
88	так как	11	3
89	этом отношении	1	3
90	со стороны	1	3
91	и жизни	1	3
92	в разговоре	1	3
93	в данном	9	3
94	а именно	12	3
95	по существу	2	3
96	но это	8	3
97	в начале	1	3
98	и для	4	3
99	на свою	1	3
100	и как	6	3
101	что он	7	3
102	как на	1	3
103	себя как	1	2
104	ту же	1	2
105	и т	11	2
106	же как	2	2
107	и до	2	2
108	той же	1	2
109	на первом	1	2
110	на себя	2	2
111	с ее	1	2
112	к своему	1	2
113	нам представляется	1	2
114	во имя	1	2
115	но как	6	2
116	прошлого не	1	2
117	если в	1	2
118	есть по	4	2
119	в истории	4	2
120	в художественном	1	2
121	все же	1	2
122	и к	1	2
123	но в	14	2
124	в противоположность	1	2
125	то в	5	2
126	как он	4	2
127	о которой	1	2
128	и сам	1	2
129	подобно тому	2	2
130	на этом	1	2
131	одно и	1	2
132	в каждом	1	2
133	в жизни	3	2
134	но уже	5	2
135	в них	7	2
136	нет в	1	2
137	все равно	5	2
138	с этой	1	2
139	с тем	5	2
140	он и	8	2
141	и еще	3	2
142	как бы	14	2
143	в такой	1	2
144	и без	1	2
145	не к	1	2
146	что я	1	2
147	по преимуществу	2	2
148	свое существование	1	2
149	что было	1	2
150	тем не	18	2
151	по крайней	2	2
152	то с	9	2
153	не раз	1	2
154	в основе	1	2
155	для кого	1	2
156	но только	2	2
157	уже о	1	2
158	могут быть	2	2
159	даже и	8	2
160	все еще	1	2
161	для того	8	2
162	для себя	3	2
163	в виду	6	2
164	говоря уже	2	2
165	в ее	3	2
166	еще не	9	2
167	ко всему	1	2
168	для этого	3	2
169	о том	11	2
170	и что	9	2
171	для нас	5	2
172	а также	4	2
173	а потому	2	2
174	и только	4	2
175	крайней мере	2	2
176	не более	1	2
177	впрочем не	1	2
178	в него	2	2
179	было бы	8	2
180	могло бы	1	2
181	тот же	1	2
182	друг друга	1	2
183	поскольку для	1	2
184	потому что	16	2
185	уже не	3	2
186	уже в	3	2
187	ни было	1	2
188	свидетельствует о	3	2
189	из них	3	2
190	одно из	2	2
191	не так	1	2
192	ведь это	2	2
193	т п	1	2
194	в конце	6	2
195	вовсе не	35	2
196	при всей	1	2
197	как раз	13	2
198	что не	3	2
199	не было	4	2
200	в россии	1	2
201	мира в	1	2
202	как это	6	2
203	и выше	1	2
204	из которых	1	2
205	и столь	1	2
206	а если	1	2
207	тому как	2	2
208	сравнении с	1	2
209	этом случае	2	2
210	и нет	1	2
211	при всем	1	2
212	не является	5	2
213	в результате	2	2
214	в третьем	1	2
215	хотя бы	3	2
216	с ним	3	2
217	же в	4	2
218	не говоря	4	2
219	из тех	1	2
220	не знает	1	2
221	сознания на	1	2
222	в сравнении	1	2
223	себе не	3	2
224	к этой	1	2
225	разговоре с	1	2
226	отношения к	1	1
227	потом и	1	1
228	начинается с	1	1
229	что данная	1	1
230	которая делает	1	1
231	здесь и	1	1
232	в первом	2	1
233	отношения между	1	1
234	должна быть	1	1
235	из трех	1	1
236	из всех	1	1
237	мы имеем	2	1
238	и само	1	1
239	это совершенно	4	1
240	как мы	7	1
241	здесь вполне	1	1
242	себе однако	1	1
243	эстетики и	1	1
244	но даже	1	1
245	нам о	2	1
246	к бытию	1	1
247	с большой	1	1
248	оказывается что	2	1
249	когда речь	1	1
250	и этого	2	1
251	он был	1	1
252	он сам	2	1
253	за это	1	1
254	бы то	1	1
255	в чем	3	1
256	сказать и	3	1
257	критиков и	1	1
258	самом деле	6	1
259	то он	2	1
260	и будет	1	1
261	бы ничего	1	1
262	и свои	1	1
263	за пределы	6	1
264	относится к	1	1
265	которые не	3	1
266	и я	1	1
267	и вовсе	4	1
268	общего с	8	1
269	как в	4	1
270	данный момент	1	1
271	есть в	5	1
272	однако не	3	1
273	что по	1	1
274	это тоже	2	1
275	самом начале	1	1
276	к числу	1	1
277	в действительности	3	1
278	этой цели	1	1
279	от этого	1	1
280	для которого	3	1
281	в самом	6	1
282	вдруг оказывается	1	1
283	что это	3	1
284	ни один	1	1
285	все эти	8	1
286	есть их	2	1
287	во многих	2	1
288	еще один	1	1
289	в известном	1	1
290	но он	3	1
291	и те	1	1
292	на то	8	1
293	в случае	3	1
294	а скорее	1	1
295	но именно	3	1
296	конце концов	4	1
297	всех этих	7	1
298	и понятий	1	1
299	никак не	4	1
300	что ни	2	1
301	или иных	2	1
302	говоря в	1	1
303	таким образом	6	1
304	было его	1	1
305	то ни	1	1
306	со всеми	2	1
307	только не	3	1
308	в глубине	1	1
309	а по	1	1
310	на протяжении	1	1
311	с другими	2	1
312	не хуже	1	1
313	это не	6	1
314	объективной действительности	3	1
315	он есть	4	1
316	далеко не	5	1
317	мы видели	1	1
318	между собою	7	1
319	и было	1	1
320	нет а	1	1
321	в этих	3	1
322	в своей	8	1
323	он должен	2	1
324	место в	1	1
325	на объективную	1	1
326	до последнего	1	1
327	является в	2	1
328	не путем	1	1
329	вот уже	1	1
330	но было	1	1
331	их в	4	1
332	что этот	2	1
333	случае мы	1	1
334	и вся	1	1
335	тому что	4	1
336	в отношении	3	1
337	знал что	3	1
338	сущности говоря	1	1
339	что ему	1	1
340	не имеет	2	1
341	того как	3	1
342	и притом	4	1
343	вообще является	1	1
344	и искусство	1	1
345	что ей	1	1
346	того и	1	1
347	и всегда	2	1
348	казалось бы	4	1
349	этого сознания	1	1
350	имеем дело	1	1
351	этих двух	1	1
352	явление в	1	1
353	по своей	1	1
354	внутренней и	1	1
355	есть не	6	1
356	связи с	5	1
357	в сознании	5	1
358	мы и	4	1
359	что на	1	1
360	однако это	3	1
361	это могло	1	1
362	здесь я	1	1
363	не могут	2	1
364	сознания как	1	1
365	и вполне	3	1
366	в других	5	1
367	же самое	9	1
368	является одним	1	1
369	к тому	3	1
370	как для	2	1
371	констатировать в	1	1
372	настолько глубоко	1	1
373	мы ее	1	1
374	время он	1	1
375	и своя	2	1
376	ничего общего	11	1
377	не объект	1	1
378	советского союза	1	1
379	элементы в	1	1
380	можно и	1	1
381	и о	8	1
382	но по	1	1
383	того чтобы	9	1
384	здесь не	7	1
385	сама природа	1	1
386	говорит и	3	1
387	самим собою	1	1
388	мысль о	1	1
389	только то	4	1
390	в пределах	1	1
391	всю их	1	1
392	на том	4	1
393	же касается	3	1
394	что может	2	1
395	можно было	3	1
396	на нее	1	1
397	в общее	1	1
398	отождествляется с	1	1
399	мог бы	1	1
400	не стоит	2	1
401	мы в	3	1
