N	3gram	Bakhtin_Fr_2	Istorich
1	с другой стороны	3	8
2	с одной стороны	3	7
3	в этом случае	1	6
4	в том что	1	5
5	до сих пор	4	4
6	не только в	5	4
7	о том что	3	4
8	мы имеем в	1	4
9	мы видели что	1	3
10	в тех случаях	1	3
11	тех случаях когда	1	3
12	не может быть	4	3
13	другой стороны он	1	2
14	но и в	4	2
15	только то что	2	2
16	что в нем	1	2
17	здесь же мы	1	2
18	таким образом и	1	2
19	во всяком случае	2	2
20	по отношению к	1	2
21	но все же	2	2
22	после того как	1	2
23	как и в	1	2
24	как мы видели	2	2
25	в другом месте	2	1
26	в подземное царство	1	1
27	еще далеко не	1	1
28	только потому что	1	1
29	по существу и	1	1
30	там где нет	1	1
31	и в особенности	1	1
32	в лодке и	1	1
33	под влиянием этих	1	1
34	одной стороны и	1	1
35	в одной из	1	1
36	и не может	1	1
37	таким образом в	1	1
38	только раз в	1	1
39	если бы она	1	1
40	видит в нем	2	1
41	для борьбы с	1	1
42	его связь с	2	1
43	это прежде всего	1	1
44	в книге о	1	1
45	в царстве мертвых	1	1
46	но и на	1	1
47	мы уже говорили	5	1
48	в связи со	1	1
49	всяком случае в	1	1
50	в свое время	3	1
51	в борьбе с	1	1
52	так и в	1	1
53	в них всегда	1	1
54	подобно тому как	2	1
55	можно сказать что	2	1
56	как мы видим	1	1
57	на то что	1	1
58	в какой-то степени	1	1
59	не только то	1	1
60	друг с другом	1	1
61	для того чтобы	1	1
62	изменилось отношение к	1	1
