N	3gram	Vygotskiy__3	Istorich
1	с другой стороны	3	8
2	с одной стороны	5	7
3	в этом случае	1	6
4	в том что	17	5
5	до сих пор	1	4
6	здесь мы имеем	1	4
7	не только в	1	4
8	о том что	3	4
9	о том как	1	3
10	вместе с тем	10	3
11	в данном случае	1	3
12	так как это	1	3
13	то время как	4	3
14	мы видели что	3	3
15	в то время	4	3
16	не может быть	2	3
17	другой стороны он	1	2
18	том что в	1	2
19	влечет за собой	1	2
20	на первый план	2	2
21	приводит нас к	1	2
22	как это делают	1	2
23	точно так же	1	2
24	так как он	1	2
25	во всяком случае	4	2
26	по отношению к	2	2
27	можно было бы	5	2
28	но мы уже	1	2
29	как и в	2	2
30	что и в	5	2
31	как мы видели	3	2
32	том что она	1	1
33	в другом месте	1	1
34	мы видим с	1	1
35	что иное как	1	1
36	но как устанавливает	1	1
37	только потому что	2	1
38	выше мы видели	1	1
39	более или менее	1	1
40	так как в	1	1
41	в том числе	1	1
42	же как и	4	1
43	то и другое	4	1
44	в зависимости от	5	1
45	очень часто в	1	1
46	по аналогии с	1	1
47	с тем что	3	1
48	том числе и	1	1
49	к тому чтобы	1	1
50	кроме того что	1	1
51	с этой точки	2	1
52	на него в	1	1
53	и то что	2	1
54	на этой стадии	2	1
55	что они были	1	1
56	так же как	6	1
57	не потому что	1	1
58	одной стороны он	1	1
59	потому что оно	2	1
60	так как они	1	1
61	а с другой	3	1
62	всяком случае не	1	1
63	так или иначе	1	1
64	мы не видим	1	1
65	все же не	1	1
66	мы уже говорили	5	1
67	один из этих	3	1
68	в связи со	1	1
69	не представляет собой	1	1
70	всяком случае в	1	1
71	и в том	1	1
72	этой точки зрения	2	1
73	это так называемая	2	1
74	есть не что	1	1
75	независимо от того	3	1
76	так и в	2	1
77	и не потому	1	1
78	и вместе с	2	1
79	это значит что	4	1
80	к выводу что	2	1
81	подобно тому как	1	1
82	на то что	3	1
83	не что иное	1	1
84	из представления о	2	1
85	тем не менее	5	1
86	друг с другом	5	1
87	для того чтобы	7	1
88	здесь как и	1	1
89	смысле этого слова	4	1
90	и не могло	1	1
