N	2gram	Tiupa_Hudo_1	KulturaY
1	т е	4	38
2	и т	11	33
3	в том	12	30
4	и в	14	24
5	потому что	5	23
6	том что	16	21
7	т п	8	18
8	что в	6	17
9	того чтобы	3	17
10	было бы	6	15
11	в этом	11	14
12	т д	3	14
13	точки зрения	5	14
14	может быть	5	13
15	все же	3	12
16	и не	2	12
17	в его	8	12
18	не в	7	11
19	только в	5	11
20	хотя бы	1	10
21	в самом	4	10
22	не только	12	10
23	в силу	1	10
24	вовсе не	1	10
25	самом деле	5	9
26	с точки	3	9
27	так как	1	9
28	если бы	3	9
29	о том	12	9
30	того что	4	9
31	отношению к	8	9
32	прежде всего	11	9
33	то что	8	9
34	а только	4	8
35	по отношению	8	8
36	уже не	7	8
37	то же	9	8
38	том чтобы	1	8
39	тем что	3	8
40	как раз	4	8
41	а не	12	8
42	не может	7	7
43	это не	7	7
44	не менее	5	7
45	связи с	4	7
46	так и	13	7
47	бы в	1	7
48	в качестве	9	7
49	с другой	1	7
50	как бы	7	7
51	только потому	2	6
52	на себе	2	6
53	в ней	4	6
54	однако не	1	6
55	в которой	1	6
56	все эти	3	6
57	при этом	12	6
58	в которых	1	6
59	не случайно	7	6
60	можно было	5	6
61	что он	9	6
62	в какой	1	6
63	но и	5	6
64	именно в	7	6
65	что же	2	6
66	все это	2	6
67	например в	2	5
68	еще не	7	5
69	xix века	1	5
70	но не	3	5
71	и с	4	5
72	но уже	1	5
73	рядом с	1	5
74	с тем	1	5
75	так сказать	2	5
76	и его	5	5
77	не потому	1	5
78	к тому	7	5
79	в виду	1	5
80	с ним	4	5
81	и что	2	5
82	между тем	8	5
83	еще и	1	5
84	всяком случае	1	5
85	что не	2	5
86	в результате	2	5
87	этом отношении	3	5
88	а в	7	5
89	во всяком	1	5
90	это и	1	4
91	разумеется не	1	4
92	и на	3	4
93	с его	5	4
94	что они	1	4
95	в рамках	2	4
96	как в	8	4
97	в целом	2	4
98	из этих	1	4
99	роль в	1	4
100	на то	4	4
101	в нем	3	4
102	в первую	2	4
103	же касается	2	4
104	того или	2	4
105	в данном	1	4
106	из области	1	4
107	тем не	4	4
108	тем самым	1	4
109	в науке	1	4
110	к себе	5	4
111	в пределах	3	4
112	не на	1	4
113	в самой	1	4
114	внимание на	2	4
115	с ними	2	4
116	так что	2	4
117	есть в	1	4
118	речь в	2	4
119	из них	4	4
120	со стороны	3	4
121	до сих	2	4
122	там где	1	4
123	в частности	5	4
124	и потому	2	4
125	с этим	3	4
126	сих пор	2	4
127	один из	4	4
128	же в	3	4
129	в этих	5	4
130	и то	1	3
131	в первом	1	3
132	той же	2	3
133	в сущности	1	3
134	и он	5	3
135	в противовес	2	3
136	в общем	1	3
137	в связи	3	3
138	в своем	4	3
139	хотя и	2	3
140	когда он	1	3
141	более или	1	3
142	в этой	8	3
143	в себе	11	3
144	на его	2	3
145	не имеют	3	3
146	на том	2	3
147	состоит в	2	3
148	что она	4	3
149	соответствии с	1	3
150	несмотря на	4	3
151	должно быть	2	3
152	нисколько не	1	3
153	или менее	1	3
154	в г	1	3
155	в их	2	3
156	даже в	3	3
157	тому что	4	3
158	а а	2	3
159	казалось бы	7	3
160	в духе	4	3
161	что оно	1	3
162	свою очередь	1	3
163	здесь не	2	3
164	сводится к	1	3
165	ясно что	2	3
166	том как	3	3
167	можно сказать	4	3
168	этом смысле	1	3
169	уже в	1	3
170	в одном	1	3
171	связано с	1	3
172	не было	4	3
173	в особенности	1	3
174	и даже	3	3
175	в свою	1	3
176	а с	2	3
177	в речи	2	3
178	как это	1	3
179	со словом	1	3
180	слова как	2	3
181	в системе	2	3
182	или иного	2	3
183	но еще	2	3
184	в таком	3	3
185	они не	2	3
186	можно говорить	1	2
187	речь идет	3	2
188	также и	1	2
189	на месте	1	2
190	по преимуществу	3	2
191	было известно	1	2
192	я не	1	2
193	что можно	1	2
194	что его	1	2
195	иных случаях	1	2
196	на самом	2	2
197	не все	1	2
198	если в	2	2
199	тогда как	7	2
200	себе и	2	2
201	относится к	1	2
202	идет о	3	2
203	что касается	1	2
204	и как	1	2
205	но в	5	2
206	от этого	1	2
207	и говорит	1	2
208	так или	2	2
209	же из	1	2
210	во многих	1	2
211	но ведь	1	2
212	он не	4	2
213	свое время	1	2
214	пример из	1	2
215	но все	1	2
216	лишь в	3	2
217	первую очередь	2	2
218	и тем	1	2
219	ни в	5	2
220	для них	1	2
221	все равно	2	2
222	как об	1	2
223	этого не	1	2
224	в слове	1	2
225	как и	9	2
226	между собою	1	2
227	в москве	1	2
228	иначе говоря	2	2
229	как таковой	1	2
230	в своей	10	2
231	не столько	2	2
232	от себя	2	2
233	что я	2	2
234	вопрос о	2	2
235	иначе как	1	2
236	и более	1	2
237	вместе со	1	2
238	по себе	2	2
239	до конца	2	2
240	иной раз	1	2
241	в то	8	2
242	как о	1	2
243	не имеет	2	2
244	ничего не	8	2
245	что их	1	2
246	чтобы в	1	2
247	никогда не	6	2
248	такова что	1	2
249	же время	8	2
250	не могут	1	2
251	когда мы	1	2
252	но также	1	2
253	том и	1	2
254	к жизни	5	2
255	что все	1	2
256	не мог	1	2
257	и прочих	1	2
258	когда в	1	2
259	о котором	2	2
260	одно из	1	2
261	о нем	3	2
262	на примере	1	2
263	никак не	2	2
264	во втором	1	2
265	как например	1	2
266	которые говорили	1	2
267	но с	2	2
268	тот же	1	2
269	и того	1	2
270	в стороне	1	2
271	же и	1	2
272	в сторону	1	2
273	то и	3	2
274	а то	2	2
275	когда оно	1	2
276	или иначе	2	2
277	по своим	1	2
278	фраза из	1	2
279	превращается в	3	2
280	о чем	1	2
281	речь всегда	1	2
282	в это	2	2
283	именно поэтому	1	2
284	и а	5	2
285	в иных	1	2
286	к своему	2	2
287	своего времени	3	2
288	в контексте	1	2
289	с этой	2	2
290	видно что	2	2
291	между прочим	1	2
292	в смысле	1	2
293	не раз	2	2
294	смысл и	1	2
295	и для	3	2
296	чтобы создать	1	2
297	уже на	1	2
298	для нас	1	2
299	и все	4	2
300	тем более	1	2
301	бы на	2	2
302	но вот	1	2
303	в последнем	1	2
304	в свое	1	2
305	этой точки	1	2
306	я и	2	1
307	смысле слова	1	1
308	какой есть	1	1
309	говоря о	2	1
310	речь здесь	1	1
311	в сфере	1	1
312	же как	2	1
313	связана с	1	1
314	для себя	3	1
315	тех же	1	1
316	к своей	1	1
317	что когда	2	1
318	достоевского в	1	1
319	смысл этого	1	1
320	из его	1	1
321	исходит из	1	1
322	ведь и	1	1
323	едва ли	3	1
324	и этот	1	1
325	его не	1	1
326	на пороге	1	1
327	мы из	1	1
328	может даже	1	1
329	ответить на	1	1
330	проблематики в	1	1
331	именно к	1	1
332	есть нечто	1	1
333	говорить о	3	1
334	вместо того	2	1
335	похожи на	1	1
336	метод который	1	1
337	вбирая в	1	1
338	е все	1	1
339	слово не	2	1
340	это время	1	1
341	культурной традиции	1	1
342	начало и	1	1
343	к ее	1	1
344	это действительно	1	1
345	столь же	4	1
346	время в	1	1
347	как правило	6	1
348	это социальная	1	1
349	есть случаи	1	1
350	я так	1	1
351	присутствует в	1	1
352	с совершенно	1	1
353	отношение к	1	1
354	а через	1	1
355	отличие от	1	1
356	друг от	1	1
357	например оно	1	1
358	она есть	1	1
359	в одной	2	1
360	в акте	1	1
361	общего с	1	1
362	как к	3	1
363	не нужно	2	1
364	перед нами	5	1
365	усматривает в	1	1
366	собственно и	1	1
367	по пути	1	1
368	и рассказа	1	1
369	в действительности	4	1
370	но смысл	1	1
371	и последний	1	1
372	со своей	1	1
373	бы ошибочно	1	1
374	в письмах	1	1
375	себя то	1	1
376	все так	1	1
377	в чем	1	1
378	бы не	1	1
379	в дальнейшем	1	1
380	в общий	1	1
381	не годится	1	1
382	как он	2	1
383	но на	1	1
384	его но	1	1
385	может уже	1	1
386	при всякой	1	1
387	не следует	2	1
388	но именно	1	1
389	всех этих	1	1
