N	3gram	Bakhtin_fo_1	FransuaR
1	то же время	9	9
2	в то же	6	9
3	прежде всего в	1	4
4	в том числе	4	4
5	в средние века	1	4
6	то есть в	1	4
7	в свою очередь	1	3
8	как мы видим	2	3
9	с точки зрения	2	3
10	но в то	1	3
11	в преисподнюю и	1	3
12	мы уже говорили	3	3
13	все то что	2	3
14	так и в	1	3
15	в том что	2	3
16	а следовательно и	1	2
17	дело в том	2	2
18	по отношению к	3	2
19	имеем в виду	1	2
20	и до конца	2	2
21	но по существу	2	2
22	но все это	1	2
23	в этом отношении	3	2
24	том числе и	2	2
25	почти ничего не	1	2
26	же что и	2	2
27	в значительной степени	1	2
28	ничего не осталось	2	2
29	как и в	2	2
30	таким образом и	1	2
31	характер носит и	1	2
32	в его целом	2	2
33	мы уже видели	1	2
34	что и у	1	2
35	мы имеем в	1	2
36	и в сущности	2	1
37	по своей природе	1	1
38	мы привели здесь	1	1
39	то есть для	1	1
40	и может быть	1	1
41	до наших дней	1	1
42	в этом мире	2	1
43	другой день после	1	1
44	но в нем	1	1
45	тем чем они	1	1
46	характерно что еще	1	1
47	громадную роль в	2	1
48	мы уже сказали	2	1
49	в том же	1	1
50	были чрезвычайно распространены	1	1
51	мы уже знаем	1	1
52	пространства и времени	3	1
53	на первый план	1	1
54	чрезвычайно распространены в	1	1
55	о которой мы	1	1
56	мы находим в	1	1
57	в мировой литературе	2	1
58	весьма часто и	1	1
59	в сущности все	1	1
60	в нем все	2	1
61	в той же	1	1
62	но и в	2	1
63	дошедших до нас	1	1
64	таким образом все	1	1
65	но он не	1	1
66	с тем что	1	1
67	что в нем	1	1
68	в нем как	1	1
69	со всех сторон	1	1
70	эпизоды в особенности	1	1
71	в этом романе	2	1
72	и у него	2	1
73	в это время	1	1
74	роль в истории	1	1
75	самом человеке и	1	1
76	средние века и	1	1
77	в историческом времени	1	1
78	и всей его	1	1
79	здесь как и	1	1
80	как мы сказали	1	1
81	в данном случае	1	1
82	мы еще вернемся	1	1
83	прямое отношение к	1	1
84	уже указывали что	1	1
85	и механический характер	1	1
86	не только в	2	1
87	и все его	1	1
88	он между прочим	1	1
89	нужно особо отметить	1	1
90	тесно переплетается с	1	1
91	а также и	2	1
92	со всеми его	2	1
93	и в этом	1	1
94	для него это	1	1
95	и во всяком	1	1
96	еще не было	1	1
97	о том что	1	1
98	и во всей	2	1
99	одна из разновидностей	1	1
100	в связи с	5	1
101	вовсе не являются	1	1
102	дошедшие до нас	1	1
103	то есть только	1	1
104	и до наших	1	1
105	и в словах	1	1
106	в разных местах	1	1
107	по существу между	1	1
108	во всяком случае	1	1
109	внешних и внутренних	1	1
110	были связаны с	1	1
111	имел в виду	1	1
112	сны и видения	3	1
113	и т.п в	1	1
114	с самого начала	2	1
115	и в самом	1	1
116	к тому же	2	1
117	как мы уже	8	1
118	еще обратимся в	1	1
119	здесь как мы	1	1
120	во всех ее	1	1
121	и прежде всего	2	1
122	такие моменты как	2	1
123	в самом человеке	3	1
124	еще вернемся в	1	1
125	ничего не меняет	1	1
126	мы уже указывали	4	1
127	непосредственно переходит в	1	1
128	одно из древнейших	1	1
129	друг за другом	2	1
130	не подлежит конечно	1	1
131	и в том	1	1
132	которые были чрезвычайно	1	1
133	чем они были	1	1
134	в последнем счете	1	1
135	на другой день	2	1
136	один из самых	1	1
137	во все стороны	1	1
