N	3gram	Vygotskiy__3	KulturaY
1	и т п	5	24
2	и т д	4	14
3	в том что	11	10
4	в русском языке	1	9
5	можно было бы	1	9
6	с точки зрения	9	8
7	для того чтобы	8	8
8	в самом деле	18	7
9	с другой стороны	5	7
10	во всяком случае	2	5
11	в зависимости от	1	4
12	не может быть	1	4
13	в лучшем случае	2	3
14	в этом отношении	1	3
15	что все эти	1	3
16	потому что он	1	2
17	на самом деле	2	2
18	только в том	2	2
19	том случае если	1	2
20	в наше время	2	2
21	с этой точки	1	2
22	вместе с тем	2	2
23	в том случае	1	2
24	дело не в	1	2
25	в отличие от	1	2
26	этой точки зрения	1	2
27	в свою очередь	2	2
28	того или иного	1	2
29	и в самом	10	2
30	но все же	1	2
31	мы знаем что	1	2
32	можно сказать что	1	2
33	на то что	12	2
34	и в другом	2	2
35	мы будем иметь	1	1
36	примером того как	1	1
37	в том смысле	2	1
38	чаще всего в	1	1
39	на этом примере	2	1
40	т д вот	1	1
41	не более как	1	1
42	это на примере	1	1
43	как это видно	1	1
44	указание на то	1	1
45	состоит в том	1	1
46	не только нет	1	1
47	очень большую роль	1	1
48	по его мнению	1	1
49	легко заметить что	1	1
50	в том и	1	1
51	как это имеет	1	1
52	должен был бы	2	1
53	оно превращается в	1	1
54	что не будь	1	1
55	и если мы	1	1
56	если так то	1	1
57	до сих пор	5	1
58	что он не	1	1
59	не имеет никакого	3	1
60	мы могли бы	3	1
61	не было бы	1	1
62	представить себе что	1	1
63	только то что	2	1
64	а если так	1	1
65	так как у	1	1
66	совершенно ясно что	5	1
67	это вовсе не	1	1
68	несмотря на их	1	1
69	что если бы	1	1
70	том смысле как	1	1
71	и той же	1	1
72	может быть не	2	1
73	уже то что	1	1
74	только для того	1	1
75	и то что	3	1
76	может быть и	1	1
77	то время как	2	1
78	в данном случае	2	1
79	не то что	2	1
80	не потому что	1	1
81	с одной стороны	5	1
82	это видно уже	1	1
83	смысле этого слова	2	1
84	дело дошло до	1	1
85	и здесь мы	1	1
86	который лежит в	1	1
87	по сравнению с	1	1
88	привыкли к тому	1	1
89	это имеет место	2	1
90	точки зрения а	1	1
91	не в том	2	1
92	никак не следует	1	1
93	все более и	2	1
94	могли бы сказать	1	1
95	мере в какой	1	1
96	как только она	1	1
97	уже с самого	1	1
98	не только у	1	1
99	в одном и	1	1
100	что именно этот	1	1
101	дело именно с	1	1
102	заключается в том	6	1
103	в то время	2	1
104	в том чтобы	1	1
105	о том что	3	1
106	с самого начала	6	1
107	видно уже из	1	1
108	более и более	2	1
109	речь идет о	3	1
110	к тому чтобы	1	1
111	о которых говорит	1	1
112	если бы я	1	1
113	главным образом для	1	1
114	к тому что	2	1
115	одной и той	1	1
116	потому что она	1	1
117	в предисловии к	1	1
118	все это только	1	1
119	потому что они	2	1
120	к тому же	1	1
121	как мы видели	2	1
122	и здесь не	1	1
