N	2gram	Ircho_Kome_2	FransuaR
1	и в	26	41
2	таким образом	6	19
3	в этом	10	15
4	как и	4	14
5	и все	2	14
6	то же	3	13
7	все эти	1	13
8	в этой	3	13
9	в его	4	12
10	в себе	1	11
11	как мы	4	11
12	в том	11	11
13	прежде всего	4	11
14	так и	12	10
15	в то	6	10
16	никто не	3	10
17	все это	3	10
18	в своем	6	9
19	не в	2	9
20	же время	3	9
21	и его	12	9
22	в качестве	5	9
23	но и	10	9
24	что в	9	9
25	но в	3	8
26	в конце	2	8
27	то что	6	8
28	и от	4	8
29	по существу	1	8
30	в нем	6	7
31	в эпоху	1	7
32	в новой	1	7
33	вовсе не	2	7
34	в них	4	7
35	как бы	2	7
36	и не	14	7
37	ни в	5	6
38	о том	6	6
39	мы видим	1	6
40	только в	4	6
41	это не	2	6
42	для него	1	6
43	у него	4	6
44	с помощью	1	6
45	как в	3	5
46	и к	2	5
47	не только	7	5
48	на этом	2	5
49	мы видели	1	5
50	точки зрения	4	5
51	того как	3	5
52	потому что	6	5
53	всего в	2	5
54	и это	2	5
55	в ней	3	5
56	к нему	3	5
57	до нас	4	5
58	и у	2	5
59	уже в	4	5
60	что и	7	5
61	вместе с	9	5
62	так же	1	5
63	и для	4	5
64	а в	3	5
65	к этому	5	5
66	место в	4	4
67	в сущности	1	4
68	и на	7	4
69	хотя и	4	4
70	целый ряд	2	4
71	та же	1	4
72	что это	4	4
73	он не	2	4
74	но все	3	4
75	и с	5	4
76	том что	9	4
77	одна из	2	4
78	ничего не	1	4
79	рядом с	2	4
80	в виду	2	4
81	в образе	3	4
82	и здесь	6	4
83	после того	2	4
84	может быть	11	4
85	в более	1	4
86	было бы	8	4
87	мира в	4	4
88	все что	1	4
89	том числе	3	4
90	например в	3	3
91	и есть	2	3
92	из самых	2	3
93	с точки	1	3
94	той же	3	3
95	он был	2	3
96	во всех	3	3
97	от этого	2	3
98	выражение в	1	3
99	лица и	1	3
100	игра с	1	3
101	в мире	2	3
102	его в	4	3
103	несмотря на	1	3
104	во время	6	3
105	в своей	3	3
106	таким же	1	3
107	в их	3	3
108	тем самым	1	3
109	вперед по	1	3
110	не имеет	3	3
111	тем что	3	3
112	как о	1	3
113	мы найдем	3	3
114	свою очередь	1	3
115	можно было	4	3
116	за то	4	3
117	что у	4	3
118	связанных с	2	3
119	радости в	1	3
120	все его	1	3
121	нас в	1	3
122	это была	1	3
123	что он	5	3
124	по этому	1	3
125	из них	7	3
126	земли и	1	3
127	и их	3	3
128	в одном	2	3
129	так как	4	3
130	нового времени	2	3
131	не на	1	3
132	не было	3	3
133	для этой	2	3
134	в руках	4	3
135	не может	3	3
136	в область	1	3
137	в той	2	3
138	в это	2	3
139	с ними	2	3
140	в свою	1	3
141	не знает	1	3
142	того же	3	3
143	жизни и	3	3
144	и другие	2	3
145	и эта	1	3
146	найдем в	1	2
147	в доме	6	2
148	мы не	2	2
149	в которой	5	2
150	по адресу	4	2
151	же что	1	2
152	и самого	1	2
153	еще не	6	2
154	время в	1	2
155	в чем	1	2
156	с его	5	2
157	по отношению	3	2
158	отношение к	2	2
159	не просто	1	2
160	в течение	2	2
161	в одной	2	2
162	более или	1	2
163	роль играет	1	2
164	то ли	2	2
165	как он	3	2
166	и еще	2	2
167	человека в	3	2
168	это было	4	2
169	с этим	5	2
170	в реальном	1	2
171	мы имеем	2	2
172	которой он	1	2
173	числе и	1	2
174	не мог	1	2
175	в этих	4	2
176	во второй	1	2
177	в следующем	2	2
178	или менее	1	2
179	загробное царство	1	2
180	образом и	1	2
181	их в	1	2
182	здесь на	1	2
183	так называемый	1	2
184	весь этот	1	2
185	в области	1	2
186	нет ни	1	2
187	к тому	12	2
188	они и	1	2
189	в каждой	1	2
190	должен быть	1	2
191	всего этого	1	2
192	в себя	1	2
193	с самого	2	2
194	роль в	2	2
195	путешествие в	1	2
196	никогда не	1	2
197	здесь нет	1	2
198	жизнь и	1	2
199	остановимся на	1	2
200	в разных	1	2
201	в построении	2	2
202	этой традиции	1	2
203	а также	1	2
204	и оказывается	1	2
205	одного из	1	2
206	и мира	1	2
207	и во	2	2
208	бы в	2	2
209	во всей	1	2
210	еще более	2	2
211	все время	2	2
212	в лице	2	2
213	в литературе	1	2
214	содержится в	1	2
215	и новая	1	2
216	тот же	2	2
217	одной из	4	2
218	правда и	1	2
219	и ее	2	2
220	для всех	3	2
221	в большинстве	1	2
222	только на	1	2
223	же в	4	2
224	свидетельствует о	1	2
225	в загробное	1	2
226	большинстве случаев	1	2
227	системе образов	1	2
228	к человеку	1	2
229	отношению к	3	2
230	к самому	1	2
231	именно в	1	2
232	и образов	1	2
233	в средней	3	2
234	а на	2	2
235	до конца	1	2
236	а не	1	2
237	в связи	3	2
238	из которых	3	2
239	без труда	1	2
240	по своему	2	2
241	в изображении	2	2
242	своего времени	2	2
243	в состоянии	1	2
244	которые были	1	2
245	этот образ	1	2
246	или в	3	2
247	в результате	1	2
248	о котором	1	2
249	интерес к	3	2
250	и как	1	2
251	с ним	1	2
252	ни было	2	2
253	нас не	1	2
254	во всяком	2	2
255	отношения к	1	1
256	одним из	2	1
257	к их	3	1
258	до него	1	1
259	переходит к	1	1
260	как его	1	1
261	времени от	1	1
262	самом деле	1	1
263	тех же	3	1
264	в первом	2	1
265	самому существу	1	1
266	едва ли	14	1
267	по его	1	1
268	его не	1	1
269	деле здесь	1	1
270	с мольбой	1	1
271	на эти	1	1
272	время как	2	1
273	современников и	1	1
274	они были	1	1
275	но даже	1	1
276	ему в	1	1
277	и сыном	1	1
278	моралистов и	1	1
279	это время	3	1
280	философы и	1	1
281	меньше чем	2	1
282	первый план	1	1
283	не был	1	1
284	только после	1	1
285	там и	1	1
286	не без	1	1
287	то мы	1	1
288	в обеих	3	1
289	в ее	2	1
290	землю и	1	1
291	при жизни	1	1
292	но не	3	1
293	бы его	1	1
294	значение и	1	1
295	свою жизнь	1	1
296	в iv	7	1
297	с совершенно	1	1
298	отличие от	2	1
299	друг от	1	1
300	человеку и	2	1
301	в истории	5	1
302	что именно	2	1
303	и нет	1	1
304	все же	4	1
305	однако не	1	1
306	был сборник	1	1
307	v веке	1	1
308	не являются	1	1
309	имеет в	2	1
310	своего соседа	1	1
311	суда и	1	1
312	ни одно	1	1
313	легенде о	1	1
314	он дал	1	1
315	в самом	4	1
316	не приходится	1	1
317	тому же	11	1
318	в нашем	2	1
319	у своего	1	1
320	из другого	1	1
321	думать что	1	1
322	то обстоятельство	1	1
323	всего к	1	1
324	с их	4	1
325	и они	1	1
326	этого было	1	1
327	влияние оказали	1	1
328	к молодому	1	1
329	не могла	1	1
330	какую бы	1	1
331	были две	1	1
332	в названных	1	1
333	в античном	1	1
334	время и	1	1
335	после этого	2	1
336	никакому сомнению	1	1
337	какое влияние	1	1
338	том чтобы	1	1
339	i в	1	1
340	других авторов	2	1
341	его от	1	1
342	появление в	1	1
343	в основу	1	1
344	том же	1	1
345	в каждом	3	1
346	мы слышим	1	1
347	является время	1	1
348	жалобы и	2	1
349	не нашел	1	1
350	с целью	1	1
351	как к	1	1
352	мира сего	1	1
353	этом смысле	2	1
354	на узкой	1	1
355	всех оценок	1	1
356	еще одно	1	1
357	в жизни	1	1
358	по всему	3	1
359	но уже	1	1
360	этого не	1	1
361	с тем	5	1
362	со своими	1	1
363	и уже	1	1
364	с такой	1	1
365	чем в	2	1
366	и некоторые	1	1
367	автора и	1	1
368	народа и	1	1
369	для продажи	1	1
370	его образ	1	1
371	на первый	1	1
372	не так	1	1
373	и при	1	1
374	мысль и	1	1
375	свою речь	1	1
376	в законном	1	1
377	и без	1	1
378	же это	1	1
379	всяком случае	2	1
380	в котором	3	1
381	из которой	1	1
382	его современников	3	1
383	представление о	2	1
384	признать что	2	1
385	должны были	1	1
386	стало быть	1	1
387	в силу	2	1
388	из области	1	1
389	нельзя было	1	1
390	которые в	2	1
391	этой же	1	1
392	времени не	1	1
393	доказывает что	1	1
394	как от	1	1
395	его персонажей	1	1
396	времени а	1	1
397	по себе	1	1
398	даже в	2	1
399	но они	1	1
400	законном браке	1	1
401	самого начала	1	1
402	у кого	1	1
403	своего героя	1	1
404	в основе	1	1
405	из людей	1	1
406	его участников	1	1
407	правда в	1	1
408	таким путем	1	1
409	к концу	3	1
410	более что	1	1
411	по своей	1	1
