N	3gram	Propp_Isto_5	KulturaY
1	с точки зрения	1	16
2	в самом деле	1	11
3	для того чтобы	3	11
4	тем не менее	4	9
5	до сих пор	2	8
6	в том что	2	8
7	и т д	18	8
8	в зависимости от	1	7
9	в этом случае	7	4
10	в данном случае	2	4
11	с одной стороны	7	4
12	в связи с	4	4
13	после того как	3	4
14	только тогда когда	1	4
15	на самом деле	1	3
16	сам по себе	1	3
17	и тем не	1	3
18	то обстоятельство что	1	3
19	в том чтобы	2	3
20	не только в	2	3
21	с другой стороны	8	3
22	не может быть	3	3
23	о том что	4	3
24	что сказано выше	1	2
25	по отношению к	2	2
26	в том числе	1	2
27	только в том	1	2
28	того что сказано	1	2
29	в отличие от	1	2
30	т е на	2	2
31	потому что в	1	2
32	не в том	1	2
33	только после того	1	2
34	дело не в	1	2
35	что и в	2	2
36	как мы видели	1	2
37	потому что он	2	1
38	но это уже	1	1
39	всякого ущерба для	1	1
40	что для того	1	1
41	т д и	1	1
42	к другой форме	1	1
43	что он не	1	1
44	пока он не	1	1
45	наряду с этим	2	1
46	но и в	2	1
47	по своему содержанию	1	1
48	из того что	1	1
49	то же в	2	1
50	с тем что	1	1
51	с этой точки	1	1
52	вместе с тем	6	1
53	в то время	1	1
54	на наших глазах	1	1
55	так же как	3	1
56	обращает на себя	1	1
57	может быть не	1	1
58	таких примеров можно	2	1
59	без всякого ущерба	1	1
60	постановка вопроса о	1	1
61	не только для	1	1
62	в одном случае	1	1
63	то что он	1	1
64	т е в	3	1
65	т д такое	1	1
66	ступени его развития	1	1
67	во всяком случае	1	1
68	и такой случай	1	1
69	здесь может быть	1	1
70	этой точки зрения	1	1
71	на той же	1	1
72	не потому ли	2	1
73	то же время	1	1
74	д и т	1	1
75	в процессе развития	1	1
76	примеров можно привести	1	1
77	и вместе с	2	1
78	в тех же	1	1
79	в свою очередь	1	1
80	само по себе	1	1
81	но дело не	1	1
82	ни на какие	1	1
83	еще ничего не	1	1
84	но все же	4	1
85	сюда же относится	1	1
86	в то же	1	1
87	в том смысле	1	1
88	только для того	1	1
89	мы увидим что	1	1
