N	2gram	Trubetskoy_1	FransuaR
1	и в	14	56
2	то есть	1	24
3	в его	4	18
4	таким образом	11	17
5	все эти	2	15
6	в этом	17	14
7	в том	17	13
8	так и	1	13
9	он был	1	12
10	в то	10	12
11	то же	11	11
12	в этих	2	11
13	до конца	1	11
14	как бы	4	11
15	мы уже	2	10
16	еще не	3	10
17	же время	10	10
18	в эпоху	1	10
19	в самом	3	9
20	и не	19	9
21	только в	5	9
22	но и	10	9
23	в сущности	1	8
24	во всех	5	8
25	не только	9	8
26	в нем	5	8
27	и с	7	8
28	и их	1	8
29	и даже	2	8
30	до сих	5	8
31	по своему	1	8
32	сих пор	5	8
33	все это	6	8
34	том что	9	8
35	и на	5	7
36	в большинстве	3	7
37	как мы	1	7
38	у него	2	7
39	в частности	2	7
40	в ее	1	6
41	в этой	4	6
42	но в	2	6
43	на его	1	6
44	точки зрения	11	6
45	языка и	1	6
46	вовсе не	1	6
47	связи с	3	6
48	большинстве случаев	2	6
49	связаны с	1	6
50	прежде всего	8	6
51	все они	3	6
52	и все	1	6
53	потому что	5	6
54	с ее	1	5
55	но не	4	5
56	он не	5	5
57	роль в	1	5
58	такой же	1	5
59	во время	2	5
60	никогда не	5	5
61	в области	2	5
62	один из	1	5
63	не было	3	5
64	как и	4	5
65	в результате	2	5
66	что в	4	5
67	есть и	2	5
68	они не	1	5
69	ту же	1	4
70	и потому	3	4
71	но по	1	4
72	они были	1	4
73	в ней	2	4
74	не был	1	4
75	и к	6	4
76	в которой	1	4
77	что это	3	4
78	в себе	9	4
79	при этом	5	4
80	их в	2	4
81	что все	3	4
82	и более	2	4
83	даже в	1	4
84	одна из	3	4
85	того чтобы	8	4
86	по своей	1	4
87	во всем	4	4
88	в духе	1	4
89	в совершенно	4	4
90	и других	1	4
91	о том	7	4
92	в качестве	3	4
93	конечно не	5	4
94	так как	4	4
95	в основе	1	4
96	в свете	1	4
97	в своих	6	4
98	в их	4	3
99	на них	1	3
100	время в	2	3
101	не просто	2	3
102	в своем	6	3
103	перед нами	1	3
104	и наконец	2	3
105	главным образом	3	3
106	всех этих	3	3
107	ведь в	2	3
108	не в	4	3
109	в таких	2	3
110	казалось бы	1	3
111	другом месте	1	3
112	здесь мы	1	3
113	и о	2	3
114	в другом	3	3
115	и т.д	4	3
116	настоящее время	2	3
117	подлежит сомнению	1	3
118	между тем	5	3
119	одной из	3	3
120	так что	2	3
121	уже не	2	3
122	что и	3	3
123	может быть	9	3
124	к которому	1	3
125	еще и	1	3
126	что для	3	3
127	в некоторых	2	3
128	не на	1	3
129	связь с	1	3
130	к его	1	3
131	на эту	2	3
132	его творчество	1	3
133	в связи	1	3
134	не подлежит	2	3
135	в настоящее	2	3
136	в те	1	3
137	бы в	1	3
138	то что	13	3
139	том числе	1	3
140	также и	1	2
141	и то	4	2
142	самом деле	7	2
143	на самом	6	2
144	что эти	1	2
145	был и	3	2
146	их и	1	2
147	из всех	2	2
148	и конечно	1	2
149	мы не	1	2
150	бы то	4	2
151	взгляде на	2	2
152	с другой	1	2
153	значение и	1	2
154	себе и	4	2
155	что они	3	2
156	когда он	1	2
157	целый ряд	2	2
158	и как	3	2
159	и те	2	2
160	ни было	1	2
161	в виде	3	2
162	так часто	2	2
163	людей и	2	2
164	но дело	1	2
165	так например	1	2
166	в мире	4	2
167	всех областях	1	2
168	его в	4	2
169	ни в	2	2
170	из нее	1	2
171	с тем	6	2
172	несмотря на	3	2
173	и некоторые	1	2
174	или менее	4	2
175	для него	6	2
176	теснейшим образом	1	2
177	и при	6	2
178	в своей	5	2
179	в котором	2	2
180	с точки	9	2
181	в которых	1	2
182	когда эти	1	2
183	друг другу	2	2
184	если бы	6	2
