N	3gram	Medvedev_F_2	KulturaY
1	и т п	9	41
2	с точки зрения	7	16
3	в самом деле	5	11
4	для того чтобы	3	11
5	тем не менее	1	9
6	до сих пор	1	8
7	в том что	2	8
8	и т д	5	8
9	в зависимости от	3	7
10	в этом случае	1	4
11	в том случае	2	4
12	в данном случае	1	4
13	с одной стороны	1	4
14	и в этом	5	4
15	в связи с	10	4
16	на самом деле	3	3
17	того или иного	4	3
18	сам по себе	3	3
19	можно говорить о	1	3
20	бы сказать что	1	3
21	было бы сказать	1	3
22	в том чтобы	1	3
23	с другой стороны	3	3
24	т е как	2	3
25	не может быть	10	3
26	так и в	3	3
27	т п в	1	3
28	смысле этого слова	1	2
29	в какой мере	2	2
30	не говоря уже	1	2
31	как раз и	3	2
32	один и тот	1	2
33	только в том	1	2
34	говоря уже о	1	2
35	в таком случае	1	2
36	в отличие от	2	2
37	только то что	1	2
38	т п все	1	2
39	в своей статье	3	2
40	и тот же	1	2
41	не в том	3	2
42	не могут быть	4	2
43	лишь в том	1	2
44	русского языка и	1	2
45	более или менее	1	2
46	то или иное	1	2
47	сама по себе	1	2
48	что и в	1	2
49	как мы видели	4	2
50	поэзии является слово	1	1
51	и в поэзии	1	1
52	русского литературного языка	1	1
53	должна быть положена	1	1
54	на этот вопрос	1	1
55	следует отметить что	1	1
56	которое лежит в	1	1
57	мере в какой	1	1
58	в их конкретной	1	1
59	что же касается	1	1
60	то ни стало	2	1
61	ровно ничего не	1	1
62	чуть ли не	1	1
63	а вовсе не	1	1
64	прежде всего в	2	1
65	так как они	2	1
66	в этом смысле	2	1
67	во что бы	1	1
68	т п однако	1	1
69	в одной из	1	1
70	поэтической речи но	1	1
71	и не может	3	1
72	и в то	3	1
73	что он не	1	1
74	и звук в	1	1
75	нельзя было бы	1	1
76	является не только	1	1
77	бы то ни	1	1
78	но и в	3	1
79	но в этом	2	1
80	из того что	1	1
81	в собственном смысле	1	1
82	с тем что	5	1
83	входит в круг	1	1
84	по крайней мере	1	1
85	в той мере	1	1
86	что если бы	1	1
87	лишь в процессе	1	1
88	вместе с тем	4	1
89	может быть и	3	1
90	основу систематического построения	1	1
91	что бы то	1	1
92	если же мы	1	1
93	чем же объясняется	1	1
94	установить какие именно	1	1
95	поэтики должна быть	2	1
96	помощью каких приемов	1	1
97	точно такая же	1	1
98	на язык и	1	1
99	именно так и	1	1
100	п все эти	1	1
101	пишет он в	1	1
102	с помощью которого	1	1
103	все без исключения	2	1
104	для правильной постановки	1	1
105	о нем как	1	1
106	речи но как	1	1
107	в противном случае	1	1
108	систематического построения поэтики	1	1
109	то что он	1	1
110	т е в	1	1
111	а не как	1	1
112	является слово в	1	1
113	о языке как	1	1
114	во всяком случае	5	1
115	тем что в	1	1
116	и пр и	4	1
117	классификация фактов языка	1	1
118	собственном смысле этого	1	1
119	то убедимся что	1	1
120	то увидим что	1	1
121	слово в основу	1	1
122	то же время	5	1
123	для всего этого	1	1
124	построения поэтики должна	1	1
125	уже потому что	1	1
126	мы не можем	1	1
127	том смысле что	2	1
128	в свою очередь	1	1
129	положена классификация фактов	1	1
130	в частном случае	1	1
131	в основу систематического	1	1
132	конкретных условий этой	1	1
133	и прежде всего	2	1
134	с помощью которых	1	1
135	но все же	2	1
136	мы говорим о	2	1
137	мы имеем в	1	1
138	быть положена классификация	1	1
139	в то же	5	1
140	мы приходим к	2	1
141	по этому поводу	1	1
142	к тому что	2	1
143	но характерно что	1	1
144	в том смысле	3	1
145	самом деле ведь	1	1
146	материалом поэзии является	1	1
147	той мере в	1	1
148	пр и пр	4	1
149	что слово есть	1	1
150	именно в том	1	1
