N	2gram	Trubetskoy_1	Istorich
1	и в	26	26
2	так же	5	18
3	то что	7	16
4	не только	10	15
5	может быть	10	14
6	что в	9	14
7	же как	3	13
8	но и	9	12
9	связь с	2	12
10	и пр	1	11
11	так и	6	10
12	таким образом	22	10
13	и его	1	10
14	что он	4	10
15	при помощи	1	10
16	все же	6	9
17	его в	1	9
18	что и	6	9
19	так как	9	9
20	и не	8	9
21	то же	4	8
22	мы знаем	1	8
23	а в	4	8
24	мы имеем	2	7
25	в этом	15	7
26	он не	4	7
27	как и	1	7
28	в этих	4	7
29	во время	4	7
30	их в	1	7
31	как в	1	7
32	что здесь	1	7
33	в качестве	3	7
34	превращается в	2	7
35	совершенно так	1	6
36	еще не	2	6
37	что они	1	6
38	мы видели	2	6
39	не всегда	2	6
40	таким же	1	6
41	мы можем	2	6
42	могут быть	1	6
43	к нему	7	6
44	мы видим	1	6
45	потому что	7	6
46	а не	5	6
47	не может	4	6
48	вместе с	15	6
49	когда он	3	6
50	это и	1	5
51	мы уже	1	5
52	но не	8	5
53	эта связь	1	5
54	и как	3	5
55	но в	7	5
56	уже не	3	5
57	и только	4	5
58	в силу	5	5
59	и по	4	5
60	с собой	1	5
61	но все	7	5
62	и с	10	5
63	это не	1	5
64	к которым	2	5
65	не в	2	5
66	точно так	3	5
67	ничего не	1	5
68	и у	8	5
69	и здесь	2	5
70	и что	4	5
71	в его	5	5
72	с ними	1	5
73	в одном	3	5
74	у него	1	5
75	тем что	1	5
76	до сих	5	5
77	из которых	4	5
78	сих пор	5	5
79	мы должны	6	5
80	к этому	3	5
81	в которых	4	4
82	тогда как	1	4
83	в этот	1	4
84	он в	2	4
85	в своей	1	4
86	но эта	1	4
87	даже в	1	4
88	того как	1	4
89	указывает на	1	4
90	представляют собой	1	4
91	здесь не	1	4
92	о том	6	4
93	и даже	3	4
94	дает ему	1	4
95	с другой	8	4
96	такое же	1	4
97	а по	1	4
98	все что	2	4
99	другой стороны	1	4
100	и действительно	2	3
101	из этих	10	3
102	видели что	1	3
103	только тогда	1	3
104	к своей	1	3
105	относится к	2	3
106	в одной	1	3
107	его к	1	3
108	все эти	6	3
109	на то	2	3
110	и если	3	3
111	на его	1	3
112	что она	1	3
113	связанные с	7	3
114	при этом	3	3
115	он должен	1	3
116	с представлением	1	3
117	на земле	1	3
118	те же	2	3
119	должен был	4	3
120	том что	7	3
121	в связь	1	3
122	от своего	1	3
123	и при	3	3
124	по сравнению	2	3
125	и животным	1	3
126	и более	1	3
127	не имеет	5	3
128	связи с	9	3
129	иногда даже	1	3
130	данном случае	1	3
131	большей частью	3	3
132	это для	1	3
133	в образе	2	3
134	с того	2	3
135	а также	2	3
136	в том	11	3
137	только в	4	3
138	как нечто	1	3
139	и других	1	3
140	связан с	2	3
141	а именно	1	3
142	у многих	1	3
143	попадает в	4	3
144	о чем	1	3
145	там где	1	3
146	что мы	2	3
147	части тела	1	3
148	в данном	1	3
149	сравнению с	2	3
150	власти над	1	3
151	как бы	12	3
152	по существу	2	3
153	многих других	1	3
154	но это	1	3
155	только что	2	3
156	же в	1	3
157	своего отца	1	3
158	к этой	1	3
159	и другие	3	3
160	в русских	2	2
161	начинается с	1	2
162	живое существо	1	2
163	он может	1	2
164	и есть	1	2
165	магическая сила	1	2
166	между человеком	1	2
167	и за	1	2
168	а как	1	2
169	связана с	2	2
170	ему в	2	2
171	за это	1	2
172	общих чертах	1	2
173	при жизни	4	2
174	к ним	3	2
175	вступают в	1	2
176	отношение к	5	2
177	в этой	4	2
178	с этим	1	2
179	в своем	3	2
180	конечно не	2	2
181	что это	3	2
182	представляет собой	3	2
183	эти новые	1	2
184	и тот	1	2
185	в себе	6	2
186	имеем в	1	2
187	в нем	4	2
188	задний план	1	2
189	с верой	1	2
190	не к	2	2
191	его от	2	2
192	на этом	1	2
193	так например	2	2
194	в одну	1	2
195	главным образом	8	2
196	связанных с	2	2
197	с целью	2	2
198	лишь в	5	2
199	хотя бы	3	2
200	было бы	1	2
201	известно что	1	2
202	в свой	1	2
203	из них	7	2
204	что душе	1	2
205	с тем	18	2
206	нечто подобное	1	2
207	и их	1	2
208	и леший	1	2
209	человеком и	1	2
210	знает и	1	2
211	тем не	3	2
212	все это	6	2
213	однако в	1	2
214	по себе	1	2
215	случае мы	1	2
216	не менее	3	2
217	дело не	1	2
218	к этим	1	2
219	не по	1	2
220	представлением о	1	2
221	не могло	2	2
222	это мы	1	2
223	же представление	1	2
224	по своей	2	2
225	никуда не	1	2
226	в области	9	2
227	у нас	1	2
228	не могут	2	2
229	его с	1	2
230	не есть	1	2
231	совершенно ясно	1	2
232	никогда не	5	2
233	живет в	1	2
234	том как	1	2
