N	4gram	Bakhtin_Pr_2	Problemy
1	в то же время	5	10
2	себе и своему предмету	1	5
3	в той или иной	3	4
4	но в то же	3	4
5	мы уже говорили что	2	3
6	одно и то же	2	3
7	бы то ни было	1	3
8	то же время не	1	3
9	той или иной форме	1	2
10	свой тон и свой	1	2
11	да что тут виллель	2	2
12	виллель выжидал да что	2	2
13	в пределах одного разложившегося	2	2
14	диалогически обращен к герою	1	2
15	держись а удастся крепись	2	2
16	почему же не войти?	1	2
17	как мы уже говорили	1	2
18	не может до конца	1	2
19	и свой последний смысл	1	2
20	одна и та же	2	2
21	диалог с самим собою	1	2
22	пределах одного разложившегося сознания	2	2
23	идешь совершить подвиг добродетели	2	2
24	голосов в пределах одного	2	2
25	другого в слове другого	2	2
26	в пределах одного сознания	1	2
27	с тобой яков петрович	2	2
28	достоевского как мы уже	1	2
29	сам виллель выжидал да	2	2
30	диалога с самим собой	1	2
31	и сам знаю что	3	2
32	той или иной степени	1	2
33	не удастся держись а	2	2
34	удастся держись а удастся	2	2
35	его за живое и	1	2
36	мы можем сказать что	1	2
37	тон и свой последний	1	2
38	ты идешь совершить подвиг	2	2
39	выжидал да что тут	2	2
40	слово героя и слово	1	2
41	и сам виллель выжидал	2	2
42	не в личном смысле	1	2
43	рыба с водой как	1	1
44	событие именно неудачное сватовство	1	1
45	выделения их кавычками нет	1	1
46	в основе интриги лежит	1	1
47	этого места в своих	1	1
48	исподволь чужое слово постепенно	1	1
49	готов и наконец вечно	1	1
50	в сущности не чужда	1	1
51	привычке за семь тысяч	1	1
52	пробрался наконец в зал	1	1
53	сторонись от них всех	1	1
54	за живое и провоцировать	1	1
55	наполнении здесь решается в	1	1
56	быть и он то	1	1
57	ему шалишь братец яков	1	1
58	меняются предательский двойник усвояет	1	1
59	выдерживает его до конца	1	1
60	слов и тонов он	1	1
61	построить всю повесть на	1	1
62	на глаз в кофейной	1	1
63	следует быть в монологически	1	1
64	пределы монологического материала в	1	1
65	в каждом слове перебой	1	1
66	меняют свой тон и	1	1
67	явления совершенно аналогичные разобранным	1	1
68	далее роли меняются предательский	1	1
69	границами между рассказом и	1	1
70	вверяйся ведь я тебя	1	1
71	это он мне про	1	1
72	одних уст в другие	1	1
73	обращение голядкина к себе	1	1
74	голядкин приводит к себе	1	1
75	голоса голядкина и что	1	1
76	и слово рассказа в	1	1
77	предметом изображения в повести	1	1
78	привести еще очень много	1	1
79	в виде ненормально повышенного	1	1
80	каждого героя достоевского а	1	1
81	голоса на которые разложились	1	1
82	приду я очень хорошо	1	1
83	отчего ж и не	1	1
84	на более глубокой и	1	1
85	но почему не поставить	1	1
86	вот умер смердяков повесился	1	1
87	голядкина ни одного слова	1	1
88	же зыбкими границами между	1	1
89	но тем не менее	1	1
90	и что он диалогически	1	1
91	петрович будем жить как	1	1
92	образом как сплошной внутренний	1	1
93	слово постепенно и вкрадчиво	1	1
94	героя рассказ пестрит словами	1	1
95	поступок каждый жест каждое	1	1
96	много примеров доказывающих что	1	1
97	самое может быть он-то	1	1
98	он намечается в самой	1	1
99	и не веришь вот	1	1
100	произведениях почти никогда не	1	1
101	на вернейший эффект но	1	1
102	кроме голядкина и его	1	1
103	в двух разных тональностях	1	1
104	и вкрадчиво проникает в	1	1
105	иван но он клеветал	1	1
106	приходит пусть говорит ты	1	1
107	тоже ведь может войти	1	1
108	заменить себе самому другого	1	1
109	а так может быть	1	1
110	вернейший эффект но между	1	1
111	с уверенностью взвешивая слова	1	1
112	во всем уступающий полностью	1	1
113	дело в том что	1	1
114	которая всецело развертывается в	1	1
115	я сам ее делаю	1	1
116	внутриатомный контрапункт голосов сочетание	1	1
117	выходящего за пределы самосознания	1	1
118	диалогически разложено в каждом	1	1
119	противоположная ошибка и не	1	1
120	равноправных ему героев получается	1	1
121	и мучает вот отчего	1	1
122	чрезвычайно напряженный характер в	1	1
123	беспокойством с крайним беспокойством	1	1
124	другим человеком голядкин хочет	1	1
125	смердяков повесился ну и	1	1
126	но пока эти голоса	1	1
127	метель домой и встречает	1	1
128	положим они близнецы но	2	1
129	и похвалят но вот	1	1
130	слово о себе героя	1	1
131	и мысли но в	1	1
132	глазу на глаз в	1	1
133	он прикидывается прячущимся голядкиным	1	1
134	к кларе олсуфьевне и	1	1
135	рассказа взятая здесь в	1	1
136	таких сложных взаимоотношениях друг	1	1
137	при ближайшей встрече в	1	1
138	наущению убил отца это	1	1
139	и сознание голядкина его	1	1
140	другими заменить себе самому	1	1
141	правда все здесь глубже	1	1
142	но только здесь роли	1	1
143	здесь настолько тесно что	1	1
144	более глубокой и тонкой	1	1
145	сущности одна и та	1	1
146	утрируя его ласковую фамильярность	1	1
147	голоса поют одно и	1	1
148	на голядка ты этакой	1	1
149	только себе и своему	1	1
150	произойдет лишь в романах	1	1
151	из рассказа в душу	1	1
152	про меня говорил а	1	1
153	полифония но уже и	1	1
154	двойник усвояет себе тон	1	1
155	формально рассказ обращен к	1	1
156	их кавычками нет основания	1	1
157	приводит к себе двойника	1	1
158	второй голос голядкина путем	1	1
159	теперь-то одному поверит? а	1	1
160	таких вопросов кто смеет	1	1
161	целью идет дорогу мою	1	1
162	так как действующими лицами	1	1
163	поразительно удачно дан переход	1	1
164	разыгрывает независимого человека сознание	1	1
165	героя нашего по плечу	1	1
166	другим во время званого	1	1
167	нет основания часть рассказа	1	1
168	и другие реальные голоса	1	1
169	с досадным тоскливым нетерпением	1	1
170	хотя формально рассказ обращен	1	1
171	и отвечают ему во	1	1
172	иной раз подчеркивая тождество	1	1
173	фортепьяно и очень долго	1	1
174	подвиг добродетели а в	1	1
175	реальный голос еще не	1	1
176	люди о его обстоятельствах	1	1
177	здесь многоточие служит разделом	1	1
178	первого голоса голядкина партию	1	1
179	что дают достаточный материал	1	1
180	голядкину но дан с	1	1
181	глубокий и идеологически усложненный	1	1
182	аналогичны приведенным выше фразам	1	1
183	и выдерживает его до	1	1
184	кажется что слова голядкина	1	1
185	подростка которую мы приводим	1	1
186	люди подчас чудаками смотрели	2	1
187	в себе реплику героя	1	1
188	жилетишко то виляет бочком	1	1
189	вести а им-то ты	1	1
190	переулочком как справедливо в	1	1
191	ивана было лишь в	1	1
192	этот раз как бы	1	1
193	где действуют не целые	1	1
194	безакцентным придаточным предложением оговорка	1	1
195	стушевывающегося голядкина и говорит	1	1
196	вы яков петрович заметить	1	1
197	и отчасти с укоризной	1	1
198	чудаками смотрели даже из	2	1
199	самому другого голядкин разыгрывает	1	1
200	бал и очутился перед	1	1
201	в таких сложных взаимоотношениях	1	1
202	же не войти? стоит	1	1
203	содержании а лишь в	1	1
204	в кругу одного сознания	1	1
205	сдающийся этому чужому слову	1	1
206	идеологическом наполнении здесь решается	1	1
207	вышли за пределы монологического	1	1
208	но все же была	1	1
209	нашу схему нас интересует	1	1
210	достоевского он заставляет своих	1	1
211	интриги и позволяют построить	1	1
212	него чужое слово приведем	1	1
213	любите вы музыку? я	1	1
214	же и иезуиты как-то	1	1
215	и ведет себя как	1	1
216	право что захочет то	1	1
217	отца что лакей по	1	1
218	него и тою основою	1	1
219	рассказчика но о рассказе	1	1
220	будем жить как рыба	1	1
221	глаз в кофейной дескать	1	1
222	в голове господина голядкина	1	1
223	рассказчик поведение голядкина в	1	1
224	как братья родные мы	1	1
225	внутренней речи голядкина принадлежат	1	1
226	слово свою установку свой	1	1
227	по-видимому по ошибке редактора	1	1
228	его двойником развивается как	1	1
229	выжидает ее ровно два	1	1
230	уже и не гомофония	1	1
231	не опирающееся ни на	1	1
232	заменить ему реального другого	1	1
233	приведем непосредственно следующий за	1	1
234	сознании захватило вселившееся в	1	1
235	всецело развертывается в пределах	1	1
236	внутреннего диалога две смежные	1	1
237	фразы он это и	1	1
238	хитрить заодно хитрить будем	1	1
239	и больше звучат в	1	1
240	всяким дрязгом хламом и	1	1
241	тон второго голоса голядкина	1	1
242	уличат смердякова и сошлют	1	1
243	там это все из	2	1
244	положении он господа тоже	1	1
245	распавшиеся реплики внутреннего диалога	1	1
246	как реплики внутреннего диалога	1	1
247	почему не поставить кавычки	1	1
