N	3gram	Voloshinov_1	Problemy
1	с точки зрения	5	13
2	то же время	1	9
3	в то же	1	9
4	по отношению к	3	8
5	в том что	2	6
6	в зависимости от	2	5
7	но в то	1	5
8	на самом деле	1	4
9	между тем как	1	4
10	а не как	1	4
11	не может быть	4	4
12	подобно тому как	1	3
13	не входит в	1	3
14	все то что	1	3
15	в этом отношении	1	3
16	само по себе	1	3
17	с другой стороны	2	3
18	в самом деле	2	2
19	и не может	1	2
20	только то что	1	2
21	ни один элемент	1	2
22	в данном случае	2	2
23	можно было бы	1	2
24	как в музыке	1	2
25	входит в замысел	1	2
26	в другом месте	1	1
27	вполне понятно что	3	1
28	тот же самый	1	1
29	во все уголки	1	1
30	его и не	1	1
31	не создает еще	1	1
32	только в категории	1	1
33	является таким образом	1	1
34	как объективный факт	1	1
35	а вовсе не	1	1
36	и наконец в	2	1
37	в целом произведения	1	1
38	совершенно справедливо отмечает	1	1
39	выйти за пределы	1	1
40	то же самое	1	1
41	нам кажется что	1	1
42	он и не	1	1
43	не было бы	1	1
44	то что в	1	1
45	неизбежно превращается в	1	1
46	в каждом отдельном	1	1
47	почти никогда не	1	1
48	себя как свой	1	1
49	может быть и	1	1
50	мы полагаем что	1	1
51	так же как	1	1
52	не только его	2	1
53	в каждом слове	1	1
54	там где она	1	1
55	тех или иных	1	1
56	в пределах того	1	1
57	лишь с точки	1	1
58	его можно лишь	1	1
59	этой точки зрения	1	1
60	того или иного	2	1
61	более или менее	1	1
62	по себе а	1	1
63	может быть это	1	1
64	все же остается	1	1
65	играет громадную роль	1	1
66	та или иная	1	1
67	здесь мы должны	1	1
68	и никогда не	1	1
69	с самого начала	2	1
70	и превращается в	1	1
71	нужно сказать что	1	1
72	художественного произведения и	1	1
73	выходит за пределы	1	1
74	каждый элемент его	1	1
75	но что же	1	1
76	мы должны перейти	1	1
77	и следовательно в	1	1
78	к тому что	1	1
79	в себя как	1	1
80	тому что он	1	1
81	для того чтобы	1	1
82	же самое слово	1	1
