N	3gram	Vygotskiy__5	Myshleni
1	с точки зрения	2	21
2	для того чтобы	19	18
3	в этом случае	2	14
4	в том что	14	13
5	не только не	4	9
6	по сравнению с	4	7
7	так же как	2	7
8	с самого начала	3	7
9	в учении о	3	6
10	к тому что	6	6
11	по отношению к	1	5
12	то же самое	3	5
13	в данном случае	2	5
14	с одной стороны	12	5
15	этой точки зрения	1	4
16	то о чем	2	4
17	в самом деле	5	4
18	мы могли бы	4	4
19	с этой точки	1	4
20	вместе с тем	3	4
21	не может быть	2	4
22	заключается в том	6	4
23	о том что	6	4
24	на то что	16	4
25	на всем протяжении	1	4
26	только потому что	1	3
27	состоит в том	2	3
28	в том и	2	3
29	одной стороны и	1	3
30	до сих пор	5	3
31	в этом отношении	3	3
32	в собственном смысле	1	3
33	одно и то	3	3
34	и то что	3	3
35	мы не можем	1	3
36	смысле этого слова	1	3
37	и то же	3	3
38	так же точно	5	3
39	можно сказать что	2	3
40	по этому поводу	4	3
41	том что в	1	2
42	том что она	1	2
43	потому что он	2	2
44	и в речи	1	2
45	которых мы говорили	1	2
46	одной и той	2	2
47	и той же	2	2
48	одним и тем	3	2
49	на самом деле	2	2
50	том что он	1	2
51	есть то о	1	2
52	в лучшем случае	3	2
53	в отличие от	2	2
54	мы находим в	1	2
55	из того что	3	2
56	в сущности говоря	8	2
57	что в этом	6	2
58	бы сказать что	2	2
59	именно в этом	1	2
60	то время как	1	2
61	едва ли не	1	2
62	нечто такое что	2	2
63	же как и	1	2
64	все эти три	1	2
65	и тем же	3	2
66	в то время	1	2
67	приводит к тому	1	2
68	мы говорили выше	2	2
69	о которых мы	2	2
70	в последнее время	1	2
71	в свою очередь	1	2
72	того чтобы сделать	1	2
73	в конечном счете	1	2
74	друг от друга	2	2
75	у нее нет	1	2
76	именно в силу	1	2
77	друг с другом	3	2
78	могли бы сказать	2	2
79	и ко всем	1	2
80	в одинаковой степени	1	2
81	благодаря тому что	1	2
82	несмотря на то	1	1
83	что иное как	2	1
84	и есть то	1	1
85	мы видим в	2	1
86	тех пор пока	2	1
87	имеет дело с	2	1
88	как только мы	1	1
89	но только не	1	1
90	и следовательно должна	1	1
91	мы приводили выше	1	1
92	внимание то что	1	1
93	она все время	1	1
94	показывает что в	2	1
95	совершенно невозможно потому	1	1
96	того чтобы показать	1	1
97	не только о	1	1
98	в каждый данный	1	1
99	самом деле если	2	1
100	никак не может	3	1
101	в этом смысле	1	1
102	с которым мы	1	1
103	самого начала в	1	1
104	мы можем теперь	1	1
105	как и то	1	1
106	в силу того	1	1
107	каждый данный момент	1	1
108	ясным если мы	1	1
109	что с точки	1	1
110	что с самого	2	1
111	в зависимости от	6	1
112	мы не имеем	1	1
113	сам по себе	3	1
114	того что мы	1	1
115	что он не	1	1
116	по отношению ко	1	1
117	таким образом все	2	1
118	и заключается что	1	1
119	заключает в себе	4	1
120	можно было бы	3	1
121	если мы примем	1	1
122	из двух противоположных	1	1
123	до тех пор	2	1
124	на которого мы	1	1
125	примем во внимание	1	1
126	возникает из того	1	1
127	показать что это	1	1
128	бы показать что	2	1
129	совершенно понятно что	1	1
130	и что в	3	1
131	если бы мы	2	1
132	не только в	2	1
133	этого процесса мы	1	1
134	то что она	1	1
135	невозможно потому что	1	1
136	во всех трех	2	1
137	в нескольких словах	1	1
138	тот факт что	4	1
139	мы примем во	1	1
140	во внимание то	1	1
141	и в этом	1	1
142	и никак не	1	1
143	конце концов к	1	1
144	в одной из	1	1
145	потому что в	2	1
146	с другой стороны	5	1
147	прежде всего на	1	1
148	он говорит что	2	1
149	не годится для	1	1
150	во внешнем проявлении	1	1
151	но вместе с	1	1
152	не могут быть	1	1
153	само по себе	2	1
154	она все же	1	1
155	необходимо прежде всего	1	1
156	при этом оказывается	1	1
157	что у него	1	1
158	за основу исследования	1	1
159	вместо того чтобы	1	1
160	потому что они	1	1
161	и производит впечатление	1	1
162	представляет один из	1	1
163	том и заключается	2	1
164	шаг за шагом	1	1
165	в противоположном направлении	1	1
166	привело к тому	1	1
167	мы таким образом	1	1
168	и таким образом	2	1
169	она нуждается в	1	1
170	силу того что	1	1
171	то новое что	1	1
172	в целом виде	1	1
173	друг к другу	4	1
174	это имеет место	1	1
175	с таким образом	2	1
176	из которых каждый	1	1
177	потому что все	2	1
178	из которых складывается	1	1
179	таким образом мы	2	1
180	то что мы	2	1
181	сих пор в	1	1
182	как это мы	1	1
183	одним из важнейших	1	1
184	и другое не	1	1
185	только мы пытаемся	1	1
186	нам думается что	2	1
187	и мы вправе	1	1
188	в этом заключается	1	1
189	той или иной	2	1
190	говорит что есть	1	1
191	там где мы	2	1
192	после того как	1	1
193	таким образом с	1	1
194	не что иное	2	1
195	которые мы приводили	1	1
196	тем что он	1	1
197	мы имеем дело	1	1
198	во всем его	1	1
199	не выражается в	1	1
200	доказательство того что	1	1
201	и фантазии и	1	1
202	в конце концов	2	1
203	образом оказывается что	1	1
204	говорить не только	1	1
205	что она любит	1	1
