N	4gram	Propp_Isto_7	Myshleni
1	с этой точки зрения	3	4
2	в то время как	2	4
3	один и тот же	1	3
4	состоит в том что	1	3
5	на вопрос о том	1	2
6	ответ на этот вопрос	1	2
7	таким образом мы видим	2	1
8	и тем более не	1	1
9	образом мы видим что	2	1
10	это означало бы что	1	1
11	мы видим таким образом	1	1
12	на вопрос почему в	1	1
13	видим таким образом что	1	1
14	это один и тот	1	1
15	в тех случаях когда	3	1
16	совершенно так же как	1	1
17	так же как и	1	1
18	ответить на вопрос почему	1	1
19	совершенно то же что	1	1
20	что они имеют в	1	1
