N	2gram	Voloshinov_1	Istorich
1	и в	19	25
2	что он	2	22
3	может быть	26	17
4	не только	8	13
5	но и	8	13
6	в его	6	12
7	так как	2	11
8	уже не	1	11
9	и не	26	11
10	в этом	16	10
11	тем что	2	10
12	все же	8	10
13	и его	19	9
14	его в	3	9
15	с другой	5	9
16	таким образом	17	9
17	еще не	4	8
18	и на	4	8
19	все эти	7	8
20	что в	4	8
21	на него	1	8
22	связи с	11	8
23	и что	1	8
24	мы видим	1	8
25	мы знаем	5	8
26	с тем	1	8
27	другой стороны	6	8
28	том что	3	8
29	в нем	10	7
30	как и	12	7
31	мы видели	1	7
32	во время	1	7
33	потому что	1	7
34	о том	2	7
35	и здесь	6	7
36	то что	8	7
37	только в	9	7
38	с одной	1	7
39	в качестве	2	7
40	при помощи	1	7
41	превращается в	1	7
42	одной стороны	1	7
43	этом случае	3	7
44	в частности	2	7
45	как в	4	6
46	в нее	1	6
47	это не	1	6
48	не может	24	6
49	не в	5	6
50	и он	2	6
51	что и	2	6
52	там где	2	6
53	прежде всего	13	6
54	могут быть	2	6
55	или в	2	6
56	в том	6	6
57	например в	1	5
58	и действительно	3	5
59	ясно что	5	5
60	мы не	6	5
61	в ней	4	5
62	но не	1	5
63	с этим	4	5
64	что это	1	5
65	но все	3	5
66	здесь мы	4	5
67	входит в	5	5
68	не будем	4	5
69	как мы	13	5
70	в образе	1	5
71	мы увидим	1	5
72	так же	7	5
73	же как	2	4
74	и это	3	4
75	то же	7	4
76	мы уже	2	4
77	в ее	7	4
78	от этого	2	4
79	в истории	3	4
80	его на	1	4
81	в которой	3	4
82	он не	3	4
83	не как	2	4
84	что все	2	4
85	на этой	2	4
86	с другими	3	4
87	и тем	1	4
88	тем не	2	4
89	не менее	4	4
90	того как	1	4
91	в пределах	6	4
92	в дальнейшем	3	4
93	можно проследить	1	4
94	в основном	6	4
95	все это	3	4
96	в связи	7	4
97	на смену	2	4
98	мы должны	3	4
99	его не	1	3
100	или же	1	3
101	в роли	1	3
102	только после	1	3
103	и как	3	3
104	его к	2	3
105	в целом	1	3
106	в этой	1	3
107	их в	1	3
108	человека в	2	3
109	но уже	1	3
110	в то	3	3
111	в русской	2	3
112	друг друга	8	3
113	как человек	1	3
114	для того	4	3
115	того чтобы	5	3
116	никогда не	2	3
117	и с	2	3
118	и вообще	2	3
119	о нем	1	3
120	затем в	1	3
121	к нему	1	3
122	в форме	1	3
123	и требует	1	3
124	и др	2	3
125	в особенности	1	3
126	и пр	12	3
127	и все	5	3
128	в данном	4	3
129	в более	1	3
130	ее и	1	3
131	а в	4	3
132	в целях	3	3
133	в свою	2	3
134	состоит из	1	3
135	ту же	2	2
136	того же	6	2
137	самом деле	10	2
138	он может	3	2
139	по которым	2	2
140	одним из	2	2
141	а как	3	2
142	вопрос о	4	2
143	на них	1	2
144	в различных	1	2
145	во всех	7	2
146	в голове	1	2
147	по отношению	3	2
148	они дают	1	2
149	уже в	1	2
150	после этого	1	2
151	друг с	1	2
152	из него	2	2
153	и по	1	2
154	так например	1	2
155	сделать из	1	2
156	о чем	1	2
157	этого мы	1	2
158	и других	2	2
159	за ней	1	2
160	он же	1	2
161	здесь можно	1	2
162	точки зрения	34	2
163	в своей	3	2
164	можно найти	1	2
165	попасть в	1	2
166	ее в	1	2
167	по себе	4	2
168	по мере	2	2
169	она не	2	2
170	тогда когда	1	2
171	эти случаи	1	2
172	одна из	2	2
173	или как	1	2
174	с другом	1	2
175	должен быть	1	2
176	на нее	1	2
177	особенно в	1	2
178	еще в	1	2
179	вошел в	1	2
180	если бы	2	2
181	ничего не	6	2
182	будем здесь	1	2
183	язык и	2	2
184	образом в	1	2
185	можно сказать	3	2
186	все его	1	2
187	должно было	1	2
188	от них	1	2
189	в которую	1	2
190	того что	3	2
191	значит что	1	2
192	части его	1	2
193	то в	2	2
194	именно на	2	2
195	так что	1	2
196	и они	1	2
197	чтобы он	1	2
198	из них	3	2
199	превращаются в	1	2
200	тогда он	1	2
201	вовсе не	5	2
202	мы можем	2	2
203	в других	1	2
204	из двух	1	2
205	связан с	1	2
206	со стороны	1	2
207	до сих	8	2
208	и быть	1	2
209	центр тяжести	1	2
210	социальной жизни	3	2
211	а не	7	2
212	со своими	1	2
213	что мы	1	2
214	под влиянием	1	2
215	что во	2	2
216	и потому	5	2
217	из которых	2	2
218	а если	1	2
219	как бы	15	2
220	по существу	1	2
221	это значит	1	2
222	с этой	2	2
223	сих пор	8	2
224	но для	2	2
225	в наше	1	2
226	и для	11	2
227	формы и	3	2
228	с ней	1	2
229	сказать что	4	2
230	и при	3	2
231	совершенно не	3	2
232	к его	2	2
233	отношению к	2	2
234	к этому	5	2
235	жизни и	2	2
236	то на	1	1
237	находятся на	1	1
238	также и	1	1
239	и борьбы	1	1
240	перед ним	1	1
241	по отдельным	1	1
242	и иными	2	1
243	многих отношениях	1	1
244	переход от	4	1
245	и есть	3	1
246	тем же	1	1
247	между двумя	3	1
248	здесь и	1	1
249	она все	1	1
250	не имеют	3	1
251	должна быть	2	1
252	и процесс	1	1
253	момент когда	1	1
254	той же	2	1
255	теперь мы	3	1
256	превратилась в	1	1
257	совершенно так	1	1
258	место в	3	1
259	и другая	1	1
260	они были	1	1
261	для наших	1	1
262	зависимости от	2	1
263	может совершаться	1	1
264	форм в	1	1
265	быть в	2	1
266	не без	1	1
267	то мы	2	1
268	его так	1	1
269	одним словом	2	1
270	на самом	3	1
271	совсем не	1	1
272	этот ключ	1	1
273	но как	1	1
274	мы же	1	1
275	ответ на	1	1
276	должны были	1	1
277	отношение к	1	1
278	себе и	2	1
279	отличие от	5	1
280	мы постарались	2	1
281	отнюдь не	6	1
282	чем же	4	1
283	как говорит	1	1
284	в одной	2	1
285	стороны и	1	1
286	как к	2	1
287	части в	1	1
288	что соответствующие	1	1
289	а и	1	1
290	целый ряд	3	1
291	дает себя	1	1
292	оказывается в	1	1
293	и наконец	1	1
294	и к	3	1
295	следующим образом	1	1
296	но в	7	1
297	та же	1	1
298	или во	1	1
299	часто даже	1	1
300	только на	4	1
301	нами в	1	1
302	и тот	4	1
303	в себе	2	1
304	во многих	1	1
305	если он	2	1
306	более подробном	1	1
307	и если	1	1
308	знания в	1	1
309	при этом	8	1
310	он ни	2	1
311	все другие	1	1
312	чтобы они	1	1
313	всех этих	1	1
314	и социальной	1	1
315	пределах одного	2	1
316	и вот	1	1
317	по всем	1	1
318	отметим только	1	1
319	подобно тому	1	1
320	но дело	1	1
321	наконец его	1	1
322	мы его	1	1
323	главным образом	1	1
324	из самой	1	1
325	этих форм	3	1
326	может фигурировать	1	1
327	было бы	4	1
328	уже знаем	1	1
329	на почве	6	1
330	в социальной	2	1
331	что один	1	1
332	не соответствует	1	1
333	близки к	1	1
334	он является	3	1
335	это положение	2	1
336	она и	1	1
337	одна и	1	1
338	включить в	1	1
339	характерно что	1	1
340	нужно искать	1	1
341	то с	1	1
342	лучше всего	2	1
343	места в	3	1
344	общества и	2	1
345	художественного творчества	1	1
346	с точки	20	1
347	бы привести	1	1
348	этому же	1	1
349	в своем	2	1
350	в отличие	5	1
351	от его	1	1
352	в одном	1	1
353	начнем с	1	1
354	и более	2	1
355	войти в	3	1
356	в конце	5	1
357	в предыдущем	1	1
358	же может	1	1
359	формами и	2	1
360	что есть	1	1
361	явлений а	1	1
362	тем самым	1	1
363	у этих	1	1
364	виду что	1	1
365	она могла	1	1
366	самого начала	4	1
367	этими двумя	2	1
368	эти формы	2	1
369	не имеет	3	1
370	об источниках	2	1
371	в науке	6	1
372	не по	1	1
373	часто в	1	1
374	этот комплекс	2	1
375	о них	1	1
376	не могло	2	1
377	он с	1	1
378	найти в	1	1
379	и всегда	1	1
380	находятся в	1	1
381	же время	3	1
382	этих двух	1	1
383	явление в	1	1
384	к ней	1	1
385	целое в	1	1
386	связь и	2	1
387	же этот	1	1
388	в сознании	2	1
389	здесь же	1	1
390	в процессе	14	1
391	следует что	3	1
392	тесно связана	2	1
393	в каком	3	1
394	языка в	14	1
395	чтобы сделать	1	1
396	вошли в	1	1
397	как только	1	1
398	его за	1	1
399	числе и	2	1
400	должны быть	3	1
401	к тому	2	1
402	они и	2	1
403	в виду	2	1
404	и орудия	1	1
405	свою очередь	2	1
406	здесь не	1	1
407	другими словами	2	1
408	мы остановимся	1	1
409	можно сделать	1	1
410	с самого	4	1
411	приводит к	1	1
412	и классификации	1	1
413	здесь происходит	2	1
414	здесь нет	1	1
415	мог бы	2	1
416	как же	4	1
417	но нет	1	1
418	можно только	1	1
419	он сам	1	1
420	для этого	1	1
421	с человеком	1	1
422	погружается в	1	1
423	во избежание	1	1
424	сводится к	3	1
425	же необходимо	1	1
426	за пределами	2	1
427	одного из	3	1
428	как форма	1	1
429	с целью	1	1
430	на основе	1	1
431	этот момент	2	1
432	во втором	2	1
433	эти два	1	1
434	во всей	1	1
435	и только	2	1
436	также в	1	1
437	в ту	1	1
438	в русском	1	1
439	знания и	1	1
440	один момент	1	1
441	в литературе	2	1
442	хотя бы	5	1
443	переходом на	1	1
444	тот же	4	1
445	одной из	3	1
446	подробном анализе	1	1
447	еще и	1	1
448	и так	1	1
449	несколько подробнее	1	1
450	всяком случае	2	1
451	и ее	3	1
452	в эти	2	1
453	же и	2	1
454	это тоже	1	1
455	мы получим	1	1
456	существования и	1	1
457	что не	2	1
458	не дает	3	1
459	или даже	1	1
460	или просто	1	1
461	связывается с	1	1
462	к каким	2	1
463	искать в	1	1
464	для него	9	1
465	слова в	1	1
466	в котором	3	1
467	с переходом	1	1
468	само по	1	1
469	в систему	3	1
470	он один	1	1
471	говорит он	2	1
472	нет в	1	1
473	само собой	1	1
474	были бы	1	1
475	являются с	1	1
476	без всякой	2	1
477	и даже	2	1
478	или иной	3	1
479	имеет и	1	1
480	это дерево	1	1
481	тем мы	1	1
482	здесь в	3	1
483	эти две	1	1
484	в каких	1	1
485	процесс его	1	1
486	мы еще	1	1
487	что для	1	1
488	можно назвать	1	1
489	не было	3	1
490	человек появился	1	1
491	относится к	1	1
492	чем речь	1	1
493	не знает	2	1
494	человек в	1	1
495	при более	2	1
496	мы пока	2	1
497	уже давно	1	1
498	равно как	1	1
499	нет ничего	3	1
500	единства и	1	1
501	как это	1	1
502	к другой	3	1
503	одну из	2	1
504	их к	1	1
505	к своему	2	1
506	xix века	3	1
507	конечно не	5	1
508	такого рода	1	1
509	тому как	1	1
510	и там	1	1
511	ее например	1	1
512	в тот	2	1
513	этого моря	1	1
514	далеко за	2	1
515	быть не	1	1
516	он от	1	1
517	два основных	2	1
518	есть и	1	1
519	не касается	2	1
520	на пути	1	1
521	является для	1	1
522	как таковой	1	1
523	все остальные	2	1
524	народа и	1	1
525	к другим	1	1
526	неба и	1	1
527	и от	3	1
528	мира и	2	1
529	а все	1	1
530	проходит через	1	1
531	нам придется	2	1
532	от него	2	1
533	в основе	2	1
534	у них	1	1
535	бы в	2	1
536	к этой	2	1
537	его функции	1	1
538	речи об	1	1
539	но если	2	1
540	материал и	1	1
541	слагается из	1	1
542	всех других	3	1
543	из этого	2	1
544	в самом	10	1
545	чего в	1	1
546	что такое	2	1
547	допустить что	1	1
548	и другие	1	1
549	в своих	2	1
550	в таком	2	1
551	во всяком	5	1
552	этой точки	1	1
553	том числе	2	1
