N	2gram	Losev_Dial_4	Problemy
1	и не	30	31
2	и в	15	29
3	в его	4	24
4	может быть	17	24
5	в этом	11	22
6	а не	18	22
7	т е	46	21
8	в нем	5	19
9	точки зрения	14	19
10	как бы	14	19
11	у достоевского	2	16
12	не только	8	15
13	то что	16	15
14	то же	9	14
15	не как	4	14
16	и его	7	14
17	но и	4	14
18	в пределах	1	13
19	с точки	9	13
20	уже не	9	13
21	достоевского в	1	12
22	точка зрения	1	12
23	таким образом	5	12
24	как и	7	12
25	не может	11	12
26	о себе	1	12
27	в самом	2	10
28	этом смысле	4	10
29	в то	6	10
30	только в	7	10
31	в одном	4	10
32	все эти	3	9
33	с его	5	9
34	все же	2	9
35	это не	12	9
36	если бы	6	9
37	же время	6	9
38	о нем	2	9
39	идеи в	2	9
40	в романе	1	9
41	что в	7	8
42	по себе	13	8
43	как не	2	8
44	в том	11	8
45	что он	7	8
46	потому что	10	8
47	до конца	1	8
48	в своем	5	8
49	в своей	3	8
50	а как	2	7
51	слово о	2	7
52	и на	5	7
53	за пределы	3	7
54	и как	4	7
55	но в	3	7
56	в себе	8	7
57	входит в	1	7
58	с другими	1	7
59	том что	10	7
60	не в	8	7
61	вовсе не	6	7
62	она не	4	7
63	так и	5	7
64	лишь как	4	7
65	романе достоевского	1	7
66	прежде всего	11	7
67	мира и	1	7
68	а в	1	7
69	так же	4	6
70	в одной	1	6
71	как в	3	6
72	что она	5	6
73	его в	1	6
74	могут быть	3	6
75	к нему	1	6
76	был бы	2	6
77	в конце	1	6
78	так как	14	6
79	как раз	4	6
80	и потому	3	6
81	не могут	2	6
82	все это	9	6
83	на самом	1	5
84	это и	9	5
85	должна быть	7	5
86	в зависимости	1	5
87	той же	5	5
88	же что	3	5
89	зависимости от	1	5
90	с их	4	5
91	перед нами	6	5
92	он не	1	5
93	но все	2	5
94	сознание и	1	5
95	было бы	9	5
96	мир и	4	5
97	в сущности	5	5
98	или как	1	5
99	и это	8	5
100	и о	8	5
101	еще не	4	5
102	с ним	3	5
103	ничего не	17	5
104	самосознания в	1	5
105	именно в	5	5
106	мира в	1	5
107	сознания и	3	5
108	конце концов	1	5
109	во всяком	2	5
110	и т	17	4
111	идет о	1	4
112	поэтому и	1	4
113	так чтобы	3	4
114	в едином	1	4
115	и наконец	3	4
116	бы и	3	4
117	в этой	4	4
118	не значит	2	4
119	человека в	1	4
120	должно быть	2	4
121	с идеей	1	4
122	что было	2	4
123	их в	1	4
124	даже в	1	4
125	как мы	1	4
126	в процессе	1	4
127	в основе	10	4
128	от того	2	4
129	личности в	5	4
130	в плоскости	1	4
131	и с	4	4
132	в свете	5	4
133	и следовательно	3	4
134	он есть	7	4
135	тем что	2	4
136	были бы	1	4
137	что и	6	4
138	как же	5	4
139	превращается в	1	4
140	не было	2	4
141	его как	2	4
142	что же	2	4
143	но это	4	4
144	и для	5	4
145	в результате	6	4
146	отношения к	3	3
147	отношении к	2	3
148	он может	1	3
149	я не	5	3
150	ни один	2	3
151	он сам	1	3
152	не входит	1	3
153	себе и	2	3
154	то чем	2	3
155	и пр	9	3
156	кроме того	2	3
157	все возможные	1	3
158	уже в	1	3
159	но именно	2	3
160	подобно тому	4	3
161	в их	3	3
162	идея как	1	3
163	одна из	1	3
164	никогда не	2	3
165	как будто	2	3
166	в духе	1	3
167	отличается от	1	3
168	оно не	2	3
169	только то	1	3
170	в себя	5	3
171	и здесь	1	3
172	все его	1	3
173	с другой	1	3
174	все в	1	3
175	в них	2	3
176	в другой	1	3
177	мы должны	4	3
178	но с	1	3
179	но как	2	3
180	во времени	1	3
181	и у	1	3
182	не из	1	3
183	за ним	1	3
184	ни в	8	3
185	самосознание и	1	3
186	само по	4	3
187	объект а	1	3
188	в человеке	2	3
189	тому как	4	3
190	по существу	1	3
191	как к	1	3
192	есть то	5	3
193	и слово	2	3
194	бы в	4	3
195	не дает	2	3
196	о своем	1	3
197	не знает	1	3
198	сказать что	6	3
199	другой стороны	2	3
200	время не	1	3
201	в своих	1	3
202	как на	1	3
203	все что	2	3
204	себя как	3	2
205	переходит к	1	2
206	мыслится и	1	2
207	все остальное	1	2
208	и есть	19	2
209	к другому	1	2
210	все те	1	2
211	мы уже	3	2
212	бы уже	1	2
213	для своего	1	2
214	в которой	2	2
215	вопрос о	2	2
216	совпадает с	2	2
217	конечно и	1	2
218	из которых	3	2
219	мы ее	1	2
220	в ней	5	2
221	отношение к	1	2
222	тоже не	2	2
223	так что	6	2
224	в истории	3	2
225	в той	1	2
226	с этим	3	2
227	и нет	3	2
228	в противоположность	2	2
229	всей его	2	2
230	всех этих	1	2
231	то ни	4	2
232	же не	1	2
233	при этом	2	2
234	а его	1	2
235	художественный образ	1	2
236	в жизни	5	2
237	ни одной	1	2
238	и уже	4	2
239	выйти за	5	2
240	как таковой	5	2
241	в один	3	2
242	в отношении	2	2
243	именно и	1	2
244	в котором	2	2
245	бы к	1	2
246	в которых	1	2
247	но он	1	2
248	друг другу	1	2
249	однако в	2	2
250	зрения и	1	2
251	с которой	1	2
252	но они	2	2
253	чтобы в	1	2
254	на себе	5	2
255	следовательно и	1	2
256	связи с	1	2
257	е не	2	2
258	к себе	1	2
259	и вполне	1	2
260	что оно	7	2
261	данном случае	1	2
262	и что	9	2
263	что может	1	2
264	те же	1	2
265	находится в	2	2
266	никак не	2	2
267	и во	2	2
268	от них	1	2
269	во всей	2	2
270	в лучшем	1	2
271	один из	4	2
272	мы видим	4	2
273	тот же	1	2
274	хотя бы	4	2
275	тем или	2	2
276	и ее	8	2
277	именно на	1	2
278	же и	2	2
279	конечно не	2	2
280	то и	2	2
281	и показать	1	2
282	его и	1	2
283	одно из	1	2
284	не о	4	2
285	имеет значение	1	2
286	и даже	6	2
287	все время	1	2
288	себя и	3	2
289	на этот	1	2
290	она является	2	2
