N	3gram	Bakhtin_Pr_3	Istorich
1	с другой стороны	1	7
2	до сих пор	5	5
3	в том что	3	5
4	тем не менее	2	5
5	мы видим что	1	4
6	что иное как	1	3
7	в связи с	1	3
8	не что иное	1	3
9	мы видели что	2	3
10	состоит в том	1	2
11	по отношению к	1	2
12	чем перейти к	1	2
13	таким образом и	1	2
14	не будем здесь	1	2
15	и то что	1	2
16	мы уже знаем	1	2
17	во всяком случае	1	2
18	но тем не	1	2
19	о том что	2	2
20	он ничего не	1	2
21	как и в	3	2
22	все еще не	1	1
23	мы остановимся только	1	1
24	уже знаем что	1	1
25	хотя и не	1	1
26	мы имеем дело	1	1
27	и той же	1	1
28	в том числе	11	1
29	во всем мире	2	1
30	в соответствии с	2	1
31	каждого из них	1	1
32	которой мы здесь	1	1
33	с точки зрения	2	1
34	мы не будем	1	1
35	но и в	1	1
36	на самом же	1	1
37	можно было бы	1	1
38	к этому мы	1	1
39	один шаг до	1	1
40	может быть и	2	1
41	то что было	1	1
42	в них нет	1	1
43	исторической действительности и	1	1
44	остановимся только на	1	1
45	смысле этого слова	1	1
46	в себя и	1	1
47	имеем дело с	1	1
48	так или иначе	1	1
49	мы уже говорили	2	1
50	них нет ничего	1	1
51	так как нет	1	1
52	есть не что	1	1
53	и ту роль	1	1
54	и прежде всего	5	1
55	равно как и	1	1
56	не может быть	1	1
57	с самого начала	3	1
58	и даже не	1	1
59	можно сказать что	4	1
60	в исторической действительности	1	1
61	и вступает в	1	1
62	также и в	1	1
63	друг от друга	1	1
64	в большинстве случаев	4	1
65	после того как	1	1
66	он все еще	1	1
67	одной и той	1	1
68	самом же деле	1	1
69	ту роль которую	1	1
