N	3gram	Propp_Isto_1	Myshleni
1	для того чтобы	1	15
2	в том что	4	15
3	с другой стороны	5	9
4	с одной стороны	4	8
5	с самого начала	2	8
6	по отношению к	3	7
7	в другом месте	1	6
8	о том что	3	6
9	мы могли бы	1	5
10	вместе с тем	2	5
11	так же как	2	5
12	не может быть	7	5
13	в то время	3	5
14	же как и	1	4
15	до сих пор	5	4
16	то время как	3	4
17	в этом отношении	1	4
18	друг с другом	3	4
19	смысле этого слова	1	3
20	на то что	4	3
21	то же самое	3	3
22	можно было бы	3	3
23	к тому что	1	3
24	в том чтобы	1	3
25	если бы он	1	2
26	в нашем исследовании	1	2
27	мы хотели бы	1	2
28	прежде всего в	1	2
29	влечет за собой	1	2
30	в зависимости от	2	2
31	на этот вопрос	2	2
32	в значительной степени	1	2
33	приводит к тому	1	2
34	ответ на этот	1	2
35	в одном из	1	2
36	работа представляет собой	1	2
37	таким образом и	1	2
38	только тогда когда	1	2
39	не содержат в	1	1
40	в чистом виде	2	1
41	это так то	1	1
42	ключ к пониманию	1	1
43	дело в том	3	1
44	большей или меньшей	2	1
45	мы должны были	2	1
46	в этом смысле	1	1
47	которые можно назвать	1	1
48	в силу того	1	1
49	он указывает на	1	1
50	и в какой	1	1
51	в своей книге	1	1
52	центр тяжести всей	1	1
53	в отличие от	2	1
54	наряду с этим	1	1
55	но и в	2	1
56	как мы увидим	2	1
57	так как если	1	1
58	только то что	1	1
59	это вопрос о	1	1
60	точно так же	3	1
61	не то же	4	1
62	то что в	2	1
63	то что обычно	1	1
64	он об этой	1	1
65	связаны друг с	2	1
66	низкой ступени развития	1	1
67	одной стороны и	1	1
68	более ранней ступени	1	1
69	в этой связи	1	1
70	едва ли не	1	1
71	в ту же	1	1
72	содержит в себе	1	1
73	если бы мы	2	1
74	не только в	1	1
75	являются прежде всего	1	1
76	в пользу этого	1	1
77	как мы это	1	1
78	в себе как	1	1
79	и в этом	1	1
80	по сравнению со	1	1
81	связаны между собой	1	1
82	если это так	1	1
83	книга представляет собой	1	1
84	на вопросе о	1	1
85	на этом пути	1	1
86	мы видели что	2	1
87	до наших дней	1	1
88	это потому что	1	1
89	другой стороны как	1	1
90	силу того что	1	1
91	надо сказать что	3	1
92	перед нами как	1	1
93	но тем не	1	1
94	мы не можем	2	1
95	таким образом мы	2	1
96	на другом материале	1	1
97	постепенно по мере	1	1
98	для этого мы	1	1
99	на точку зрения	1	1
100	в соответствии с	1	1
101	само по себе	2	1
102	содержат в себе	1	1
103	в какой связи	1	1
104	именно на вопросе	1	1
105	вслед за ней	1	1
106	но все же	3	1
107	в этой книге	1	1
108	заметить что в	1	1
109	вопрос о связи	1	1
110	хотя бы в	1	1
111	в каком отношении	1	1
112	и т д	22	1
113	тем не менее	6	1
114	то же что	1	1
115	во всем его	1	1
116	а именно в	1	1
117	приводит нас к	1	1
