N	3gram	Vinokur_Ku_3	Myslijsy
1	в том что	8	16
2	смысле этого слова	2	7
3	только тогда когда	4	7
4	по отношению к	2	5
5	сам по себе	3	5
6	по крайней мере	1	5
7	не в том	2	5
8	а в том	1	5
9	то же время	1	5
10	от того что	2	5
11	в то же	1	5
12	вместе с тем	1	4
13	с другой стороны	3	4
14	но и в	1	4
15	слово может быть	1	4
16	в то время	1	4
17	не только в	3	4
18	потому что он	1	3
19	далеко не все	1	3
20	более или менее	2	3
21	до сих пор	8	3
22	что он не	1	3
23	одним и тем	2	3
24	и тем же	2	3
25	с одной стороны	4	3
26	то тем самым	1	3
27	в свою очередь	1	3
28	само по себе	1	3
29	и т д	8	3
30	только в том	2	3
31	в том смысле	1	3
32	тем не менее	9	3
33	для того чтобы	11	3
34	не может быть	3	3
35	что и в	2	3
36	что внутренняя форма	1	2
37	из этих слов	1	2
38	в таком случае	2	2
39	есть не образ	1	2
40	в собственном смысле	1	2
41	и т п	41	2
42	как в слове	1	2
43	в том чтобы	3	2
44	в первом случае	2	2
45	не могут быть	2	2
46	на первых порах	1	2
47	и той же	1	2
48	то же слово	1	2
49	именно в том	1	2
50	мы не можем	1	2
51	так и в	3	2
52	то что мы	1	2
53	что в ней	1	2
54	и в самом	4	2
55	не только не	1	2
56	к тому что	1	2
57	одной и той	1	2
58	сама по себе	2	2
59	дело нашей души	1	1
60	эти слова сказал	1	1
61	и в поэзии	1	1
62	не менее есть	1	1
63	том смысле что	1	1
64	внутренняя форма кроме	1	1
65	фактического единства образа	1	1
66	она есть не	1	1
67	в свое время	2	1
68	без нашего участия	1	1
69	дает еще знание	1	1
70	соединение впечатлений в	1	1
71	в чем же	1	1
72	потому что в	2	1
73	не будем говорить	1	1
74	кроме фактического единства	1	1
75	уже потому что	1	1
76	не говоря уже	2	1
77	на самом деле	3	1
78	образы принимаемые нами	1	1
79	соединение есть дело	1	1
80	в самом деле	11	1
81	то время когда	1	1
82	но язык не	2	1
83	не было до	1	1
84	при таких условиях	1	1
85	как увидим ниже	1	1
86	то же самое	1	1
87	сих пор еще	3	1
88	тогда когда он	1	1
89	в силу того	1	1
90	участия это соединение	1	1
91	в этом слове	1	1
92	в языке и	1	1
93	а тем более	1	1
94	отличающее ее от	1	1
95	что язык есть	1	1
96	говоря уже о	2	1
97	единства образа дает	1	1
98	в строгом смысле	1	1
99	что все эти	1	1
100	каждой из этих	1	1
101	а может быть	1	1
102	из того что	1	1
103	принимаемые нами за	1	1
104	ее от души	1	1
105	что эти последние	1	1
106	и если бы	1	1
107	не образ предмета	1	1
108	за предметы существующие	1	1
109	если б не	1	1
110	до тех пор	4	1
111	в противном случае	1	1
112	в образы принимаемые	1	1
113	значении этого слова	1	1
114	что в первом	1	1
115	в том случае	4	1
116	только в силу	1	1
117	общем смысле этого	1	1
118	образ предмета а	1	1
119	образа дает еще	1	1
120	право сказать что	1	1
121	в данном случае	4	1
122	может быть не	1	1
123	в этих словах	1	1
124	предметы существующие независимо	1	1
125	и тот же	2	1
126	существующие независимо от	1	1
127	в языке нет	2	1
128	не зависит от	1	1
129	о слове как	1	1
130	впечатлений в образы	1	1
131	что именно в	1	1
132	единства она есть	1	1
133	нашей души впрочем	1	1
134	а не как	1	1
135	по себе еще	1	1
136	только после того	2	1
137	с нашей точки	1	1
138	форма кроме фактического	1	1
139	этого единства она	1	1
140	свою мысль так	1	1
141	от души животного	1	1
142	он не знает	1	1
143	потому что есть	1	1
144	по тому что	1	1
145	как в самом	1	1
146	тем что в	1	1
147	это соединение есть	1	1
148	нас и без	1	1
149	самом деле в	1	1
150	есть дело нашей	1	1
151	один и тот	2	1
152	при некотором внимании	1	1
153	форма и содержание	1	1
154	только то что	2	1
155	не отличающее ее	1	1
156	то увидим что	1	1
157	силу того что	1	1
158	впрочем не отличающее	1	1
159	и без нашего	1	1
160	а вместе с	1	1
161	что даже в	1	1
162	и о том	1	1
163	вовсе не в	1	1
164	нами за предметы	1	1
165	заключается в том	1	1
166	лишь в том	2	1
167	думать что именно	1	1
168	о том что	3	1
169	собственном смысле этого	1	1
170	уже в том	1	1
171	не означает еще	2	1
172	видно уже из	1	1
173	заключается не только	1	1
174	предмета а образ	1	1
175	от нас и	1	1
176	внутренняя форма в	1	1
177	себе представить что	1	1
178	знание этого единства	1	1
179	потому что без	1	1
180	друг от друга	1	1
181	тем более что	2	1
182	после того как	4	1
183	то же в	1	1
184	для нас в	1	1
185	по этому поводу	1	1
186	еще знание этого	1	1
187	вопросом об отношении	1	1
188	важную роль играет	1	1
189	быть не может	1	1
190	что слово есть	1	1
191	можно себе представить	1	1
192	того как мы	1	1
193	именно потому что	1	1
194	нашего участия это	1	1
195	том случае когда	3	1
196	каждое отдельное слово	1	1
197	независимо от нас	1	1
198	души впрочем не	1	1
199	и что вообще	1	1
200	к тому же	2	1
201	не имеет смысла	1	1
202	точек зрения и	1	1
203	себе еще не	1	1
204	как мы видели	2	1
205	формы и содержания	2	1
