N	2gram	Propp_Isto_7	FransuaR
1	и в	24	65
2	и др	2	24
3	как бы	4	22
4	и не	4	22
5	вовсе не	4	18
6	в том	7	16
7	в этом	12	15
8	но в	5	14
9	в нем	6	13
10	в условиях	1	13
11	мы уже	4	12
12	и на	2	11
13	прежде всего	2	11
14	все эти	2	10
15	не только	21	10
16	и его	3	10
17	так и	5	10
18	но и	11	10
19	и потому	1	10
20	во всех	7	9
21	в его	1	9
22	все это	8	9
23	всех этих	6	8
24	в своем	1	8
25	в основе	2	8
26	в дальнейшем	3	8
27	и даже	3	8
28	здесь в	1	8
29	по своему	1	8
30	и другие	9	8
31	формы и	1	7
32	его в	3	7
33	точки зрения	4	7
34	только в	6	7
35	жизни и	1	7
36	в ней	1	6
37	еще не	8	6
38	все же	9	6
39	и у	2	6
40	при этом	4	6
41	том что	10	6
42	никогда не	4	6
43	как мы	3	6
44	в литературе	2	6
45	так как	8	6
46	может быть	14	6
47	не знает	1	6
48	сказать что	2	6
49	связана с	1	5
50	с его	3	5
51	как в	12	5
52	этих форм	1	5
53	на протяжении	1	5
54	в них	3	5
55	рядом с	1	5
56	как и	6	5
57	земли и	1	5
58	в своей	1	5
59	потому что	9	5
60	и пр	1	5
61	превращается в	3	5
62	связь с	2	5
63	в частности	1	5
64	xix века	1	5
65	и все	6	5
66	еще более	1	5
67	здесь и	2	4
68	и к	1	4
69	в самом	2	4
70	в этой	1	4
71	входит в	1	4
72	во время	6	4
73	в их	4	4
74	не понимает	1	4
75	не в	9	4
76	до сих	2	4
77	можно только	1	4
78	связи с	3	4
79	в жизни	1	4
80	из них	2	4
81	отношение к	5	4
82	сих пор	3	4
83	мира и	1	4
84	это как	2	4
85	для нас	6	4
86	это в	1	4
87	самом деле	1	3
88	по его	2	3
89	мы и	1	3
90	не просто	2	3
91	уже не	2	3
92	но все	4	3
93	то что	7	3
94	и с	1	3
95	это не	10	3
96	в новое	1	3
97	далеко не	1	3
98	в ее	2	3
99	с точки	1	3
100	он дает	3	3
101	но это	3	3
102	ничего не	5	3
103	и здесь	12	3
104	не могут	2	3
105	с ним	5	3
106	в самой	1	3
107	с другой	9	3
108	и во	1	3
109	к нему	7	3
110	во всей	1	3
111	в форме	2	3
112	что он	21	3
113	друг друга	2	3
114	в других	4	3
115	даже и	1	3
116	связан с	1	3
117	связаны с	2	3
118	и эта	2	3
119	во франции	1	3
120	и их	1	3
121	в тех	5	3
122	в состоянии	4	3
123	но для	2	3
124	на землю	1	3
125	от всех	2	3
126	не может	14	3
127	что в	13	3
128	отношения к	1	2
129	одним из	1	2
130	например в	3	2
131	мы здесь	2	2
132	нам кажется	1	2
133	видеть в	3	2
134	на тех	1	2
135	для своего	1	2
136	который был	1	2
137	не вполне	3	2
138	бы ни	1	2
139	и он	3	2
140	в народном	1	2
141	он был	1	2
142	в чем	5	2
143	но не	6	2
144	не входит	1	2
145	и наконец	3	2
146	в чисто	1	2
147	в маске	1	2
148	из этих	3	2
149	во многих	2	2
150	он не	6	2
151	и вот	1	2
152	в заключение	1	2
153	на его	2	2
154	его от	1	2
155	и по	3	2
156	так например	2	2
157	а его	3	2
158	на все	1	2
159	большинстве случаев	1	2
160	мир этот	1	2
161	в этих	13	2
162	от своего	1	2
163	и без	1	2
164	но эта	2	2
165	в таких	2	2
166	а иногда	1	2
167	строя и	1	2
168	дело в	1	2
169	на него	2	2
170	они являются	1	2
171	во всем	2	2
172	же он	1	2
173	уже очень	1	2
174	начиная с	1	2
175	к себе	3	2
176	к тому	1	2
177	в наши	1	2
178	и это	2	2
179	но при	2	2
180	и этим	3	2
181	во многом	1	2
182	во второй	1	2
183	связанная с	1	2
184	знает и	1	2
185	мы всегда	1	2
186	о том	9	2
187	второй половине	1	2
188	в риме	1	2
189	можно сказать	1	2
190	представления о	4	2
191	в свете	3	2
192	но с	1	2
193	мы видим	10	2
194	этот вопрос	2	2
195	с одной	5	2
196	в большинстве	1	2
197	только на	2	2
198	или даже	2	2
199	ни с	2	2
200	не для	1	2
201	от того	1	2
202	смерти и	1	2
203	в особенности	2	2
204	что не	2	2
205	у других	1	2
206	в некоторых	1	2
207	одной стороны	5	2
208	на этот	2	2
209	и самый	1	2
210	приобщение к	1	2
211	и так	2	2
212	его на	2	2
213	образом на	1	2
214	того что	6	2
215	что мы	3	2
216	в основном	2	2
217	в целом	1	2
218	между прочим	3	2
219	кроме того	3	2
220	в книге	1	2
221	и часто	1	2
222	организации и	1	2
223	и от	2	2
224	или в	8	2
225	хотя и	3	2
226	от него	3	2
227	от всего	1	2
228	же в	1	2
229	здесь только	1	2
230	мира он	1	2
231	он находит	1	2
232	в свое	1	2
233	в таком	1	2
234	они представляют	1	1
235	от этой	1	1
236	он показывает	6	1
