N	2gram	Propp_Isto_3	Hudozhes
1	в мире	1	23
2	в качестве	2	19
3	состоит в	3	16
4	и не	12	16
5	не только	14	15
6	и в	22	15
7	в том	9	15
8	тогда как	1	13
9	может быть	11	13
10	в частности	5	13
11	при этом	2	12
12	и его	4	12
13	а в	6	12
14	но не	7	11
15	в этом	17	11
16	то же	6	10
17	по отношению	2	10
18	представляет собой	3	10
19	как бы	1	10
20	так и	2	10
21	а не	6	10
22	отношению к	2	10
23	но и	12	10
24	точки зрения	2	9
25	в его	3	9
26	своего рода	1	8
27	но в	10	7
28	в то	2	7
29	с другой	7	7
30	отношение к	4	6
31	том что	8	6
32	не в	4	6
33	в ее	1	6
34	не может	4	6
35	что в	15	6
36	то что	7	5
37	ни в	2	5
38	художественного творчества	1	5
39	могут быть	5	5
40	с ее	1	5
41	можно сказать	2	5
42	а также	2	5
43	того что	5	5
44	только в	4	5
45	уже не	7	5
46	другой стороны	7	5
47	в нем	9	5
48	героя и	1	5
49	и то	2	4
50	мы имеем	19	4
51	еще не	10	4
52	хотя и	2	4
53	и как	3	4
54	он не	5	4
55	в другом	2	4
56	и тем	1	4
57	в этих	11	4
58	в своей	1	4
59	входит в	1	4
60	между тем	2	4
61	со стороны	3	4
62	прежде всего	3	4
63	а на	1	4
64	не знает	1	4
65	как это	4	4
66	например в	2	4
67	к тому	3	4
68	особого рода	3	4
69	сказать что	3	4
70	речи и	1	4
71	со своей	1	3
72	и ее	3	3
73	в целом	3	3
74	как правило	2	3
75	как говорит	1	3
76	и к	3	3
77	не следует	1	3
78	его в	3	3
79	это не	6	3
80	как и	3	3
81	с точки	1	3
82	но он	4	3
83	тем не	5	3
84	их в	3	3
85	однако в	1	3
86	не менее	5	3
87	в русской	3	3
88	потому что	3	3
89	не будет	1	3
90	говорит и	2	3
91	в пределах	4	3
92	так в	6	3
93	если бы	6	3
94	и что	2	3
95	что он	9	3
96	к нему	5	3
97	далеко не	3	3
98	была бы	1	3
99	по своему	1	3
100	о чем	1	3
101	в данном	4	3
102	и для	2	3
103	таким образом	10	3
104	в свою	4	3
105	в таком	1	3
106	таком случае	1	2
107	человека и	1	2
108	и это	2	2
109	это и	1	2
110	но она	2	2
111	принадлежит к	1	2
112	не вполне	6	2
113	я не	3	2
114	и на	4	2
115	в чем	3	2
116	могло быть	3	2
117	но как	1	2
118	не входит	1	2
119	не все	6	2
120	в своем	2	2
121	в себя	1	2
122	образом и	2	2
123	все эти	4	2
124	бы не	1	2
125	право на	1	2
126	в этой	5	2
127	могут оказаться	1	2
128	не как	1	2
129	в силу	2	2
130	на этом	4	2
131	могла бы	1	2
132	об этом	1	2
133	времени в	1	2
134	дома и	3	2
135	по себе	1	2
136	в них	6	2
137	ведет к	1	2
138	с другими	1	2
139	и некоторые	2	2
140	и более	2	2
141	вовсе не	2	2
142	даже в	2	2
143	одна из	2	2
144	имеем дело	1	2
145	не принадлежит	1	2
146	и о	2	2
147	свою очередь	1	2
148	здесь не	3	2
149	к жизни	2	2
150	роль в	2	2
151	и сам	1	2
152	или в	11	2
153	в порядке	1	2
154	о том	3	2
155	при котором	1	2
156	что каждый	1	2
157	а именно	4	2
158	говорит в	1	2
159	может оказаться	1	2
160	с одной	2	2
161	из которого	2	2
162	и др	2	2
163	за пределами	1	2
164	или даже	1	2
165	одно из	1	2
166	никто не	2	2
167	и прежде	1	2
168	в одном	2	2
169	у него	3	2
170	случае не	1	2
171	соединении с	1	2
172	или иначе	1	2
173	себя и	1	2
174	превращается в	3	2
175	одной стороны	2	2
176	мы легко	1	2
177	в сторону	2	2
178	о себе	3	2
179	начиная с	1	2
180	так же	3	2
181	и потому	2	2
182	как в	2	2
183	к своему	1	2
184	так или	1	2
185	границ между	1	2
186	и по	1	2
187	о его	1	2
188	с ним	1	2
189	одной из	1	2
190	от всех	1	2
191	в иной	1	2
192	из этого	1	2
193	том числе	1	2
194	кто бы	1	1
195	также и	1	1
196	же как	2	1
197	начинается с	1	1
198	и через	1	1
199	бы для	1	1
200	и есть	2	1
201	не признает	1	1
202	этого мира	1	1
203	здесь и	2	1
204	действительности и	1	1
205	несколько иной	1	1
206	той же	2	1
207	есть не	1	1
208	как способ	1	1
209	персонажей здесь	1	1
210	случае это	1	1
211	время от	2	1
212	от своих	2	1
213	это всегда	1	1
214	что иное	3	1
215	как я	1	1
216	никогда не	3	1
217	картину в	1	1
218	не что	3	1
219	пребывания в	7	1
220	начало и	1	1
221	на них	1	1
222	между собой	1	1
223	внимание и	1	1
224	иное как	3	1
225	столь же	1	1
226	что его	1	1
227	в различных	1	1
228	тем как	1	1
229	особенно если	1	1
230	здесь также	1	1
231	себе и	2	1
232	хранится в	1	1
233	друг от	1	1
234	говорилось выше	2	1
235	что они	8	1
236	отнюдь не	1	1
237	более чем	1	1
238	от друга	1	1
239	если на	1	1
240	можно предположить	1	1
241	такова же	1	1
242	перед нами	1	1
243	что по	2	1
244	которую в	2	1
245	только то	1	1
246	говорят о	1	1
247	что это	1	1
248	за это	2	1
249	жизни так	1	1
250	из этих	3	1
251	животного в	1	1
252	что автор	1	1
253	прослеживается в	1	1
254	говорит не	1	1
255	имеем в	4	1
256	во многих	2	1
257	после чего	10	1
258	на то	1	1
259	не могла	2	1
260	на его	3	1
261	исходит из	1	1
262	что она	5	1
263	одному из	1	1
264	все это	1	1
265	тем и	1	1
266	в первую	1	1
267	свою собственную	1	1
268	внешних атрибутов	1	1
269	ему на	1	1
270	подобно тому	1	1
271	образа и	1	1
272	форма в	1	1
273	а затем	3	1
274	свое имя	1	1
275	чем состоит	1	1
276	бы быть	1	1
277	не с	2	1
278	а как	1	1
279	было бы	3	1
280	но их	1	1
281	и дает	1	1
282	по этому	1	1
283	в жизни	2	1
284	соответствии с	1	1
285	не узнает	1	1
286	он и	3	1
287	перед собой	1	1
288	противопоставлены в	1	1
289	и становится	1	1
290	как реальная	1	1
291	собой исторически	1	1
292	в такой	1	1
293	в котором	2	1
294	однако этот	1	1
295	любовь и	1	1
296	для данного	1	1
297	друг другу	2	1
298	разные формы	1	1
299	не могли	1	1
300	и наоборот	1	1
301	как организация	1	1
302	говорит ему	1	1
303	случае мы	1	1
304	приводят к	1	1
305	в таких	1	1
306	из нас	1	1
307	здесь невозможно	1	1
308	но для	1	1
309	не имеет	2	1
310	что такое	1	1
311	героев и	1	1
312	всегда имеется	1	1
313	это еще	2	1
314	казалось бы	1	1
315	имеются и	2	1
316	эта сторона	1	1
317	стола и	1	1
318	не говорит	1	1
319	ему и	1	1
320	этих случаях	7	1
321	является также	1	1
322	связи с	6	1
323	из того	2	1
324	из условий	1	1
325	как будто	2	1
326	в каком	1	1
327	однако это	3	1
328	и здесь	7	1
329	его за	1	1
330	всего что	1	1
331	у истоков	1	1
332	для героя	1	1
333	на это	2	1
334	время они	2	1
335	здесь мы	5	1
336	говорит о	1	1
337	как мы	8	1
338	точно так	2	1
339	меня в	1	1
340	к общему	1	1
341	в особенности	2	1
342	смерти в	3	1
343	действия и	1	1
344	то время	2	1
345	вопрос что	1	1
346	на нее	3	1
347	речи кто	1	1
348	живет в	5	1
349	можно только	3	1
350	случаях обычно	1	1
351	для этого	1	1
352	постоянных признаков	1	1
353	мире в	1	1
354	означает что	1	1
355	мы рассмотрим	2	1
356	о ней	2	1
357	жизнью в	1	1
358	и поэтому	1	1
359	не означает	1	1
360	героя не	2	1
361	в лес	12	1
362	после того	2	1
363	восходит к	1	1
364	эти два	3	1
365	в другой	4	1
366	с матерью	2	1
367	перед тем	1	1
368	если он	2	1
369	человека как	1	1
370	в него	2	1
371	на которой	1	1
372	своему собственному	1	1
373	один из	5	1
374	они хотят	1	1
375	мы видим	8	1
376	тот же	1	1
377	дело с	2	1
378	вступить в	3	1
379	такое же	1	1
380	они могут	2	1
381	жить и	1	1
382	а после	2	1
383	со всеми	1	1
384	так что	5	1
385	с нею	1	1
386	он состоит	1	1
387	всем его	1	1
388	то и	6	1
389	не дает	2	1
390	героев или	1	1
391	дает ему	1	1
392	из них	7	1
393	за ним	3	1
394	характерно что	1	1
395	себе в	2	1
396	до того	1	1
397	мы находим	1	1
398	у нее	2	1
399	так как	7	1
400	и от	3	1
401	тому же	2	1
402	к ним	1	1
403	должен был	3	1
404	не просто	1	1
405	представляют собой	4	1
406	не было	2	1
407	и даже	2	1
408	нарушение запрета	4	1
409	как у	1	1
410	связаны с	1	1
411	перед ним	1	1
412	что не	2	1
413	к более	2	1
414	в соответствии	1	1
415	и пр	11	1
416	всю жизнь	2	1
417	означало бы	2	1
418	от мира	1	1
419	жизнь в	1	1
420	которой герой	1	1
421	не всегда	4	1
422	за свою	1	1
423	то она	1	1
424	в связи	3	1
425	наличие в	1	1
426	нет никаких	2	1
427	вступает в	3	1
428	на фоне	1	1
429	только к	1	1
430	в лесу	26	1
431	вместе с	9	1
432	в одной	3	1
433	обратил внимание	1	1
434	и объект	1	1
435	другу и	1	1
436	в область	1	1
437	этого слова	1	1
438	тому как	1	1
439	да и	2	1
440	в состоянии	1	1
441	в малом	1	1
442	с этой	1	1
443	этом случае	5	1
444	и другим	1	1
445	своей жизни	1	1
446	только для	1	1
447	между прочим	3	1
448	лес но	1	1
449	все же	5	1
450	характерные для	1	1
451	к вопросу	1	1
452	к мужу	1	1
453	так он	1	1
454	если не	2	1
455	отношений и	1	1
456	она может	1	1
457	сколько бы	1	1
458	видно из	1	1
459	например не	1	1
460	для нас	4	1
461	от него	2	1
462	это может	1	1
463	жизни ср	1	1
464	из своего	1	1
465	за него	2	1
466	это особого	1	1
467	время ее	1	1
468	все они	1	1
469	же в	2	1
470	но если	1	1
471	быть и	3	1
472	не есть	1	1
473	черта ее	1	1
474	на смену	4	1
475	в отдельности	1	1
476	в малой	2	1
477	который в	1	1
478	героя в	1	1
479	жизни и	2	1
480	ее в	3	1
481	видим в	1	1
482	и другие	4	1
483	все что	3	1
484	этой точки	1	1
485	они не	4	1
486	событий в	1	1
487	которая не	1	1
