N	2gram	Bakhtin_Pr_2	StatiiOP
1	и в	45	25
2	в этом	20	24
3	в том	8	20
4	что он	7	19
5	может быть	18	19
6	тем что	2	19
7	что в	6	19
8	том что	7	15
9	в этой	1	14
10	и пр	2	13
11	не только	16	12
12	в его	22	12
13	то что	5	12
14	в этих	4	11
15	так что	2	11
16	таким образом	11	10
17	прежде всего	11	10
18	и не	42	10
19	у него	6	9
20	но и	15	9
21	все это	5	8
22	о том	3	8
23	это было	2	8
24	в своих	4	8
25	из его	1	7
26	с этим	1	7
27	это не	3	7
28	было бы	4	7
29	в то	5	7
30	не может	24	7
31	точки зрения	19	7
32	место в	1	6
33	и на	7	6
34	как в	4	6
35	из этих	1	6
36	не в	8	6
37	в русской	2	6
38	только в	9	6
39	в конце	4	6
40	в области	2	6
41	как бы	15	6
42	а в	3	6
43	как на	2	6
44	отношения между	1	5
45	в году	1	5
46	то же	5	5
47	ответ на	1	5
48	независимо от	1	5
49	но в	6	5
50	по форме	1	5
51	на то	2	5
52	он не	9	5
53	об этом	3	5
54	на почве	4	5
55	ни в	2	5
56	мы имеем	2	5
57	в котором	7	5
58	потому что	8	5
59	так и	3	5
60	в них	4	5
61	отметить что	2	5
62	у шекспира	1	5
63	с другой	1	5
64	а не	10	5
65	в речах	1	5
66	того что	3	5
67	другой стороны	1	5
68	например в	2	4
69	в которой	2	4
70	в рукописи	1	4
71	время как	1	4
72	из которых	2	4
73	в чем	2	4
74	точка зрения	7	4
75	относится к	2	4
76	в центре	1	4
77	все же	4	4
78	не было	2	4
79	и к	2	4
80	то в	1	4
81	в целом	5	4
82	на его	5	4
83	в каждом	4	4
84	лишь в	2	4
85	на протяжении	3	4
86	этом смысле	5	4
87	в жизни	3	4
88	как и	14	4
89	а как	4	4
90	у нас	2	4
91	по крайней	2	4
92	в устах	1	4
93	с точки	9	4
94	ничего не	3	4
95	этом отношении	2	4
96	в каком	1	4
97	связана с	1	4
98	отличается от	1	4
99	в ней	7	4
100	и с	7	4
101	если бы	2	4
102	можно сказать	2	4
103	к нему	11	4
104	мы видим	2	4
105	всего в	1	4
106	и др	4	4
107	в начале	2	4
108	отношение к	8	4
109	то время	1	4
