N	4gram	Vygotskiy__5	Psycholo
1	заключается в том что	4	4
2	одно и то же	1	3
3	не что иное как	1	2
4	в самом деле если	1	2
5	состоит в том что	3	2
6	ответ на этот вопрос	2	2
7	мы могли бы сказать	2	2
8	образом мы видим что	1	2
9	одного и того же	3	2
10	а с другой стороны	1	2
11	одной и той же	1	2
12	могли бы сказать что	1	2
13	так же точно как	1	2
14	вопрос о том в	1	1
15	видим таким образом что	1	1
16	их друг от друга	1	1
17	мы будем иметь случай	1	1
18	что в этом заключается	1	1
19	особенность состоит в том	1	1
20	заключается в том чтобы	1	1
21	того чтобы увидеть что	1	1
22	еще в большей мере	1	1
23	для того чтобы сделать	1	1
24	в то время как	4	1
25	с этой точки зрения	4	1
26	мы видим таким образом	1	1
27	не то что он	1	1
28	в том что он	2	1
29	вперед по сравнению с	2	1
30	для того чтобы увидеть	1	1
31	проистекает из того что	4	1
32	по сравнению с теми	1	1
33	в том что в	2	1
34	с одной стороны и	1	1
35	один и тот же	3	1
36	для того чтобы он	1	1
37	но вместе с тем	1	1
38	в том виде как	1	1
39	в собственном смысле слова	1	1
40	таким образом мы видим	1	1
41	так же как и	1	1
42	по сравнению с двумя	1	1
43	оказывается не в состоянии	2	1
44	вместе с тем мы	1	1
45	по одному тому что	1	1
46	если скажем что они	1	1
