N	3gram	Bakhtin_Fr_7	Myshleni
1	по отношению к	2	12
2	в том что	3	11
3	с точки зрения	3	9
4	потому что он	1	5
5	в этом отношении	2	5
6	с самого начала	1	5
7	не в состоянии	1	4
8	то же самое	1	4
9	но он не	1	4
10	на этот вопрос	1	4
11	о том что	1	4
12	друг от друга	1	4
13	с таким же	1	3
14	можно было бы	2	3
15	в свою очередь	3	3
16	в тот момент	1	2
17	так что в	1	2
18	с помощью которого	1	2
19	о том как	2	2
20	в той же	1	2
21	таким образом в	1	2
22	в свое время	2	2
23	то обстоятельство что	1	2
24	ничего общего с	1	2
25	того как он	2	2
26	именно потому что	1	2
27	тот момент когда	1	2
28	мы видим что	1	2
29	как мы видели	4	2
30	и в другом	1	2
31	по своей природе	1	1
32	и может быть	1	1
33	что иное как	1	1
34	и в новой	1	1
35	мы видели на	1	1
36	что в этом	1	1
37	имеет дело с	1	1
38	непосредственно связан с	1	1
39	мы имеем в	2	1
40	более или менее	2	1
41	имеем в виду	2	1
42	на самом деле	1	1
43	как и во	1	1
44	в этом смысле	1	1
45	в том числе	4	1
46	новые и новые	2	1
47	в том же	1	1
48	те и другие	2	1
49	на первый план	1	1
50	сам по себе	1	1
51	является одним из	1	1
52	мы находим в	1	1
53	высшей ступени развития	1	1
54	а не наоборот	1	1
55	в известной мере	1	1
56	том числе и	2	1
57	как и его	1	1
58	в применении к	1	1
59	не что иное	1	1
60	в первом случае	1	1
61	таким образом и	2	1
62	и по отношению	1	1
63	не только для	1	1
64	и тем самым	1	1
65	в связи с	1	1
66	мы уже говорили	3	1
67	что вместе с	1	1
68	во всяком случае	1	1
69	так и в	3	1
70	нет никаких оснований	1	1
71	к этому вопросу	1	1
72	и это не	1	1
73	и во всяком	1	1
74	есть не что	1	1
75	не есть нечто	1	1
76	тем самым и	1	1
77	таким образом мы	1	1
78	по аналогии с	1	1
79	все эти явления	1	1
80	как мы видим	3	1
81	того же процесса	1	1
82	видим что в	1	1
83	его точка зрения	1	1
84	то же что	1	1
85	в другом случае	1	1
86	в то же	9	1
87	из прошлого в	1	1
88	ничего не меняет	1	1
89	не знает и	1	1
90	никто не знает	2	1
91	в этом процессе	1	1
92	одним из самых	1	1
