N	3gram	Vygotskiy__4	Narrotol
1	в данном случае	2	8
2	не только в	1	6
3	в том что	31	5
4	к тому же	1	5
5	и тем самым	4	4
6	не может быть	1	4
7	по отношению к	1	3
8	подобно тому как	2	3
9	в этом отношении	7	3
10	для того чтобы	5	3
11	тем не менее	1	3
12	речь идет о	3	3
13	о том что	3	2
14	состоит в том	3	2
15	мы имеем дело	1	2
16	в самом деле	6	2
17	внимание на то	1	2
18	то же самое	7	2
19	до сих пор	1	2
20	в отличие от	2	2
21	друг на друга	5	2
22	но и в	2	2
23	заключает в себе	1	2
24	чем иным как	1	2
25	как если бы	1	2
26	в зависимости от	1	2
27	одно и то	6	2
28	может быть не	1	2
29	и то же	6	2
30	имеем дело с	1	2
31	в связи с	3	2
32	во всяком случае	3	2
33	в свою очередь	2	2
34	не только на	1	2
35	можно сказать что	1	2
36	на то что	4	2
37	том что одно	1	2
38	и того же	5	1
39	что иное как	1	1
40	как и у	1	1
41	это то что	1	1
42	тем самым как	1	1
43	как один из	1	1
44	в том числе	2	1
45	том что на	1	1
46	подлежит сомнению и	1	1
47	один и тот	7	1
48	же как и	4	1
49	с другой стороны	8	1
50	с точки зрения	11	1
51	и не только	2	1
52	том случае если	1	1
53	и со стороны	1	1
54	в той же	1	1
55	бы то ни	1	1
56	друг друга как	1	1
57	только то что	1	1
58	и то что	4	1
59	в сущности говоря	1	1
60	точно так же	3	1
61	связанных между собой	1	1
62	в том случае	1	1
63	как и на	2	1
64	едва ли не	1	1
65	как и в	1	1
66	между ними не	1	1
67	то ни было	1	1
68	с одной стороны	9	1
69	не существует ни	1	1
70	и тот же	7	1
71	речи и мышления	1	1
72	вопроса о том	1	1
73	так как это	1	1
74	и является в	1	1
75	в приведенном выше	1	1
76	друг с другом	7	1
77	а с другой	2	1
78	и как бы	1	1
79	потому что в	1	1
80	что к этому	1	1
81	самым как бы	1	1
82	в поле зрения	1	1
83	и та же	1	1
84	одна и та	1	1
85	то же слово	3	1
86	содержит в себе	2	1
87	в следующей главе	2	1
88	и они не	1	1
89	имея в виду	1	1
90	само по себе	1	1
91	у нас нет	1	1
92	том числе и	2	1
93	в сознании ребенка	3	1
94	но все же	1	1
95	одного и того	5	1
96	друг от друга	1	1
97	главным образом благодаря	1	1
98	в этих случаях	1	1
99	в себе два	1	1
100	не отличается от	1	1
101	к тому что	1	1
102	они могут быть	1	1
103	не подлежит сомнению	1	1
104	на самом деле	1	1
105	и даже не	1	1
106	но для того	1	1
107	на этот раз	1	1
108	но и с	1	1
109	как мы видели	2	1
110	не входит в	1	1
