N	2gram	Propp_Isto_1	FransuaR
1	и в	28	65
2	и др	7	24
3	как бы	2	22
4	и не	9	22
5	вовсе не	2	18
6	в том	9	16
7	в этом	8	15
8	но в	8	14
9	в нем	2	13
10	мы уже	1	12
11	и на	4	11
12	прежде всего	10	11
13	все эти	4	10
14	не только	12	10
15	и его	3	10
16	так и	9	10
17	но и	10	10
18	и потому	2	10
19	во всех	2	9
20	в эпоху	2	9
21	в его	5	9
22	все это	4	9
23	всех этих	2	8
24	в своем	5	8
25	в основе	4	8
26	в дальнейшем	5	8
27	и даже	4	8
28	здесь в	2	8
29	и другие	4	8
30	его в	6	7
31	в области	2	7
32	только в	11	7
33	на самом	1	6
34	в году	1	6
35	в ней	7	6
36	еще не	7	6
37	все же	10	6
38	и у	1	6
39	главным образом	1	6
40	при этом	3	6
41	том что	7	6
42	в отношении	1	6
43	никогда не	14	6
44	как мы	3	6
45	времени и	1	6
46	в значительной	1	6
47	одно из	1	6
48	так как	6	6
49	может быть	25	6
50	века и	1	6
51	не знает	5	6
52	сказать что	5	6
53	связана с	1	5
54	меньшей степени	1	5
55	отличие от	2	5
56	как в	2	5
57	в них	1	5
58	как и	4	5
59	земли и	1	5
60	в своей	1	5
61	потому что	4	5
62	между тем	2	5
63	для него	2	5
64	в одном	5	5
65	еще и	2	5
66	и пр	4	5
67	превращается в	4	5
68	связь с	4	5
69	в частности	2	5
70	xix века	2	5
71	и все	1	5
72	в большей	1	5
73	в средние	1	4
74	и к	1	4
75	в этой	6	4
76	так сказать	1	4
77	и еще	1	4
78	на всю	1	4
79	во время	3	4
80	в их	3	4
81	в отличие	2	4
82	не в	9	4
83	до сих	5	4
84	можно только	1	4
85	большей или	2	4
86	связи с	4	4
87	в жизни	1	4
88	из них	3	4
89	или меньшей	2	4
90	сих пор	5	4
91	этих явлений	1	4
92	для нас	13	4
93	между ними	2	4
94	средние века	1	4
95	совершенно не	1	4
96	можно говорить	1	3
97	по его	2	3
98	мы будем	5	3
99	не просто	3	3
100	в себя	1	3
101	уже не	3	3
102	но все	4	3
103	то что	9	3
104	в себе	2	3
105	и с	4	3
106	это не	7	3
107	в ее	2	3
108	но это	4	3
109	даже в	4	3
110	эти формы	3	3
111	на котором	3	3
112	взглянуть на	1	3
113	ничего не	2	3
114	по своей	2	3
115	этом отношении	1	3
116	и здесь	7	3
117	не могут	2	3
118	в виду	1	3
119	с ним	2	3
120	о нем	2	3
121	в самой	1	3
122	с другой	6	3
123	второй половины	1	3
124	во всей	2	3
125	в форме	3	3
126	что он	10	3
127	но как	1	3
128	друг друга	1	3
129	в системе	1	3
130	как раз	2	3
131	же деле	1	3
132	связан с	1	3
133	самом же	1	3
134	на время	1	3
135	нет ничего	1	3
136	и их	3	3
137	в тех	2	3
138	в более	1	3
139	на землю	1	3
140	по ходу	2	3
141	не может	15	3
142	что в	12	3
143	отношения к	2	2
144	одним из	2	2
145	например в	5	2
146	мы здесь	3	2
147	вопрос мы	2	2
148	из всех	2	2
149	иногда довольно	1	2
150	память о	1	2
151	не вполне	2	2
152	подчеркнуть что	2	2
153	и он	3	2
154	это время	2	2
155	он был	1	2
156	на них	2	2
157	именно эти	1	2
158	время в	1	2
159	но не	5	2
160	значение и	2	2
161	античности и	2	2
162	мы дадим	1	2
163	как начало	1	2
164	из этих	1	2
165	во многих	2	2
166	он не	2	2
167	они в	1	2
168	различные формы	2	2
169	и вот	2	2
170	его от	1	2
171	и по	3	2
172	так например	6	2
173	значительной степени	1	2
174	а затем	2	2
175	культуры но	1	2
176	большинстве случаев	4	2
177	это было	2	2
178	в этих	7	2
179	быть правильно	1	2
180	их в	5	2
181	бы быть	3	2
182	раз и	3	2
183	в таких	2	2
184	а иногда	2	2
185	дело в	3	2
186	на него	4	2
187	образом в	1	2
188	во всем	3	2
189	есть только	3	2
190	могут быть	4	2
191	к тому	6	2
192	мотивов и	1	2
193	здесь еще	1	2
194	и это	1	2
195	и многие	1	2
196	и этим	2	2
197	говорили что	1	2
198	приводит к	2	2
199	поэтому в	2	2
200	и всенародный	1	2
201	стремление к	1	2
202	мы всегда	1	2
203	своей книге	1	2
204	о том	9	2
205	остановимся в	1	2
206	представления о	3	2
207	в свете	2	2
208	но с	1	2
209	образов и	2	2
210	мы видим	11	2
211	этот вопрос	7	2
212	с одной	4	2
213	др но	1	2
214	в большинстве	4	2
215	только на	1	2
216	или даже	3	2
217	ни с	1	2
218	в особенности	2	2
219	что не	2	2
220	в некоторых	2	2
221	одной стороны	4	2
222	на этот	2	2
223	несмотря на	1	2
224	и так	1	2
225	книге о	1	2
226	к жизни	1	2
227	наряду с	3	2
228	быть только	1	2
229	да и	1	2
230	в это	1	2
231	того что	4	2
232	что мы	7	2
233	в основном	2	2
234	в целом	2	2
235	кроме того	1	2
236	в книге	3	2
237	многие из	1	2
238	и для	4	2
239	и часто	2	2
240	при таком	1	2
241	и от	2	2
242	это можно	1	2
243	или в	5	2
244	хотя и	1	2
245	совершенно иной	1	2
246	со второй	1	2
247	ни к	2	2
248	здесь только	1	2
249	в противоположность	1	2
250	фигурирует и	1	1
251	речь идет	1	1
252	формы этой	1	1
253	с исторической	1	1
254	тех же	1	1
255	это и	1	1
256	жизни мы	1	1
257	бы к	1	1
258	и больше	1	1
259	что мотив	2	1
260	значение но	1	1
261	то же	12	1
262	а как	1	1
263	мира или	1	1
264	мифа о	1	1
265	социальной и	1	1
266	мы не	10	1
267	и раньше	1	1
268	широкая и	1	1
269	большую роль	2	1
270	нам в	1	1
271	говорить о	1	1
272	историческое явление	1	1
273	и народов	1	1
274	первобытных народов	2	1
275	будем называть	2	1
276	труд и	1	1
277	целое и	2	1
278	черта его	1	1
279	и всего	1	1
280	этого мотива	2	1
281	по отношению	3	1
282	уже как	1	1
283	вступают в	1	1
284	изменения и	1	1
285	найдем у	1	1
