N	3gram	Vygotskiy__1	Analitik
1	о том что	6	6
2	в том что	15	6
3	в данном случае	2	5
4	состоит в том	1	4
5	по отношению к	7	4
6	с одной стороны	8	4
7	и в этом	1	4
8	в этом отношении	4	3
9	по крайней мере	1	3
10	содержит в себе	1	3
11	той или иной	1	3
12	тем не менее	1	3
13	как и в	1	3
14	в этом смысле	1	2
15	в ответ на	1	2
16	в соответствии с	1	2
17	с точки зрения	18	2
18	в результате чего	1	2
19	в то же	2	2
20	можно было бы	3	2
21	и то что	1	2
22	в значительной степени	2	2
23	едва ли не	1	2
24	не только в	1	2
25	если говорить о	1	2
26	в отличие от	1	2
27	с другой стороны	9	2
28	то же время	2	2
29	и тем самым	3	2
30	в конечном счете	1	2
31	не только не	1	2
32	на то что	3	2
33	если бы он	2	1
34	также и на	1	1
35	не в состоянии	2	1
36	можно сказать что	4	1
37	приводит к тому	2	1
38	в тех случаях	1	1
39	как мы это	1	1
40	как раз и	1	1
41	которые могут быть	1	1
42	дело тут не	1	1
43	как это ни	1	1
44	но и в	1	1
45	на этот вопрос	2	1
46	с другом в	2	1
47	значении этого слова	1	1
48	с этой точки	1	1
49	и тем что	1	1
50	в равной мере	2	1
51	как и вся	1	1
52	тут не в	1	1
53	в этой связи	1	1
54	но и его	1	1
55	его можно было	1	1
56	в сущности это	1	1
57	и то же	2	1
58	в известном смысле	2	1
59	не изменилось бы	1	1
60	в свою очередь	3	1
61	одно и то	2	1
62	прежде всего в	2	1
63	в первую очередь	3	1
64	в целом ряде	1	1
65	лишь в самом	1	1
66	этой точки зрения	1	1
67	только то что	1	1
68	на две части	2	1
69	не может быть	5	1
70	ответ на этот	2	1
71	так же точно	9	1
72	заключается в том	6	1
73	возможной не только	1	1
74	что и более	1	1
75	в самом деле	2	1
76	речь идет о	2	1
77	на всем протяжении	2	1
78	он ничего не	1	1
79	тех случаях когда	1	1
80	при этом она	1	1
81	в силу своей	1	1
82	к тому что	3	1
83	сама по себе	1	1
84	лишь в тех	1	1
85	друг с другом	4	1
86	тоже могут быть	1	1
87	же точно и	1	1
88	точно так же	1	1
89	то же самое	3	1
90	с самим собой	1	1
