N	2gram	Bakhtin_Fr_5	Literetu
1	и не	15	22
2	в мире	1	16
3	и в	45	16
4	при этом	2	15
5	в этом	14	14
6	не только	14	14
7	но и	10	14
8	в том	10	12
9	может быть	2	12
10	а не	4	12
11	то что	2	12
12	в частности	1	11
13	своего рода	4	10
14	не в	7	10
15	то же	11	9
16	так и	6	9
17	в то	11	9
18	того что	3	9
19	в этой	6	8
20	в жизни	1	8
21	том что	7	8
22	не может	5	8
23	как бы	12	8
24	в своей	3	7
25	же время	9	7
26	только в	4	7
27	себя в	1	7
28	точки зрения	4	7
29	еще не	1	6
30	с его	7	6
31	в себе	1	6
32	в другом	3	6
33	о том	4	6
34	и его	13	6
35	в его	13	6
36	и т.п	16	6
37	к тому	2	6
38	в году	3	5
39	в отличие	2	5
40	отличие от	2	5
41	как в	3	5
42	в целом	2	5
43	тому же	4	5
44	то есть	25	5
45	лишь в	2	5
46	это не	3	5
47	как и	10	5
48	что я	1	5
49	в основе	4	5
50	этом отношении	5	5
51	что он	6	5
52	в качестве	2	5
53	в поэзии	3	5
54	именно в	3	5
55	а именно	2	5
56	вместе с	3	5
57	а в	4	5
58	с жизнью	1	4
59	одним из	5	4
60	но не	4	4
61	по отношению	1	4
62	в рамках	1	4
63	хотя и	5	4
64	и если	2	4
65	даже в	2	4
66	никогда не	1	4
67	данном случае	2	4
68	а также	4	4
69	в жизнь	1	4
70	в начале	2	4
71	из них	1	4
72	одно из	2	4
73	в одном	3	4
74	как будто	1	4
75	как у	1	4
76	до конца	1	4
77	в данном	2	4
78	по существу	3	4
79	и для	3	4
80	жизни в	2	4
81	отношению к	1	4
82	например в	5	3
83	самом деле	5	3
84	той же	4	3
85	с ее	5	3
86	но уже	1	3
87	в сторону	2	3
88	и как	5	3
89	и наконец	2	3
90	и к	5	3
91	но в	14	3
92	то в	1	3
93	бы и	1	3
94	на его	1	3
95	а затем	1	3
96	самим собой	1	3
97	в г	2	3
98	с точки	2	3
99	только для	2	3
100	потому что	7	3
101	в области	1	3
102	для его	1	3
103	еще в	2	3
104	не случайно	1	3
105	прежде всего	10	3
106	между тем	2	3
107	вслед за	1	3
108	в самом	4	3
109	наконец в	1	3
110	более того	1	3
111	и жизни	2	3
112	о чем	3	3
113	мира в	1	3
114	как это	4	3
115	там где	3	3
116	жизнью в	2	3
117	в романе	11	3
118	жизни и	8	3
119	как на	4	3
120	том числе	4	3
121	того же	3	2
122	в присутствии	1	2
123	поэзии и	1	2
124	как мы	8	2
125	то это	1	2
126	и на	5	2
127	время в	1	2
128	во всех	13	2
129	еще один	2	2
130	все же	2	2
131	когда он	2	2
132	не знает	1	2
133	он в	2	2
134	право на	10	2
135	раз в	2	2
136	им в	2	2
137	на то	1	2
138	все они	4	2
139	в нем	10	2
140	он все	1	2
141	о которой	1	2
142	в первой	4	2
143	не как	1	2
144	и вот	3	2
145	человека в	1	2
146	и с	10	2
147	его в	5	2
148	было бы	2	2
149	и даже	4	2
150	той или	1	2
151	она и	2	2
152	далеко не	1	2
153	со своими	1	2
154	он и	3	2
155	несмотря на	2	2
156	еще раз	1	2
157	со всей	1	2
158	и при	1	2
159	и ее	1	2
160	вплоть до	2	2
161	в конце	7	2
162	нас к	1	2
163	между людьми	1	2
164	не менее	3	2
165	для меня	1	2
166	с которой	2	2
167	от жизни	1	2
168	свободы и	2	2
169	того чтобы	6	2
170	как раз	5	2
171	у нас	1	2
172	же самое	2	2
173	числе и	2	2
174	этот путь	2	2
175	и сам	1	2
176	что у	1	2
177	здесь как	4	2
178	во второй	2	2
179	мира и	8	2
180	если бы	1	2
181	о нем	1	2
182	мира а	2	2
183	можно сказать	2	2
184	что и	7	2
185	во всей	1	2
186	и только	2	2
187	что ему	1	2
188	в ту	2	2
189	в лице	1	2
190	но с	1	2
191	и одновременно	3	2
192	здесь не	6	2
193	с ними	1	2
194	со всеми	5	2
195	связи с	6	2
196	которому он	1	2
197	для него	3	2
198	тем что	1	2
199	для того	6	2
200	или иной	1	2
201	себя и	2	2
202	что не	1	2
203	выше и	1	2
204	него не	2	2
205	если не	1	2
206	так же	8	2
207	и потому	1	2
208	xix века	1	2
209	к жизни	1	2
210	своей жизни	2	2
211	один из	2	2
212	за его	2	2
213	что в	12	2
214	в свою	1	2
215	жизни а	1	2
216	но еще	1	2
217	еще и	3	2
218	ее в	1	2
219	к этому	2	2
220	и наиболее	2	1
221	такова была	1	1
222	что произведение	1	1
223	на самом	5	1
224	в стороне	1	1
225	это и	5	1
226	сама себя	1	1
227	в приведенном	3	1
228	и есть	2	1
229	из самых	1	1
230	и до	2	1
231	из его	2	1
232	оно было	2	1
233	в какой-то	1	1
234	все те	1	1
235	века в	3	1
236	и за	2	1
237	по его	1	1
238	такая картина	1	1
239	мы уже	4	1
240	всей ее	1	1
241	полагает что	1	1
242	своего существования	1	1
243	и подобные	1	1
244	ней есть	1	1
245	из своих	2	1
246	тому кто	1	1
247	и образами	1	1
248	говорить о	2	1
249	что иное	1	1
250	принадлежит к	1	1
251	к началу	3	1
252	как я	1	1
253	и со	1	1
254	целого в	1	1
255	и он	3	1
256	в ней	8	1
257	проявляется в	1	1
258	он был	7	1
259	иное как	1	1
260	мысли и	6	1
261	в чем	2	1
262	тем как	1	1
263	если в	2	1
264	конечном счете	1	1
265	он пишет	1	1
266	не просто	1	1
267	друг от	1	1
268	нет и	2	1
269	значение имеет	1	1
270	человеку и	1	1
271	за пределы	1	1
272	что автор	1	1
273	в истории	2	1
274	сойтись в	1	1
275	независимо от	2	1
276	с этим	4	1
277	в своем	11	1
278	перед нами	4	1
279	сознания в	1	1
280	что по	1	1
281	это тоже	1	1
282	самом начале	1	1
283	в этот	2	1
284	также имела	1	1
285	духа в	2	1
286	бы не	1	1
287	стар и	1	1
288	ее как	1	1
289	как он	3	1
290	закрепленное в	1	1
291	еще одна	1	1
292	так сказать	1	1
293	вообще не	3	1
294	больше всего	1	1
295	тем не	1	1
296	он не	6	1
297	творца и	1	1
298	врача и	2	1
299	момента в	1	1
300	и еще	1	1
301	только но	1	1
302	в акте	5	1
303	существу это	1	1
304	серьезность и	2	1
305	последнее слово	1	1
306	слова и	2	1
307	мы его	1	1
308	значение в	1	1
309	им как	1	1
310	начинается словами	1	1
311	с позиций	1	1
312	его не	4	1
313	момент и	1	1
314	на все	2	1
315	традиции и	1	1
316	от земли	2	1
317	второй половины	2	1
318	все может	1	1
319	на миг	1	1
320	весь мир	6	1
321	и была	1	1
322	из первых	1	1
323	даже по	1	1
324	в них	6	1
325	о которых	1	1
326	всеми другими	1	1
327	место и	1	1
328	с музыкой	1	1
329	говорится о	1	1
330	землею и	1	1
331	все моменты	1	1
332	жизни но	1	1
333	на этот	3	1
334	и того	1	1
335	во время	12	1
336	в понимании	1	1
337	в ходе	1	1
338	она сама	1	1
339	этой связи	3	1
340	индивидуальной жизни	1	1
341	народ и	1	1
342	в их	4	1
343	не столько	2	1
344	жизни с	1	1
345	процессе своего	1	1
346	права на	2	1
347	но это	5	1
348	но он	3	1
349	и является	1	1
350	была не	1	1
351	не враг	1	1
352	как велика	1	1
353	свобода и	3	1
354	со многими	1	1
355	вовсе не	8	1
356	сам он	1	1
357	тому что	1	1
358	в отношении	2	1
359	с миром	8	1
360	как может	1	1
361	ее возникновения	1	1
362	при всей	1	1
363	тогда когда	1	1
364	чтобы в	1	1
365	и вариациях	1	1
366	и притом	2	1
367	в процессе	1	1
368	и внутренней	1	1
369	мы все	1	1
370	что вы	1	1
371	для всего	1	1
372	мышления и	1	1
373	борьба с	2	1
374	не имеет	3	1
375	это явление	2	1
376	и другими	1	1
377	с нами	1	1
378	к концу	1	1
379	как ни	1	1
380	в книге	1	1
381	не принадлежит	1	1
382	не по	1	1
383	возвращает нас	1	1
384	уже и	2	1
385	образом здесь	1	1
386	ведь все	1	1
387	к той	1	1
388	начиная с	2	1
389	сама жизнь	1	1
390	как только	1	1
391	он один	1	1
392	значительной степени	1	1
393	жить в	1	1
394	ничего общего	1	1
395	значение это	1	1
396	правда не	1	1
397	и о	4	1
398	более не	1	1
399	от друга	1	1
400	свою очередь	1	1
401	войны с	2	1
402	и от	4	1
403	чтобы быть	1	1
404	так в	2	1
405	на том	2	1
406	котором мы	1	1
407	на службу	1	1
408	времени и	1	1
409	было в	1	1
410	здесь нет	3	1
411	она была	1	1
412	том как	2	1
413	жизнь и	2	1
414	для этого	1	1
415	в ход	1	1
416	самой жизни	2	1
417	другом месте	2	1
418	тех кто	1	1
419	и т.д	2	1
420	на этой	1	1
421	на вопрос	1	1
422	столь же	1	1
423	говорит об	1	1
424	но мы	2	1
425	очень существенная	1	1
426	в значительной	2	1
427	времени в	1	1
428	нас в	2	1
429	в конечном	1	1
430	и были	1	1
431	на участников	1	1
432	нуждается в	3	1
433	бы в	4	1
434	в середине	1	1
435	до романа	1	1
436	и всякое	1	1
437	и она	2	1
438	вообще в	1	1
439	друзья мои	1	1
440	к нему	2	1
441	в двух	1	1
442	одной из	5	1
443	не идет	1	1
444	мире и	1	1
445	романа к	1	1
446	именно на	1	1
447	в эти	2	1
448	для всех	3	1
449	его стихов	1	1
450	есть в	3	1
451	переходит в	2	1
452	и у	5	1
453	откровенности и	1	1
454	на протяжении	1	1
