N	2gram	Tiupa_Anal_1	Psycholo
1	и в	18	38
2	то что	6	35
3	все время	1	30
4	в том	27	25
5	в самом	6	25
6	самом деле	2	21
7	что в	5	20
8	может быть	29	19
9	и что	1	18
10	точки зрения	6	16
11	в ней	1	15
12	то есть	11	15
13	и т	3	14
14	том что	12	14
15	если бы	3	14
16	как бы	5	14
17	потому что	2	14
18	в этом	13	13
19	в этой	5	13
20	не только	15	12
21	таким образом	3	12
22	было бы	2	12
23	не в	14	12
24	мы увидим	1	12
25	что он	3	11
26	то же	9	10
27	в сущности	6	10
28	что это	1	10
29	и не	21	10
30	же самое	2	10
31	и все	3	10
32	с точки	4	9
33	того чтобы	3	9
34	в двух	2	9
35	и то	2	8
36	все же	4	8
37	и как	5	8
38	с тем	1	8
39	как и	13	8
40	в одном	1	8
41	так что	1	8
42	вовсе не	2	8
43	как раз	1	8
44	для того	4	8
45	перед нами	1	8
46	для нас	1	8
47	из этого	1	8
48	мы уже	1	7
49	два плана	1	7
50	с другой	4	7
51	заключается в	1	7
52	сущности говоря	1	7
53	не может	22	7
54	как мы	2	7
55	в ее	1	7
56	между тем	5	7
57	может служить	2	7
58	а не	17	7
59	а в	9	7
60	и на	5	6
61	в которых	1	6
62	как это	1	6
63	он не	3	6
64	в котором	3	6
65	тому что	1	6
66	и его	5	6
67	к тому	7	6
68	о том	5	6
69	один из	2	6
70	с одной	3	6
71	из них	2	6
72	так как	2	6
73	до сих	1	6
74	должна быть	1	5
75	мы не	1	5
76	я не	1	5
77	могли бы	2	5
78	в которой	2	5
79	на этом	2	5
80	в другом	4	5
81	несмотря на	2	5
82	иначе говоря	9	5
83	в своей	6	5
84	т п	3	5
85	чтобы увидеть	1	5
86	в его	13	5
87	в какой	2	5
88	но и	17	5
89	действующих лиц	1	5
90	одной стороны	3	5
91	вместе с	4	5
92	в той	8	5
93	сих пор	1	5
94	или в	1	5
95	о котором	1	5
96	другой стороны	2	5
97	совершенно не	1	5
98	во всех	1	4
99	как в	1	4
100	в целом	5	4
101	все эти	2	4
102	в себе	11	4
103	если он	1	4
104	в нем	3	4
105	при этом	12	4
106	здесь мы	1	4
107	смысл и	3	4
108	одна из	1	4
109	из него	1	4
110	никогда не	2	4
111	в самой	1	4
112	как будто	3	4
113	здесь совершенно	1	4
114	в виду	1	4
115	что и	3	4
116	с той	1	4
117	только в	6	4
118	не можем	1	4
119	при помощи	2	4
120	у него	1	4
121	и даже	1	4
122	обратиться к	3	4
123	из которых	4	4
124	по своему	1	4
125	в течение	1	4
126	того что	4	4
127	и для	1	4
128	речь идет	1	4
129	в свою	1	4
130	который не	1	4
131	ее в	1	4
132	в своих	1	4
133	должен быть	6	3
134	того же	4	3
135	смысл этого	1	3
136	сам автор	1	3
137	едва ли	2	3
138	по его	1	3
139	и значение	1	3
140	оба эти	1	3
141	что как	3	3
142	и к	3	3
143	но в	8	3
144	та же	1	3
145	из этих	2	3
146	ответом на	1	3
147	не к	2	3
148	у читателя	1	3
149	состоит в	11	3
150	одно и	1	3
151	могла бы	3	3
152	что все	1	3
153	его в	1	3
154	рассказ в	1	3
155	и тем	1	3
156	ни в	4	3
157	в них	1	3
158	далеко не	6	3
159	действительно не	1	3
160	в такой	1	3
161	она в	1	3
162	место в	3	3
163	всякий раз	3	3
164	бы не	2	3
165	в то	9	3
166	к концу	1	3
167	в основе	6	3
168	на это	1	3
169	где он	1	3
170	и о	2	3
171	к тем	1	3
172	он был	1	3
173	были бы	1	3
174	эти два	1	3
175	и только	1	3
176	здесь не	2	3
177	тот же	1	3
178	не так	1	3
179	что не	3	3
180	то и	1	3
181	как если	1	3
182	только для	2	3
183	но это	1	3
184	она должна	1	3
185	указать на	1	3
186	она может	3	3
187	а я	1	3
188	в таком	3	3
189	отношения к	2	2
190	например в	1	2
191	себя как	1	2
192	на самом	2	2
193	он может	2	2
194	по преимуществу	1	2
195	не имеют	1	2
196	все те	1	2
197	и больше	1	2
198	той же	2	2
199	совпадает с	2	2
200	оно есть	1	2
201	героев в	1	2
202	между собой	2	2
203	столь же	4	2
204	действующее лицо	1	2
205	истинный смысл	1	2
206	но как	1	2
207	не просто	2	2
208	отнюдь не	15	2
209	что именно	2	2
210	как к	2	2
211	в полном	1	2
212	и наконец	1	2
213	всех предыдущих	1	2
214	со своей	1	2
215	представляет собой	16	2
216	он в	1	2
217	думать что	2	2
218	а вовсе	1	2
219	всех этих	1	2
220	в силу	3	2
221	одной и	1	2
222	и по	2	2
223	тем в	1	2
224	и может	1	2
225	и уже	1	2
226	такой же	2	2
227	автора и	3	2
228	перед собой	2	2
229	от своего	2	2
230	и ее	1	2
231	даже у	1	2
232	и той	1	2
233	но он	1	2
234	и эти	1	2
235	и более	4	2
236	их в	1	2
237	том и	2	2
238	в этих	1	2
239	заранее известным	1	2
240	впечатление от	1	2
241	все более	1	2
