N	2gram	Vygotskiy__7	Psycholo
1	и в	26	38
2	в басне	1	37
3	то что	24	35
4	все время	1	30
5	в том	18	25
6	в самом	9	25
7	самом деле	6	21
8	что в	12	20
9	может быть	7	19
10	и что	6	18
11	на то	4	16
12	что она	8	16
13	точки зрения	28	16
14	в ней	3	15
15	и т	1	14
16	том что	17	14
17	если бы	5	14
18	как бы	6	14
19	потому что	16	14
20	в этом	29	13
21	в этой	3	13
22	и мы	1	13
23	не только	24	12
24	таким образом	23	12
25	было бы	6	12
26	не в	4	12
27	мы видим	3	12
28	мы увидим	1	12
29	что он	8	11
30	то же	8	10
31	в сущности	9	10
32	что это	6	10
33	и не	18	10
34	же самое	5	10
35	и все	1	10
36	о которых	2	9
37	с точки	21	9
38	того чтобы	19	9
39	в двух	1	9
40	и то	7	8
41	с этим	2	8
42	все же	6	8
43	и как	1	8
44	говорит что	2	8
45	с тем	5	8
46	как и	15	8
47	в одном	1	8
48	и это	1	8
49	но только	3	8
50	так что	4	8
51	вовсе не	2	8
52	как раз	3	8
53	для того	18	8
54	перед нами	2	8
55	для нас	2	8
56	из этого	2	8
57	показать что	4	7
58	мы уже	3	7
59	с другой	4	7
60	заключается в	6	7
61	сущности говоря	2	7
62	мы можем	3	7
63	не может	11	7
64	как мы	14	7
65	в ее	6	7
66	что у	4	7
67	никак не	5	7
68	между тем	1	7
69	а не	6	7
70	а в	2	7
71	в которых	2	6
72	к чему	1	6
73	как это	5	6
74	он не	3	6
75	мы видели	3	6
76	в котором	4	6
77	тому что	9	6
78	она не	5	6
79	не имеет	2	6
80	самого начала	7	6
81	и его	12	6
82	напротив того	1	6
83	с и	1	6
84	к тому	7	6
85	с самого	7	6
86	ясно что	1	6
87	и здесь	2	6
88	о том	4	6
89	один из	2	6
90	с одной	5	6
91	если мы	5	6
92	из них	1	6
93	так как	14	6
94	до сих	3	6
95	которых мы	2	6
96	там где	1	6
97	он говорит	1	6
98	двух противоположных	1	5
99	мы не	7	5
100	я не	3	5
101	время в	2	5
102	в своем	1	5
103	могли бы	5	5
104	в которой	11	5
105	так сказать	1	5
106	на этом	1	5
107	в другом	1	5
108	к которым	1	5
109	несмотря на	2	5
110	иначе говоря	1	5
111	в своей	3	5
112	казалось бы	2	5
113	в его	4	5
114	в какой	6	5
115	но и	11	5
116	одной стороны	5	5
117	вместе с	12	5
118	в той	4	5
119	у крылова	1	5
120	сих пор	3	5
121	или в	2	5
122	о котором	1	5
123	другой стороны	1	5
124	совершенно не	2	5
125	на деле	2	4
126	что эти	3	4
127	что если	2	4
128	которую мы	1	4
129	время как	2	4
130	во всех	6	4
131	мысль что	1	4
132	что они	10	4
133	идет о	2	4
134	как в	4	4
135	в целом	5	4
136	все эти	6	4
137	раз в	2	4
138	в себе	9	4
139	в нем	2	4
140	при этом	1	4
141	не мог	2	4
142	но если	2	4
143	что этот	5	4
144	что эта	6	4
145	что с	5	4
146	и другое	3	4
147	одна из	1	4
148	никогда не	4	4
149	в самой	3	4
150	как будто	1	4
151	в виду	5	4
152	образом мы	1	4
153	что и	3	4
154	с той	1	4
155	только в	8	4
156	конечно не	1	4
157	не можем	4	4
158	при помощи	1	4
159	у него	1	4
160	плана в	3	4
161	из которых	2	4
162	по своему	9	4
163	того что	14	4
164	мы могли	6	4
165	и для	5	4
166	в свою	2	4
167	сказать что	8	4
168	ее в	8	4
169	в своих	2	4
170	уже это	1	3
171	того же	1	3
172	едва ли	4	3
173	и этот	1	3
174	из всех	5	3
175	полагает что	1	3
176	и значение	5	3
177	оба эти	5	3
178	и муравей	2	3
179	совсем не	1	3
180	что как	1	3
181	что по	2	3
182	и к	7	3
183	но в	4	3
184	та же	1	3
185	из этих	3	3
186	не к	1	3
187	другом плане	1	3
188	состоит в	3	3
189	одно и	3	3
190	что все	2	3
191	бы в	5	3
192	его в	2	3
193	и тем	6	3
194	ни в	2	3
195	в них	1	3
196	в один	1	3
197	в такой	4	3
198	она в	2	3
199	мы говорили	2	3
200	место в	1	3
201	из области	1	3
202	бы не	1	3
203	с теми	1	3
204	в то	3	3
205	того как	2	3
206	в основе	3	3
207	как только	1	3
208	и о	3	3
209	из двух	3	3
210	и которые	2	3
211	наряду с	2	3
212	из одного	1	3
213	были бы	3	3
214	эти два	1	3
215	и только	4	3
216	здесь не	1	3
217	уже говорили	1	3
218	которое мы	2	3
219	не так	1	3
220	к ним	1	3
221	тем что	9	3
222	что не	2	3
223	то и	4	3
224	в речи	5	3
225	это одно	1	3
226	который мы	2	3
227	только для	1	3
228	но это	3	3
229	все это	3	3
230	она должна	2	3
231	она может	2	3
232	больше и	2	3
233	одновременно и	2	3
234	однако мы	1	3
235	к этому	2	3
236	как на	6	3
237	в таком	1	3
238	не иначе	2	2
239	отношения к	2	2
240	например в	1	2
241	себя как	1	2
242	увидим ниже	1	2
243	на самом	3	2
244	он может	1	2
245	бы для	1	2
246	нас на	1	2
247	все те	2	2
248	и больше	2	2
249	поэзии и	2	2
250	той же	8	2
251	и ничего	2	2
252	нам в	1	2
253	из анализа	1	2
254	совпадает с	3	2
255	оно есть	5	2
256	и столь	3	2
257	между собой	6	2
258	столь же	2	2
259	всего этого	1	2
260	что его	2	2
261	это имеет	1	2
262	одним словом	1	2
263	все больше	3	2
264	совершенно прав	1	2
265	но как	1	2
266	очевидно что	3	2
267	тенденцию к	3	2
268	отнюдь не	1	2
269	тем больше	1	2
270	в одной	3	2
271	как к	3	2
272	себе смысл	1	2
273	целый ряд	4	2
274	и наконец	4	2
275	этот случай	1	2
276	представляет собой	19	2
277	лучшем случае	2	2
278	думать что	1	2
279	остановиться на	2	2
280	нами в	4	2
281	не могла	2	2
282	всех остальных	1	2
283	всех этих	1	2
284	в силу	5	2
285	наших глазах	3	2
286	одной и	2	2
287	и по	3	2
288	так например	1	2
289	мы слышим	1	2
290	и может	1	2
291	в совершенно	1	2
292	и дальше	1	2
293	не совпадает	3	2
294	показывает что	2	2
295	и уже	1	2
296	такой же	3	2
297	и ее	2	2
298	признать что	2	2
299	должны были	2	2
300	и той	2	2
301	совершенно иначе	1	2
302	но он	2	2
303	друг другу	3	2
304	есть именно	1	2
305	их в	1	2
306	том и	3	2
307	в этих	2	2
308	все более	1	2
309	которые она	1	2
310	она могла	1	2
311	дело не	1	2
312	он хочет	1	2
313	нельзя не	2	2
314	ничего не	2	2
315	находятся в	1	2
316	к ней	2	2
317	развивается в	1	2
318	же самая	1	2
319	ли это	1	2
320	у нас	2	2
321	не могут	4	2
322	что оно	4	2
323	и которая	1	2
324	из всего	1	2
325	с ее	2	2
326	свою очередь	2	2
327	данном случае	5	2
328	то время	2	2
329	уяснить себе	3	2
330	то как	2	2
331	по аналогии	1	2
332	одного из	2	2
333	мы в	3	2
334	же мере	5	2
335	для этого	3	2
336	с ним	3	2
337	при такой	1	2
338	внимание на	2	2
339	но мы	3	2
340	мы старались	1	2
341	аналогии с	1	2
342	и во	4	2
343	эта фраза	1	2
344	слов и	2	2
345	и следовательно	5	2
346	и психологическое	2	2
347	что здесь	1	2
348	и часто	1	2
349	должен был	1	2
350	это же	1	2
351	все они	1	2
352	со всеми	2	2
353	в качестве	5	2
354	мы нашли	5	2
355	есть в	3	2
356	так точно	1	2
357	в виде	1	2
358	по выражению	1	2
359	одно из	5	2
360	для него	3	2
361	всяком случае	1	2
362	противоречие между	2	2
363	иначе как	6	2
364	в конце	4	2
365	заметить что	1	2
366	и вместе	2	2
