1	не только	9	17
2	и в	50	14
3	и не	14	12
4	в этом	25	10
5	в отношении	3	10
6	в том	9	9
7	то же	11	9
8	но в	10	9
9	в качестве	3	9
10	хотя бы	2	8
11	в пределах	5	8
12	только в	4	7
13	же время	9	7
14	в то	9	7
15	но и	8	6
16	в ней	4	6
17	было бы	2	6
18	не в	5	5
19	может быть	11	5
20	с другой	2	5
21	в которых	2	5
22	в котором	4	4
23	если бы	5	4
24	и политического	1	4
25	по себе	2	4
26	же в	3	4
27	а в	3	4
28	а также	2	4
29	и к	2	4
30	тех кто	1	4
31	том что	4	4
32	как бы	2	4
33	что в	5	4
34	мы должны	2	4
35	не может	6	4
36	в своем	4	4
37	то что	6	4
38	и потому	3	4
39	мы не	3	3
40	могут быть	5	3
41	но не	5	3
42	наряду с	5	3
43	хотя и	3	3
44	я и	1	3
45	с тем	3	3
46	одной стороны	2	3
47	в себе	3	3
48	потому что	4	3
49	точки зрения	5	3
50	и т	8	3
51	в порядке	3	3
52	прежде всего	15	3
53	и как	10	3
54	с одной	3	3
55	в нем	24	3
56	что мы	2	3
57	тот же	1	3
58	сами по	1	3
59	для того	5	3
60	с ними	1	3
61	это не	6	3
62	она есть	1	3
63	с точки	2	3
64	с этим	6	2
65	есть не	3	2
66	в начале	3	2
67	в ее	6	2
68	значительной мере	1	2
69	именно в	3	2
70	том числе	4	2
71	а не	3	2
72	где бы	1	2
73	где в	1	2
74	пути в	1	2
75	как раз	13	2
76	не к	2	2
77	и с	4	2
78	есть в	2	2
79	и других	3	2
80	да и	3	2
81	в его	13	2
82	в значительной	2	2
83	одних и	2	2
84	для нас	2	2
85	все это	4	2
86	в мире	1	2
87	в частности	6	2
88	культуры в	1	2
89	по сравнению	2	2
90	и есть	1	2
91	не столько	1	2
92	в ряду	1	2
93	между прочим	1	2
94	в них	4	2
95	время в	6	2
96	во всей	3	2
97	слова но	1	2
98	не было	7	2
99	еще более	3	2
100	например в	6	2
101	того что	2	2
102	друг другу	2	2
103	было в	1	2
104	одна из	2	2
105	не о	2	2
106	что из	1	2
107	и резко	1	2
108	жизнь которую	1	2
109	в жизни	6	2
110	из них	1	2
111	но к	1	2
112	в xix	1	2
113	во всех	6	2
114	должно быть	1	2
115	в русском	1	2
116	главным образом	1	2
117	тем более	1	2
118	отнюдь не	5	2
119	для них	3	2
120	в эту	1	2
121	эта идея	1	2
122	отношения к	3	2
123	и вот	1	2
124	стороны и	2	2
125	и это	4	2
126	именно как	4	2
127	только на	3	1
128	сфер и	1	1
129	связанные с	1	1
130	в различных	2	1
131	себя в	1	1
132	живет в	1	1
133	последующие века	1	1
134	его в	3	1
135	тяготеет к	1	1
136	в это	2	1
137	в других	9	1
138	мы можем	1	1
139	в противоречии	1	1
140	к жизни	2	1
141	не как	2	1
142	в ином	1	1
143	с собой	1	1
144	бы и	1	1
145	мира но	1	1
146	люди и	1	1
147	что дело	1	1
148	что все	2	1
149	что оно	1	1
150	дает два	1	1
151	как она	2	1
152	что происходит	1	1
153	богов и	1	1
154	только к	3	1
155	по преимуществу	3	1
156	них и	1	1
157	как и	8	1
158	широты и	1	1
159	и первое	1	1
160	нет ничего	4	1
161	друг друга	3	1
162	на то	1	1
163	и несравненно	1	1
164	теми же	1	1
165	еще не	5	1
166	где он	1	1
167	видение и	1	1
168	одно из	3	1
169	эти последние	1	1
170	всяком случае	1	1
171	в предыдущем	1	1
172	и очень	1	1
173	с другом	1	1
174	нового не	1	1
175	и внутренне	1	1
176	к этой	1	1
177	в которой	2	1
178	которые были	1	1
179	но на	4	1
180	находится в	1	1
181	эта проблема	1	1
182	особенно в	1	1
183	нет никакого	1	1
184	в данном	2	1
185	каково же	2	1
186	связь между	2	1
187	в последующие	4	1
188	так же	6	1
189	и само	1	1
190	в момент	1	1
191	но идея	1	1
192	на себя	2	1
193	человека с	1	1
194	иной не	1	1
195	нигде в	2	1
196	вопросом о	1	1
197	родная страна	2	1
198	в жертву	1	1
199	процесс этот	1	1
200	что было	3	1
201	на фоне	3	1
202	что и	3	1
203	тем чем	1	1
204	связаны с	3	1
205	что это	1	1
206	друг с	1	1
207	в условиях	7	1
208	в делах	1	1
209	того чтобы	5	1
210	на этой	4	1
211	в основном	5	1
212	также в	1	1
213	в истории	2	1
214	мира а	1	1
215	совершенно новое	1	1
216	к ним	2	1
217	вне быта	1	1
218	нем в	2	1
219	вместе с	3	1
220	и ее	3	1
221	на народе	1	1
222	как оно	2	1
223	например с	1	1
224	в большинстве	1	1
225	бы эти	1	1
226	или чисто	1	1
227	во всяком	3	1
228	и через	1	1
229	и этим	1	1
230	сравнению с	2	1
231	было и	4	1
232	ясно что	2	1
233	и судьбы	1	1
234	же как	2	1
235	мир в	2	1
236	ее по	2	1
237	действие в	1	1
238	в окружающем	1	1
239	является и	1	1
240	к первой	1	1
241	она не	1	1
242	они не	3	1
243	и силы	1	1
244	или иной	2	1
245	не входят	2	1
246	в самом	8	1
247	начала в	1	1
248	в каком	2	1
249	как наказание	3	1
250	что не	3	1
251	связана с	1	1
252	конечно и	4	1
253	борьбе с	2	1
254	с которым	1	1
255	входят в	1	1
256	и жизненной	1	1
257	распадается на	1	1
258	если мы	2	1
259	в себя	1	1
260	и на	8	1
261	в историческом	1	1
262	также и	2	1
263	в отличие	2	1
264	отчасти и	1	1
265	там где	2	1
266	отличие от	2	1
267	могли бы	1	1
268	не более	1	1
269	он был	1	1
270	мы видим	3	1
271	тогда когда	2	1
272	по всему	1	1
273	характер этого	1	1
274	одно и	3	1
275	случаях когда	1	1
276	имеет к	1	1
277	уже в	2	1
278	к более	1	1
279	тем же	1	1
280	и по	2	1
281	место в	2	1
282	не вполне	1	1
283	и тех	2	1
284	с которой	1	1
285	не могла	1	1
286	должен быть	1	1
