N	3gram	Voloshinov_1	FransuaR
1	в следующей главе	3	6
2	как мы уже	4	6
3	о том что	1	5
4	то же время	5	5
5	в то же	5	5
6	в самом деле	5	4
7	с одной стороны	1	4
8	все то что	2	4
9	в большинстве случаев	4	4
10	в этом отношении	2	3
11	до сих пор	3	3
12	во всех его	1	3
13	с точки зрения	10	2
14	в предыдущей главе	1	2
15	в данном случае	3	2
16	это прежде всего	1	2
17	и тот же	2	2
18	а также и	1	2
19	в одной плоскости	1	2
20	во всех этих	1	2
21	но и в	1	2
22	таким образом в	1	2
23	как половые органы	1	2
24	нужно сказать что	1	2
25	в том что	4	2
26	с помощью которых	1	2
27	и прежде всего	5	2
28	и с его	1	2
29	для нее нет	1	1
30	по отношению к	9	1
31	в момент рождения	1	1
32	что с ним	1	1
33	тела и с	1	1
34	и т.п такова	1	1
35	конечно и в	1	1
36	по этому вопросу	1	1
37	всех странах европы	1	1
38	в чем же	1	1
39	не дает нам	1	1
40	том что в	1	1
41	дело в том	1	1
42	части тела и	1	1
43	думать что все	1	1
44	в себе самом	1	1
45	в настоящее время	1	1
46	и по отношению	2	1
47	и до конца	3	1
48	и связанных с	2	1
49	один и тот	2	1
50	что же касается	1	1
51	в нем и	1	1
52	ведь все эти	1	1
53	в одной из	1	1
54	целом ряде других	1	1
55	обратное влияние на	1	1
56	в эту эпоху	1	1
57	о болезни и	1	1
58	является одним из	1	1
59	внимание широких кругов	1	1
60	с ним в	1	1
61	в себе и	1	1
62	что в некоторых	1	1
63	из того что	1	1
64	нужно отметить что	1	1
65	в первых двух	1	1
66	на этот вопрос	1	1
67	но если мы	2	1
68	и др в	1	1
69	со всех сторон	1	1
70	было для него	1	1
71	мы не будем	1	1
72	говорит о том	1	1
73	и с помощью	2	1
74	связанных с ними	2	1
75	до известной степени	1	1
76	мы полагаем что	1	1
77	сам по себе	2	1
78	только то что	2	1
79	но в то	3	1
80	но благодаря этому	1	1
81	человек как бы	1	1
82	на этом же	1	1
83	и об его	1	1
84	так как они	1	1
85	настоящее время в	1	1
86	начала и до	1	1
87	то что он	1	1
88	на ней мы	1	1
89	как возврата в	1	1
90	снова вернется к	1	1
91	в целом ряде	1	1
92	мы все время	1	1
93	как бы в	1	1
94	для того чтобы	1	1
95	не может быть	3	1
96	мы видели что	1	1
97	если мы будем	1	1
98	в зависимости от	2	1
99	в то время	1	1
100	так как его	1	1
101	одно из важнейших	1	1
102	точки зрения этого	1	1
103	во внешнем мире	3	1
104	и на все	1	1
105	уже знакомый нам	1	1
106	но все же	1	1
107	можно сказать что	3	1
108	здесь нам важно	1	1
109	о себе самом	1	1
110	во время болезни	1	1
111	а с другой	1	1
112	это как бы	2	1
113	следующей главе что	1	1
114	мы уже указывали	3	1
115	при этом совершенно	2	1
116	том что он	2	1
117	таким образом тема	1	1
118	во всех странах	1	1
