N	3gram	Voloshinov_1	Myshleni
1	в том что	1	19
2	по сравнению с	1	14
3	с точки зрения	5	10
4	для того чтобы	7	8
5	с самого начала	4	7
6	к тому что	2	7
7	можно сказать что	2	6
8	то же самое	4	6
9	в зависимости от	5	5
10	можно было бы	1	5
11	и тем самым	3	5
12	и того же	1	4
13	в своем развитии	1	4
14	по самой своей	1	4
15	не иначе как	1	4
16	одного и того	1	4
17	как мы видели	3	4
18	и той же	2	3
19	до сих пор	1	3
20	в этом отношении	2	3
21	мы видели что	2	3
22	одной и той	2	3
23	в этом случае	3	2
24	в одной и	1	2
25	и не может	1	2
26	независимо от того	1	2
27	на этот вопрос	1	2
28	одном и том	1	2
29	вместе с тем	2	2
30	которые существуют между	1	2
31	таким образом мы	1	2
32	и том же	1	2
33	с другой стороны	1	2
34	то что мы	4	2
35	не только не	1	2
36	именно потому что	1	2
37	с тем и	2	2
38	в связи с	2	2
39	эту точку зрения	1	2
40	не может быть	2	2
41	является как бы	1	2
42	из главнейших предметов	1	1
43	за собой мы	1	1
44	того что я	1	1
45	что иное как	2	1
46	того времени когда	1	1
47	если б мы	1	1
48	нет и не	1	1
49	в иной ситуации	1	1
50	теми или иными	1	1
51	на самом деле	3	1
52	имеет первостепенное значение	1	1
53	в том и	1	1
54	сравнению с его	1	1
55	с помощью которого	1	1
56	гораздо большей степени	1	1
57	как раз и	1	1
58	помощью которого он	1	1
59	одним из главнейших	1	1
60	и т.д то	1	1
61	противоречащих друг другу	1	1
62	и во всех	1	1
63	вместе с развитием	1	1
64	что относится к	1	1
65	мы не имеем	2	1
66	мы как бы	1	1
67	что представляет собой	1	1
68	сказать что у	1	1
69	то явление которое	1	1
70	в собственном смысле	1	1
71	и т.д и	5	1
72	в гораздо большей	1	1
73	того что оно	2	1
74	значений в зависимости	1	1
75	влияние на развитие	1	1
76	может быть понято	2	1
77	в процессе развития	1	1
78	что мы не	1	1
79	другой стороны развитие	1	1
80	содержит в себе	1	1
81	на поставленный нами	1	1
82	первостепенное значение для	1	1
83	не только в	3	1
84	является необходимым условием	1	1
85	самого начала своего	1	1
86	и перейти к	1	1
87	тот факт что	1	1
88	зависимости от того	2	1
89	и не могут	1	1
90	и в этом	1	1
91	до того времени	1	1
92	и в развитии	1	1
93	все же попытаемся	1	1
94	но вместе с	1	1
95	собственном смысле слова	1	1
96	вопрос о том	1	1
97	один шаг чтобы	1	1
98	к установлению которого	1	1
99	как бы в	3	1
100	что при этом	1	1
101	тем самым не	1	1
102	мы говорили что	1	1
103	но и вообще	1	1
104	и все же	1	1
105	есть не что	2	1
106	и в отношении	1	1
107	которое может быть	3	1
108	и как бы	1	1
109	только тогда когда	1	1
110	мы не можем	1	1
111	не что иное	2	1
112	как и в	1	1
113	в свою очередь	4	1
114	не может не	1	1
115	связи с этим	2	1
116	ни на один	1	1
117	в самом деле	1	1
118	к одному и	1	1
119	во второй стадии	1	1
120	той или иной	3	1
121	тогда когда мы	1	1
122	заключать в себе	1	1
123	смысле этого слова	2	1
124	это и является	1	1
125	и о связи	1	1
126	тех или иных	3	1
127	тем не менее	1	1
128	которой как мы	1	1
129	в конце концов	3	1
130	как бы заключительным	1	1
