N	2gram	Voloshinov_1	Myshleni
1	с помощью	2	42
2	в процессе	5	27
3	и в	13	25
4	в том	2	23
5	на основе	1	22
6	и речи	1	20
7	том что	2	20
8	внутренней речи	1	19
9	таким образом	6	17
10	так же	2	17
11	мышления в	1	17
12	что в	3	17
13	в основе	1	16
14	как и	3	15
15	в его	7	15
16	то что	6	15
17	в этом	2	14
18	вместе с	1	14
19	может быть	8	13
20	в целом	2	13
21	так как	3	12
22	что они	2	10
23	и что	1	10
24	было бы	4	10
25	только в	6	10
26	как бы	6	10
27	и не	8	10
28	мы не	4	9
29	связи с	1	9
30	заключается в	1	9
31	этого процесса	1	9
32	как в	2	9
33	того чтобы	1	8
34	тем что	2	8
35	не является	4	8
36	речи и	1	8
37	столь же	1	7
38	по своей	1	7
39	все эти	2	7
40	по себе	1	7
41	в области	2	7
42	уже в	2	7
43	мы можем	4	7
44	для того	1	7
45	что мы	1	7
46	как это	1	7
47	же как	1	6
48	того же	1	6
49	зависимости от	2	6
50	но не	1	6
51	потому что	1	6
52	от этого	2	6
53	не только	6	6
54	собственном смысле	1	6
55	не может	8	6
56	точки зрения	7	6
57	в отличие	1	6
58	не в	3	6
59	в отношении	2	6
60	не менее	2	6
61	самого начала	2	6
62	в собственном	1	6
63	с самого	2	6
64	можно было	1	6
65	один из	1	6
66	что он	1	6
67	отличие от	1	6
68	со всеми	1	6
69	и у	1	6
70	с другой	2	6
71	детской речи	1	6
72	в связи	2	6
73	слова и	2	6
74	все это	4	6
75	все же	5	6
76	мы должны	6	6
77	одним из	1	5
78	человека и	1	5
79	в зависимости	2	5
80	мы уже	2	5
81	взрослых и	1	5
82	которую мы	1	5
83	с ее	1	5
84	и как	1	5
85	и к	2	5
86	что она	1	5
87	при этом	2	5
88	к одному	3	5
89	между отдельными	1	5
90	тем не	1	5
91	и другое	1	5
92	но это	1	5
93	могут быть	2	5
94	и т.д	5	5
95	так и	3	5
96	если бы	2	5
97	в этой	1	5
98	слов и	4	5
99	мышление и	1	5
100	входит в	2	5
101	с одной	2	5
102	для него	2	5
103	одной стороны	2	5
104	мы имеем	1	4
105	бы что	1	4
106	еще не	1	4
107	которые не	1	4
