N	3gram	Bakhtin_Fr_3	Problema
1	для того чтобы	3	8
2	в данном случае	2	8
3	как раз и	1	7
4	о том что	2	5
5	в том что	1	5
6	на самом деле	3	4
7	только то что	1	4
8	в связи с	4	4
9	вовсе не являются	1	4
10	той или иной	2	4
11	в то же	6	4
12	дело в том	1	3
13	с точки зрения	1	3
14	до сих пор	4	3
15	и в других	2	3
16	что в нем	1	3
17	может быть и	1	3
18	то что он	1	3
19	во всяком случае	1	3
20	можно сказать что	2	3
21	в настоящее время	1	3
22	с другой стороны	1	3
23	о том как	1	2
24	в виду и	1	2
25	в этом случае	1	2
26	что иное как	1	2
27	свидетельствует о том	1	2
28	в таких случаях	1	2
29	есть не что	1	2
30	как мы увидим	1	2
31	это вовсе не	2	2
32	его именно как	1	2
33	вообще во всех	1	2
34	однако и здесь	1	2
35	тех или иных	1	2
36	а также и	3	2
37	и в этом	1	2
38	во всех этих	1	2
39	не может быть	2	2
40	и в самом	1	2
41	что может быть	1	2
42	не что иное	1	2
43	можно было бы	2	2
44	подобно тому как	1	2
45	и следовательно в	1	2
46	на том что	1	2
47	но как раз	1	1
48	при встрече с	1	1
49	все дело в	1	1
50	одним и тем	1	1
51	требует от нас	1	1
52	мы уже сказали	1	1
53	но даже и	1	1
54	также и в	1	1
55	здесь прежде всего	1	1
56	в том же	2	1
57	на первый план	1	1
58	и в любой	1	1
59	мы в нем	1	1
60	для этой цели	1	1
61	понять его именно	1	1
62	в этом отношении	2	1
63	но для этого	1	1
64	смысле слова мы	1	1
65	в основе своей	1	1
66	до наших дней	2	1
67	все такого рода	1	1
68	в своей статье	1	1
69	как раз в	2	1
70	да и сама	1	1
71	и тем же	1	1
72	и в живописи	1	1
73	но в то	4	1
74	рождение и смерть	1	1
75	как будто бы	1	1
76	бы то ни	1	1
77	то есть он	1	1
78	поры до времени	1	1
79	но ведь это	1	1
80	в его целом	1	1
81	связи с этим	1	1
82	в художественном образе	1	1
83	в этом образе	2	1
84	заключается в том	1	1
85	в том чтобы	1	1
86	даже и в	1	1
87	дело не с	1	1
88	поэтому и в	2	1
89	к нему и	1	1
90	как мы уже	5	1
91	мы встречаемся с	1	1
92	мы уже указывали	1	1
93	которые начиная с	1	1
94	он остается в	1	1
95	как и в	2	1
96	эти элементы в	1	1
97	до поры до	1	1
98	как мы видели	2	1
99	в них есть	1	1
100	и в другом	1	1
