1	в том что	8	15
2	и т д	3	9
3	вместе с тем	3	6
4	к тому что	1	4
5	в связи с	3	4
6	и в других	2	4
7	о том что	3	4
8	с точки зрения	11	3
9	тем не менее	10	3
10	в настоящее время	1	3
11	и потому что	1	2
12	что иное как	2	2
13	не значит что	1	2
14	по этому поводу	1	2
15	не что иное	2	2
16	друг к другу	1	2
17	это не значит	1	2
18	по домам и	1	2
19	в свою очередь	1	2
20	том что этот	1	2
21	к выводу что	1	2
22	мы не будем	2	2
23	но все же	1	2
24	в это время	1	2
25	не только для	2	1
26	как будто бы	2	1
27	и как бы	1	1
28	одном и том	1	1
29	в себе и	2	1
30	никак не может	1	1
31	ни о каких	2	1
32	что не только	1	1
33	в одном и	1	1
34	бросается в глаза	1	1
35	для нас не	1	1
36	и т п	1	1
37	так же как	1	1
38	еще далеко не	1	1
39	же как и	1	1
40	не только в	4	1
41	хотя и не	2	1
42	сливаются в одно	1	1
43	приходит к выводу	1	1
44	содержанию и по	1	1
45	настоящей работе мы	2	1
46	не имеет ничего	2	1
47	потому что он	2	1
48	на самом же	2	1
49	одновременно является и	1	1
50	можно было бы	4	1
51	и все другие	1	1
52	а следовательно и	1	1
53	самом же деле	2	1
54	ничего общего с	2	1
55	потому что она	2	1
56	это не имеет	2	1
57	имеет много разных	1	1
58	об этом мы	1	1
59	несмотря на все	1	1
60	всяком случае не	1	1
61	точно так же	3	1
62	и в нашем	1	1
63	даже если бы	1	1
64	на самом деле	3	1
65	в данном случае	5	1
66	в таком случае	1	1
67	в то время	2	1
68	у нас в	1	1
69	сказать что в	1	1
70	вопрос о том	1	1
71	и том же	1	1
72	т д и	1	1
73	на то что	1	1
74	как и в	1	1
75	к другому и	1	1
76	только потому что	1	1
77	во всяком случае	4	1
78	иметь в виду	1	1
79	здесь мы имеем	2	1
80	имеет ничего общего	2	1
81	в настоящей работе	2	1
82	по содержанию и	1	1
