N	2gram	Bakhtin_Fr_5	Myshleni
1	с помощью	3	42
2	в процессе	1	27
3	и в	45	25
4	мышления и	1	23
5	в том	10	23
6	и речи	1	20
7	том что	7	20
8	таким образом	8	17
9	так же	8	17
10	что в	12	17
11	с тем	2	16
12	в основе	4	16
13	как и	10	15
14	в его	13	15
15	то что	2	15
16	в этом	14	14
17	вместе с	3	14
18	может быть	2	13
19	в целом	2	13
20	так как	6	12
21	в качестве	2	12
22	по своему	4	11
23	что они	1	10
24	перед нами	4	10
25	и что	2	10
26	что и	7	10
27	было бы	2	10
28	того что	3	10
29	только в	4	10
30	как бы	12	10
31	и не	15	10
32	мы не	4	9
33	связи с	6	9
34	ни в	3	9
35	как в	3	9
36	как мы	8	8
37	того чтобы	6	8
38	тем что	1	8
39	речи и	1	8
40	столь же	1	7
41	все эти	5	7
42	в области	1	7
43	мы можем	2	7
44	для того	6	7
45	как это	4	7
46	же как	4	6
47	того же	3	6
48	и на	5	6
49	но не	4	6
50	потому что	7	6
51	от этого	2	6
52	не только	14	6
53	не может	5	6
54	мы видели	7	6
55	точки зрения	4	6
56	в отличие	2	6
57	не в	7	6
58	в отношении	2	6
59	не менее	3	6
60	можно было	4	6
61	один из	2	6
62	что он	6	6
63	отличие от	2	6
64	со всеми	5	6
65	и у	5	6
66	в связи	5	6
67	слова и	2	6
68	благодаря этому	2	6
69	все это	7	6
70	все же	2	6
71	одним из	5	5
72	связи между	1	5
73	мы уже	4	5
74	которую мы	1	5
75	с ее	5	5
76	и как	5	5
77	и к	5	5
78	что это	2	5
79	что она	3	5
80	при этом	2	5
81	и по	1	5
82	на этой	1	5
83	тем не	1	5
84	уже говорили	2	5
85	но это	5	5
86	с другом	2	5
87	и т.д	2	5
88	о том	4	5
89	значения и	1	5
90	так и	6	5
91	если бы	1	5
92	в этой	6	5
93	слов и	1	5
94	для него	3	5
95	именно в	3	5
96	друг с	2	5
97	тем же	1	4
98	еще не	1	4
99	в своем	11	4
100	из этих	3	4
101	на то	1	4
102	он не	6	4
