N	2gram	Losev_Prob_5	Psycholo
1	то что	18	44
2	и в	30	33
3	в этом	17	28
4	и что	6	25
5	как бы	6	25
6	все время	3	24
7	потому что	13	24
8	для того	3	23
9	том что	17	22
10	того чтобы	2	22
11	может быть	7	22
12	что в	5	21
13	в том	12	21
14	о том	12	20
15	что он	7	20
16	только что	1	15
17	как это	1	14
18	что это	1	13
19	таким образом	13	13
20	то есть	21	13
21	так же	5	13
22	и не	12	13
23	все это	1	13
24	сказать что	9	13
25	самом деле	2	12
26	в самом	5	12
27	было бы	4	12
28	к тому	2	12
29	и все	9	12
30	если мы	1	12
31	так как	6	12
32	он не	3	11
33	на то	2	10
34	что она	1	10
35	в трагедии	4	10
36	в его	12	10
37	как она	1	10
38	не может	5	10
39	то же	2	9
40	в этой	10	9
41	и если	1	9
42	по себе	2	9
43	как раз	5	9
44	в конце	8	8
45	как будто	3	8
46	в рассказе	1	8
47	вместе с	7	8
48	в своем	11	7
49	раз в	2	7
50	не только	18	7
51	в нем	6	7
52	так что	11	7
53	и только	2	7
54	до конца	1	7
55	когда он	2	7
56	для нас	10	7
57	и т	1	6
58	на самом	1	6
59	в ней	3	6
60	что они	3	6
61	перед нами	1	6
62	все эти	2	6
63	в себе	4	6
64	после этого	1	6
65	и вот	1	6
66	точки зрения	10	6
67	но он	5	6
68	что эта	1	6
69	тому что	1	6
70	в самой	3	6
71	когда мы	1	6
72	никак не	8	6
73	это не	2	6
74	трагедии и	2	6
75	у него	11	6
76	а не	5	6
77	мы должны	1	6
78	это и	1	5
79	мы уже	1	5
80	мы не	2	5
81	и на	6	5
82	только после	1	5
83	с этим	1	5
84	все же	9	5
85	и как	6	5
86	ясно что	4	5
87	что трагедия	1	5
88	как и	7	5
89	нисколько не	5	5
90	самого начала	1	5
91	никогда не	7	5
92	и его	6	5
93	и это	1	5
94	с самого	1	5
95	мы будем	2	5
96	с ним	3	5
97	в какой	2	5
98	что для	1	5
99	вовсе не	8	5
100	мы можем	5	5
101	из этого	4	5
102	и есть	1	4
103	в которой	5	4
104	я не	2	4
105	не то	2	4
106	говорит о	7	4
107	том чтобы	1	4
108	не будет	2	4
109	с тем	5	4
110	своей трагедии	1	4
111	в своей	22	4
112	заставляет его	1	4
113	с точки	8	4
114	на него	2	4
115	а в	6	4
116	у нас	7	4
117	так например	1	4
118	как мы	2	4
119	и о	5	4
120	что у	5	4
121	можно было	2	4
122	жизнь и	3	4
123	этой жизни	1	4
124	об этом	4	4
125	утверждает что	1	4
126	не просто	5	4
127	того что	3	4
128	в двух	1	4
129	этот вопрос	1	4
130	только в	9	4
131	и так	1	4
132	при помощи	6	4
133	и других	1	4
134	но совершенно	1	4
135	из них	2	4
136	никто не	1	4
137	по поводу	2	4
138	что не	2	4
139	смысла и	1	4
140	в частности	4	4
141	с этой	2	4
142	жизни и	2	4
143	ее в	2	4
144	это в	1	4
145	к этому	2	4
146	в таком	2	4
147	к своей	1	3
148	и до	2	3
149	и за	2	3
150	что если	1	3
151	и он	4	3
152	что его	3	3
153	но не	7	3
154	сама по	1	3
155	конце концов	6	3
156	как в	2	3
157	что именно	2	3
158	от этого	3	3
159	он все	2	3
160	из этой	1	3
161	здесь мы	1	3
162	его в	6	3
163	должен был	1	3
164	ни в	4	3
165	далеко не	4	3
166	всех этих	1	3
167	и сейчас	2	3
168	борьбу с	2	3
169	их в	1	3
170	что этот	5	3
171	тем самым	1	3
172	она не	1	3
173	в то	4	3
174	упоминания о	2	3
175	и для	6	3
176	он видит	3	3
177	с ее	1	3
178	так и	7	3
179	за то	2	3
180	который говорит	1	3
181	и здесь	1	3
182	в драме	2	3
183	что и	6	3
184	вслед за	2	3
185	том как	1	3
186	с одной	3	3
187	конечно не	2	3
188	в виде	10	3
189	был бы	1	3
190	тому же	1	3
191	всяком случае	2	3
192	в одном	3	3
193	не для	1	3
194	этой трагедии	3	3
195	тем что	2	3
196	и из	1	3
197	до сих	2	3
198	но и	13	3
199	здесь в	2	3
200	небе в	1	3
201	не было	1	3
202	одной стороны	3	3
203	из которых	1	3
204	он говорит	2	3
205	видит в	3	3
206	надо сказать	1	3
207	никакой возможности	1	3
208	да и	2	3
209	сих пор	2	3
210	что оно	1	3
211	указывает на	3	3
212	тот же	3	3
213	почему он	1	3
214	в своих	1	3
215	точно так	3	3
216	во всяком	2	3
217	также и	12	2
218	сам по	1	2
219	и то	5	2
220	силы и	1	2
221	из его	1	2
222	а как	1	2
223	мы имеем	2	2
224	так чтобы	1	2
225	время как	3	2
226	и ее	1	2
227	вместо этого	1	2
228	это время	2	2
229	мы читаем	6	2
230	мечты и	1	2
231	не был	1	2
232	бы то	2	2
233	с его	1	2
234	и всякий	1	2
235	со стороны	1	2
236	оно является	1	2
237	в одной	2	2
238	начала до	1	2
239	что ее	1	2
240	что касается	3	2
241	однако не	1	2
242	и наконец	1	2
243	не в	7	2
244	и к	4	2
245	это просто	1	2
246	но в	9	2
247	говорит не	1	2
248	бы и	1	2
249	бы не	3	2
250	из этих	1	2
251	если он	2	2
252	по словам	2	2
253	при этом	4	2
254	т д	1	2
255	в легенде	1	2
256	едва ли	4	2
257	что ни	1	2
258	никому не	1	2
259	в нее	1	2
260	то чтобы	1	2
261	и дает	1	2
262	только одно	1	2
263	в них	2	2
264	он знает	1	2
265	такой же	1	2
266	не больше	2	2
267	человеческой природы	1	2
268	можно найти	6	2
269	в такой	1	2
270	в котором	2	2
271	в их	1	2
272	ни малейшего	1	2
273	оказывается что	4	2
274	или вернее	3	2
275	вопрос о	1	2
276	ним в	1	2
277	даже в	1	2
278	же мы	1	2
279	надо было	1	2
280	и ясно	2	2
281	и другое	3	2
282	в русской	3	2
283	не имеет	1	2
284	и остается	1	2
285	те препятствия	1	2
286	больше чем	2	2
287	же время	1	2
288	и является	2	2
289	во всем	1	2
290	только одна	1	2
291	не потому	1	2
292	есть только	3	2
293	но все	4	2
294	как только	1	2
295	мы могли	1	2
296	перейти к	3	2
297	могли бы	1	2
298	без всякого	2	2
299	в ее	3	2
300	нет никакой	3	2
301	то время	3	2
302	что такой	2	2
303	до самого	1	2
304	и когда	1	2
305	на нее	1	2
306	те же	1	2
307	времени и	1	2
308	и с	5	2
309	в последней	1	2
310	основана на	1	2
311	ничего не	2	2
312	можно сказать	6	2
313	в виду	3	2
314	сводится к	1	2
315	внимание на	3	2
316	почему же	1	2
317	он опять	1	2
318	знает что	3	2
319	что поэт	1	2
320	должно было	1	2
321	и она	1	2
322	один из	2	2
323	мы увидим	1	2
324	ли он	2	2
325	связи с	7	2
326	уже в	2	2
327	отца то	1	2
328	в нашей	2	2
329	не все	2	2
330	одно из	1	2
331	заключить что	1	2
332	именно как	1	2
333	даже не	1	2
334	с другой	6	2
335	именно в	3	2
336	стороны он	2	2
337	а с	4	2
338	прежде всего	6	2
339	тех пор	1	2
340	а на	1	2
341	ничем не	1	2
342	не на	1	2
343	была бы	2	2
344	дыхания и	1	2
345	и потому	1	2
346	быть это	1	2
347	с такой	2	2
348	в тех	1	2
349	есть как	1	2
350	по существу	2	2
351	в это	2	2
352	со всей	2	2
353	поводу этой	1	2
354	и от	1	2
355	в результате	7	2
356	его не	2	2
357	этой точке	1	2
358	хотя бы	2	2
359	героя и	1	2
360	другой стороны	6	2
361	мать и	1	2
362	в искусстве	1	2
363	как говорят	1	1
364	в обычном	1	1
365	он считает	2	1
366	таком случае	2	1
367	человека и	4	1
368	того же	4	1
369	на другой	1	1
370	не слышали	1	1
371	ему что	1	1
372	очень много	1	1
373	тем же	3	1
374	к другому	1	1
375	драме в	1	1
376	которого не	2	1
377	которую мы	1	1
378	и тут	2	1
379	которые тоже	1	1
