N	2gram	Bakhtin_sl_2	KulturaY
1	и т	35	39
2	т п	33	24
3	и в	39	23
4	письменной речи	1	21
5	не только	24	20
6	в том	5	19
7	в этом	16	18
8	и не	22	16
9	так как	4	15
10	может быть	37	15
11	ни к	2	15
12	т д	2	14
13	точки зрения	8	14
14	все эти	6	12
15	в самом	1	12
16	но в	6	11
17	том что	5	11
18	того чтобы	2	11
19	в области	2	11
20	русском языке	1	10
21	по себе	5	10
22	в русском	1	10
23	в языке	2	10
24	а не	14	10
25	что в	3	10
26	в сущности	6	9
27	хотя бы	3	9
28	то что	2	9
29	вовсе не	10	9
30	для того	2	9
31	не может	20	9
32	с точки	3	8
33	не в	9	8
34	языка и	9	8
35	и что	1	8
36	в качестве	1	8
37	уже не	5	8
38	прежде всего	8	8
39	с другой	5	8
40	все же	6	7
41	в нашем	2	7
42	и с	9	7
43	не менее	4	7
44	но и	21	7
45	с помощью	4	7
46	другой стороны	1	7
47	то же	4	6
48	и на	4	6
49	но не	6	6
50	в этой	1	6
51	да и	1	6
52	это не	5	6
53	тем не	1	6
54	речи в	1	6
55	ту же	3	6
56	между тем	3	6
57	слова в	13	6
58	что не	1	6
59	также и	2	5
60	зависимости от	4	5
61	еще не	7	5
62	целый ряд	1	5
63	должна быть	3	5
64	об этом	1	5
65	лишь в	3	5
66	и тем	1	5
67	несмотря на	1	5
68	и здесь	2	5
69	не могут	5	5
70	приводит к	1	5
71	в его	7	5
72	один из	5	5
73	что он	2	5
74	только в	5	5
75	должен быть	2	5
76	всяком случае	2	5
77	там где	6	5
78	вместе с	2	5
79	как это	3	5
80	этого слова	1	5
81	слова и	8	5
82	все это	16	5
83	таким образом	8	5
84	речи и	3	5
85	во всяком	3	5
86	в зависимости	4	4
87	говорить о	3	4
88	в данном	2	4
89	отнюдь не	1	4
90	однако не	1	4
91	перед нами	3	4
92	хотя и	2	4
93	бы и	3	4
94	на то	1	4
95	широком смысле	1	4
96	в нем	19	4
97	в узком	4	4
98	так и	15	4
99	но все	5	4
100	на этой	1	4
101	должно быть	1	4
102	в то	4	4
103	на себе	1	4
104	ничего не	1	4
105	и о	1	4
106	в пределах	13	4
107	или в	2	4
108	могут быть	7	4
109	можно сказать	1	4
110	это слово	1	4
111	для нас	5	4
112	ни в	4	4
113	в конце	1	4
114	в них	6	4
115	в особенности	3	4
116	не было	2	4
117	в связи	2	4
118	как бы	7	4
119	в результате	2	4
120	сказать что	3	4
121	к этому	1	4
122	в сфере	2	3
123	того же	1	3
124	это и	2	3
125	что слово	1	3
126	говорящего коллектива	1	3
127	как не	1	3
128	слова эти	1	3
129	этой почве	1	3
130	не все	2	3
131	как в	13	3
132	с этим	2	3
133	так в	2	3
134	выражение в	1	3
135	он не	2	3
136	всех этих	4	3
137	и по	1	3
138	на этом	3	3
139	что она	1	3
140	о которых	1	3
141	этого не	1	3
142	чем в	2	3
143	нисколько не	1	3
144	смысл и	2	3
145	что такое	1	3
146	в таких	1	3
147	в процессе	13	3
148	слова не	4	3
149	слова как	2	3
150	речи не	2	3
151	же время	4	3
152	п в	2	3
153	и его	33	3
154	связи с	3	3
155	языка в	6	3
156	отличается от	2	3
157	что оно	4	3
158	как мы	7	3
159	в виду	1	3
160	в ней	3	3
161	здесь не	4	3
162	а в	4	3
163	те же	2	3
164	для этого	4	3
165	никак не	1	3
166	а также	3	3
167	языке как	3	3
168	знает что	1	3
169	что и	3	3
170	в форме	2	3
171	в лучшем	1	3
172	того что	1	3
173	большей или	1	3
174	уже в	2	3
175	же в	1	3
176	до конца	17	3
177	языка но	4	3
178	у него	3	3
179	как раз	1	3
180	тем что	1	3
181	или иначе	1	3
182	именно в	2	3
183	речи а	1	3
184	или меньшей	1	3
185	на фоне	4	3
186	дух языка	1	3
187	слов в	2	3
188	лучшем случае	1	3
189	живет и	1	3
190	этом отношении	3	3
191	но это	3	3
192	не знает	2	3
193	от слова	1	3
194	это так	1	3
195	и это	1	3
196	гораздо более	1	3
197	литературный язык	3	2
198	смысле слова	1	2
199	речь идет	1	2
200	отношения к	4	2
201	и потому	7	2
202	и есть	1	2
203	можно говорить	2	2
204	по преимуществу	1	2
205	и до	1	2
206	той же	3	2
207	к языковой	1	2
208	конечно и	2	2
209	так называемые	1	2
210	меньше чем	2	2
211	в широком	1	2
212	а следовательно	1	2
213	и чужое	1	2
214	к слову	1	2
215	отличие от	13	2
216	не просто	1	2
217	материалом для	1	2
218	и выражения	1	2
219	в своем	6	2
220	могли бы	1	2
221	этой цели	1	2
222	за собой	1	2
223	быть только	1	2
224	при этом	7	2
225	в корне	1	2
226	лишь с	1	2
227	за счет	1	2
228	связанные с	4	2
229	в другом	2	2
230	на все	1	2
231	того или	1	2
232	только о	2	2
233	но уже	1	2
234	рядом с	3	2
235	достоевского и	1	2
236	все равно	1	2
237	как и	6	2
238	не всегда	2	2
239	мы видели	2	2
240	п но	2	2
241	и еще	1	2
242	в своей	1	2
243	в их	2	2
244	в отличие	12	2
245	установка на	2	2
246	и более	2	2
247	только для	1	2
248	в отношении	4	2
249	о значении	1	2
250	она не	6	2
251	может служить	1	2
252	дело не	1	2
253	того как	2	2
254	образом в	1	2
255	но здесь	4	2
256	синтаксической конструкции	1	2
257	следовательно и	1	2
258	в наше	1	2
259	всего что	1	2
260	оно не	8	2
261	утверждать что	1	2
262	некоторой степени	1	2
263	иметь в	1	2
264	свою очередь	2	2
265	характер и	1	2
266	роль в	2	2
267	на том	1	2
268	говорим о	1	2
269	язык и	7	2
270	как у	1	2
271	к нему	3	2
272	нуждается в	2	2
273	язык в	6	2
274	вообще и	1	2
275	слов и	3	2
276	а именно	2	2
277	с той	1	2
278	с ними	5	2
279	их не	1	2
280	с одной	5	2
281	же и	2	2
282	конечно не	5	2
283	языка как	7	2
284	а это	1	2
285	большинстве случаев	5	2
286	до некоторой	1	2
287	силы для	1	2
288	даже и	4	2
289	никогда не	7	2
290	и даже	7	2
291	говорить и	1	2
292	но есть	1	2
293	превращается в	1	2
294	смысла и	3	2
295	а на	1	2
296	которых мы	2	2
297	не на	1	2
298	однако и	1	2
299	языка не	4	2
300	и следовательно	1	2
301	для этой	1	2
302	но оно	2	2
303	в частности	1	2
304	представить себе	1	2
305	мы говорим	1	2
306	в иных	1	2
307	с общей	1	2
308	sui generis	1	2
309	самого языка	1	2
310	который мы	1	2
311	в той	4	2
312	материал для	2	2
313	этом случае	6	2
314	и для	5	2
315	и от	3	2
316	сознания и	1	2
317	узком смысле	4	2
318	всякого рода	1	2
319	чтобы понять	1	2
320	речи с	1	2
321	и все	5	2
322	но зато	1	2
323	язык не	4	2
324	все они	2	2
325	в свою	3	2
326	только как	1	2
327	или иного	1	2
328	в кругу	1	2
329	в своих	1	2
330	мысль и	1	2
331	языка с	2	1
332	мы к	1	1
333	в такой	1	1
334	и без	1	1
335	становится в	1	1
336	он может	1	1
337	как такового	1	1
338	первая же	1	1
339	ведь и	2	1
340	встречается и	1	1
341	и приобретает	1	1
342	а как	1	1
343	есть не	1	1
344	новое но	1	1
345	мы не	2	1
346	само слово	1	1
347	нечего делать	1	1
348	на тему	1	1
349	подчеркнуть что	2	1
350	и говорить	1	1
351	в прямой	2	1
352	мог бы	1	1
353	имеет первостепенное	1	1
354	на них	2	1
355	слово на	1	1
356	с его	7	1
357	как таковая	1	1
358	то мы	1	1
359	но конечно	1	1
360	но как	2	1
361	о слове	7	1
362	языка таких	1	1
363	по отношению	4	1
364	и чужой	1	1
365	слова на	3	1
366	что так	1	1
367	творчества даже	1	1
