N	2gram	Vygotskiy__6	Formalny
1	и не	11	30
2	вовсе не	1	28
3	и в	28	27
4	может быть	13	25
5	не может	19	24
6	так и	6	21
7	и его	3	19
8	в этом	27	18
9	таким образом	18	18
10	а не	3	17
11	самом деле	2	16
12	точки зрения	13	16
13	то же	7	15
14	в нем	7	15
15	в процессе	9	15
16	между ними	7	15
17	на самом	1	14
18	как и	6	14
19	с точки	10	14
20	не в	4	12
21	если бы	7	12
22	в самом	8	11
23	и от	2	11
24	не могут	5	10
25	но и	10	10
26	в действительности	1	9
27	не только	16	9
28	так как	10	9
29	так же	15	9
30	отнюдь не	1	8
31	с помощью	13	8
32	как бы	11	8
33	при этом	3	8
34	входит в	1	8
35	ни в	1	8
36	как мы	10	8
37	в пределах	5	8
38	только в	18	8
39	как раз	6	8
40	то что	28	8
41	и все	5	8
42	что в	17	8
43	тем же	1	7
44	с тем	5	7
45	не менее	2	7
46	потому что	22	7
47	его в	6	7
48	между тем	1	7
49	в его	3	7
50	в том	28	7
51	если мы	2	7
52	там где	7	7
53	все это	2	7
54	совершенно не	1	7
55	в то	6	7
56	еще не	8	6
57	и понимания	1	6
58	но в	5	6
59	все эти	2	6
60	в своей	2	6
61	и ее	1	6
62	и теперь	1	6
63	все время	3	6
64	было бы	9	6
65	что он	18	6
66	с другой	2	6
67	более того	2	6
68	вместе с	7	6
69	в данном	2	6
70	все же	2	6
71	бы в	3	6
72	в своих	3	6
73	в зависимости	5	5
74	зависимости от	5	5
75	но не	10	5
76	в истории	1	5
77	в одной	4	5
78	независимо от	3	5
79	что именно	2	5
80	в каждом	3	5
81	того чтобы	10	5
82	в направлении	1	5
83	что они	2	5
84	никогда не	8	5
85	связи с	3	5
86	и их	1	5
87	друг друга	4	5
88	и между	2	5
89	тем что	8	5
90	тому как	1	5
91	что же	1	5
92	в результате	1	5
93	другой стороны	2	5
94	в конкретном	1	4
95	мы не	6	4
96	быть понято	1	4
97	направлении к	1	4
98	как в	3	4
99	и как	6	4
100	в целом	3	4
101	подобно тому	1	4
102	данном случае	1	4
103	в ее	1	4
104	мы знаем	4	4
105	том что	19	4
106	для данного	3	4
107	по себе	3	4
108	она не	2	4
109	тогда когда	6	4
110	мы можем	9	4
111	и является	2	4
112	могут быть	5	4
113	к тому	10	4
114	о том	1	4
115	связь между	4	4
116	слов и	3	4
117	конечно не	1	4
118	только на	2	4
119	содержания и	1	4
120	для того	8	4
121	прежде всего	2	4
122	материал в	1	4
123	до конца	3	4
124	в связи	2	4
125	мы видели	8	4
126	как это	3	4
127	между собой	9	4
128	обстоит дело	1	4
129	из этого	2	4
130	они не	4	4
131	одним из	2	3
132	же как	6	3
133	функции в	1	3
134	того же	7	3
135	мы уже	2	3
136	той же	4	3
137	мы и	4	3
138	и на	5	3
139	в которых	2	3
140	во всех	4	3
141	а и	2	3
142	нет и	1	3
143	самое понятие	2	3
144	иначе обстоит	1	3
145	что это	1	3
146	в себе	4	3
147	и с	1	3
148	те же	3	3
149	это не	5	3
150	действительности в	1	3
151	и тем	5	3
152	ее в	2	3
153	он и	1	3
154	раз и	2	3
155	в этих	2	3
156	от его	1	3
157	и более	2	3
158	по отношению	10	3
159	тому что	11	3
160	случае в	1	3
161	одной плоскости	1	3
162	в основе	3	3
163	для нас	2	3
164	этом отношении	3	3
165	же самое	6	3
166	они и	1	3
167	оно не	4	3
168	совершается в	3	3
169	только то	3	3
170	ясно что	4	3
171	еще в	2	3
172	жизнь и	1	3
173	никак не	1	3
174	и что	6	3
175	можно сказать	6	3
176	их в	1	3
177	в них	3	3
178	и следовательно	4	3
179	дело с	2	3
180	уже не	1	3
181	его и	1	3
182	нуждается в	3	3
183	и навсегда	1	3
184	в конце	2	3
185	у нас	2	3
186	не на	2	3
187	на фоне	3	3
188	к его	2	3
189	может стать	1	3
190	она есть	1	3
191	в той	4	3
192	того что	24	3
193	отношению к	10	3
194	к проблеме	1	3
195	может и	1	3
196	сказать что	13	3
197	имеет место	2	3
198	всех других	1	3
199	смысле слова	1	2
200	ту же	3	2
201	отношения к	3	2
202	в такой	2	2
203	он может	2	2
204	это и	3	2
205	к другому	4	2
206	отношения между	4	2
207	в котором	2	2
208	с таким	1	2
209	что уже	2	2
210	язык как	1	2
211	в сущности	7	2
212	совпадает с	4	2
213	и сами	1	2
214	с его	3	2
215	видели что	3	2
216	очевидно что	3	2
217	отличие от	1	2
218	за пределы	1	2
219	связи и	3	2
220	в своем	7	2
221	стороны и	1	2
222	не являются	2	2
223	новых форм	1	2
224	от этого	3	2
225	то в	5	2
226	из этих	3	2
227	учение о	1	2
228	в этой	5	2
229	иным путем	1	2
230	только один	1	2
231	как он	1	2
232	вообще не	6	2
233	что она	1	2
234	главным образом	1	2
235	всех этих	1	2
236	не значит	1	2
237	пределах одного	1	2
238	не как	1	2
239	одной и	3	2
240	возможно только	3	2
241	на этом	4	2
242	человека в	1	2
243	этим самым	2	2
244	в чисто	1	2
245	же а	1	2
246	от одного	1	2
247	этом смысле	2	2
248	этих вопросов	1	2
249	это противоречие	2	2
250	в высшей	2	2
251	и тогда	1	2
252	том как	2	2
253	таким же	1	2
254	в отличие	1	2
255	знаем что	4	2
256	в основном	1	2
257	друг другу	2	2
258	необходимо чтобы	2	2
259	даже в	1	2
260	и очень	1	2
261	в отношении	10	2
262	до известной	3	2
263	дело не	1	2
264	дело в	1	2
265	одна из	1	2
266	и притом	1	2
267	как следует	1	2
268	и именно	1	2
269	не могло	2	2
270	только не	3	2
271	поскольку оно	1	2
272	находятся в	1	2
273	тем не	1	2
274	нам важно	1	2
275	в каком	1	2
276	этот закон	2	2
277	отличается от	3	2
278	процессе их	1	2
279	и это	1	2
280	в рамки	1	2
281	можно только	2	2
282	является в	1	2
283	для этого	2	2
284	на все	1	2
285	развития как	3	2
286	языке как	1	2
287	и во	1	2
288	что и	4	2
289	и только	3	2
290	от этих	1	2
291	может иметь	1	2
292	предмета и	2	2
293	но так	1	2
294	мы увидим	1	2
295	должен быть	1	2
296	именно на	1	2
297	же он	1	2
298	не можем	1	2
299	является не	2	2
300	в данной	1	2
301	из них	2	2
302	к более	2	2
303	как их	1	2
304	допустим что	1	2
305	сами по	1	2
306	они будут	1	2
307	от того	10	2
308	без всякой	1	2
309	и даже	1	2
310	или иной	1	2
311	в области	6	2
312	и из	1	2
313	к которому	2	2
314	и др	2	2
315	связано с	3	2
316	а на	1	2
317	одну из	1	2
318	была бы	2	2
319	не об	1	2
320	но уже	1	2
321	существуют в	1	2
322	и иной	2	2
323	смысле этого	1	2
324	всех областях	1	2
325	этого слова	2	2
326	но это	2	2
327	в следующей	1	2
328	известной степени	2	2
329	от него	2	2
330	у них	2	2
331	конце концов	1	2
332	мы должны	3	2
333	в целях	1	2
334	к самому	1	2
335	слово в	1	2
336	но если	4	2
337	лишь тогда	1	2
338	именно потому	2	2
339	к этому	1	2
340	в данную	1	2
341	это понятие	1	2
342	не иначе	4	1
343	и завершается	2	1
344	языка с	1	1
345	и через	1	1
346	сам по	1	1
347	и то	4	1
348	а из	2	1
349	возникает новый	1	1
350	тех же	1	1
351	значением для	1	1
352	переход от	4	1
353	определенные условия	1	1
354	между двумя	2	1
355	от своей	1	1
356	в первом	4	1
357	самым они	1	1
358	и до	1	1
359	собой но	1	1
360	собственном смысле	1	1
361	видеть в	1	1
362	есть не	1	1
363	первой и	1	1
364	мы имеем	4	1
365	с более	2	1
366	этого нет	1	1
367	в первый	1	1
368	нам в	1	1
369	а для	1	1
370	из того	5	1
371	как эта	2	1
372	ему в	1	1
373	образом оказывается	1	1
374	в каждой	4	1
375	действительности можно	1	1
376	оно может	1	1
377	ведь то	1	1
378	это возможно	1	1
379	так если	2	1
380	совершается с	1	1
381	он умеет	5	1
382	как у	1	1
383	самую работу	1	1
384	развитием не	1	1
385	а только	2	1
386	явлений и	1	1
387	только тогда	4	1
388	вообще как	1	1
389	себе и	2	1
390	изменения и	1	1
391	не просто	1	1
392	значение для	3	1
