N	3gram	Propp_Isto_1	FransuaR
1	для того чтобы	1	6
2	в том что	4	6
3	в этом отношении	1	5
4	но в то	1	5
5	в связи с	3	5
6	до известной степени	1	4
7	так же как	2	4
8	до сих пор	5	3
9	в другом месте	1	2
10	то же самое	3	2
11	дело в том	3	2
12	в средние века	1	2
13	с представлением о	1	2
14	в отличие от	2	2
15	сказать что и	1	2
16	его как бы	1	2
17	можно было бы	3	2
18	о том как	1	2
19	же как и	1	2
20	в то время	3	2
21	можно говорить о	1	2
22	не может быть	7	2
23	и пить и	1	2
24	в большинстве случаев	4	2
25	хотя бы в	1	2
26	мы видим что	8	2
27	друг с другом	3	2
28	к тому же	1	2
29	не только для	1	2
30	у своего отца	1	1
31	но кроме того	1	1
32	что иное как	1	1
33	в стороне от	1	1
34	на котором он	1	1
35	по отношению к	3	1
36	связь и в	1	1
37	мы обратимся к	1	1
38	так как оно	1	1
39	заметить что в	1	1
40	в этой книге	1	1
41	что он должен	1	1
42	на самом же	1	1
43	с огнем и	1	1
44	то что в	2	1
45	на этом моменте	1	1
46	в своей книге	1	1
47	так например в	4	1
48	и даже в	1	1
49	мы видели что	2	1
50	вместе с тем	2	1
51	связь между словом	1	1
52	в это время	1	1
53	в значительной степени	1	1
54	в ту же	1	1
55	как он был	1	1
56	в одном случае	1	1
57	для этой цели	1	1
58	это конечно не	2	1
59	но и с	1	1
60	чтобы отправиться в	1	1
61	самом же деле	1	1
62	с вопросом о	1	1
63	есть не что	1	1
64	и от его	1	1
65	мы не можем	2	1
66	не что иное	1	1
67	но он не	1	1
68	о том что	3	1
69	впитала в себя	1	1
70	средние века и	1	1
71	видим что в	1	1
72	после того как	1	1
73	по этому поводу	2	1
74	тем не менее	6	1
75	с представлениями о	3	1
76	а именно в	1	1
77	что и в	1	1
78	только тогда когда	1	1
79	именно потому что	1	1
