N	3gram	Bakhtin_Pr_4	Marksizm
1	с точки зрения	9	13
2	не может быть	8	10
3	по отношению к	5	8
4	то же время	5	8
5	в то же	5	8
6	в связи с	1	7
7	в том что	2	6
8	в самом деле	4	5
9	может быть и	1	5
10	но в то	2	5
11	на этой почве	1	5
12	с самого начала	1	5
13	в большинстве случаев	8	5
14	как если бы	2	4
15	в отношении к	2	4
16	в точном смысле	1	4
17	той или иной	2	4
18	если бы он	1	3
19	в той или	1	3
20	самом же деле	1	3
21	и не может	7	3
22	как мы сказали	3	3
23	в отличие от	3	3
24	на самом же	1	3
25	до сих пор	8	3
26	и не в	2	3
27	одно и то	1	3
28	с одной стороны	1	3
29	в высшей степени	1	3
30	и то же	1	3
31	о том что	2	3
32	как мы уже	2	3
33	к тому что	1	3
34	как целое и	1	2
35	на чужое слово	11	2
36	одной стороны и	1	2
37	в системе языка	2	2
38	одним и тем	1	2
39	более или менее	3	2
40	в этом последнем	1	2
41	том что он	1	2
42	в данную эпоху	1	2
43	речи и в	1	2
44	а не к	1	2
45	от одного поколения	1	2
46	но и в	2	2
47	так как если	1	2
48	в собственном смысле	1	2
49	одного поколения к	1	2
50	поколения к другому	1	2
51	на чужую речь	4	2
52	в значительной степени	1	2
53	точки зрения своего	2	2
54	и тем же	1	2
55	во всяком случае	1	2
56	собственном смысле слова	1	2
57	до настоящего времени	1	2
58	чужой речи и	1	2
59	в узком смысле	2	2
60	и до настоящего	1	2
61	в процессе его	1	2
62	выходят за пределы	2	2
63	к тому же	1	2
64	и формы этого	1	2
65	в авторском контексте	1	1
66	приводит его к	1	1
67	но как раз	1	1
68	а следовательно и	2	1
69	перед нами случай	1	1
70	него как бы	1	1
71	высказывания и потому	1	1
72	он как и	1	1
73	рядом друг с	1	1
74	слово и на	1	1
75	он совершенно не	1	1
76	не с точки	1	1
77	ровно ничего не	1	1
78	прежде всего на	1	1
79	значение чужого слова	1	1
80	а вовсе не	1	1
81	дело в том	2	1
82	как и всякое	1	1
83	мы уже сказали	2	1
84	и так сказать	1	1
85	мы увидим в	1	1
86	в том числе	4	1
87	кажется что в	1	1
88	в этом случае	1	1
89	является в сущности	1	1
90	языка и не	1	1
91	в широком смысле	1	1
92	в письменной форме	1	1
93	чужого слова как	1	1
94	сам по себе	3	1
95	сами по себе	2	1
96	в той же	1	1
97	мы как бы	1	1
98	и следовательно к	1	1
99	как мы увидим	3	1
100	системе языка и	1	1
101	именно как чужое	1	1
102	а может быть	1	1
103	в одном направлении	1	1
104	но они не	1	1
105	том числе и	3	1
106	в каждую эпоху	1	1
107	авторского и чужого	1	1
108	xviii и xix	1	1
109	которых мы упоминали	1	1
110	рано или поздно	1	1
111	нет ничего что	1	1
112	конечно совершенно невозможно	1	1
113	и пр он	1	1
114	оно является как	1	1
115	чужое слово и	4	1
116	чужого слова и	3	1
117	для себя на	1	1
118	не могли бы	1	1
119	и в других	2	1
120	на поверхностный взгляд	1	1
121	в этой форме	1	1
122	так или иначе	1	1
123	нем новые стороны	1	1
124	как мы знаем	1	1
125	не только в	1	1
126	взаимоотношение этих двух	1	1
127	чужое слово в	3	1
128	ее при этом	1	1
129	и в большинстве	2	1
130	нам уже приходилось	2	1
131	мы упоминали выше	1	1
132	и в процессе	1	1
133	в сущности вовсе	1	1
134	может обойтись без	1	1
135	а как бы	1	1
136	слово и не	1	1
137	уже приходилось говорить	1	1
138	в одной плоскости	2	1
139	по сравнению с	1	1
140	может стремиться к	1	1
141	для него в	1	1
142	отношения говорящего к	1	1
143	рассказчика замещающего автора	1	1
144	в авторский контекст	2	1
145	ориентации по отношению	1	1
146	с другом как	1	1
147	или еще лучше	1	1
148	с другой стороны	3	1
149	о которых мы	1	1
150	вовсе не с	1	1
151	контекста в другой	1	1
152	не совпадает с	1	1
153	внешней и внутренней	1	1
154	как и речь	1	1
155	как бы не	1	1
156	характерно что и	1	1
157	в душевной жизни	1	1
158	со словом в	1	1
159	в чужих устах	1	1
160	чужого слова в	3	1
161	так и в	1	1
162	никогда не может	1	1
163	как бы на	1	1
164	в нем новые	1	1
165	этого слова и	1	1
166	чужое высказывание из	1	1
167	заложенные уже в	1	1
168	то перед нами	4	1
169	друг друга но	2	1
170	мы знаем в	1	1
171	говорят одним и	1	1
172	но все же	1	1
173	можно сказать что	2	1
174	друг от друга	1	1
175	с чужим словом	3	1
176	может быть лишь	1	1
177	есть прежде всего	1	1
178	глубже и существеннее	1	1
179	конечно не в	2	1
180	интонации и в	1	1
181	тем же языком	1	1
182	мы уже указывали	1	1
183	друг с другом	5	1
184	не может обойтись	1	1
185	к себе внимание	1	1
186	лицом к лицу	1	1
187	но в этом	1	1
188	и между ними	1	1
189	как и в	3	1
190	бы он и	1	1
191	же деле это	1	1
192	в жизни и	1	1
193	нам кажется что	3	1
