N	2gram	Propp_Isto_2	Problema
1	и в	15	44
2	вовсе не	1	37
3	и не	11	35
4	может быть	17	28
5	по себе	1	25
6	потому что	9	25
7	не просто	2	23
8	то что	12	23
9	в том	6	21
10	только в	6	19
11	а не	5	18
12	в этом	11	17
13	если мы	1	16
14	для нас	4	16
15	сказать что	2	16
16	когда мы	2	15
17	и то	2	14
18	не только	18	14
19	и т	19	13
20	то же	10	13
21	т д	18	13
22	не в	7	13
23	но в	6	12
24	том что	7	12
25	так что	6	12
26	то это	6	10
27	отнюдь не	1	10
28	так и	5	10
29	как и	2	10
30	тем не	1	10
31	не менее	1	10
32	у нас	1	10
33	в виду	2	10
34	но и	14	10
35	в нем	7	9
36	и с	4	9
37	это не	2	9
38	в то	1	9
39	и это	3	9
40	в его	6	9
41	что и	6	9
42	что он	24	9
43	так как	14	9
44	как бы	6	9
45	таким образом	7	9
46	перед нами	2	8
47	в себе	4	8
48	он не	8	8
49	было бы	5	8
50	ни в	2	8
51	но это	4	8
52	связи с	8	8
53	как мы	1	8
54	здесь не	2	8
55	того что	3	8
56	при помощи	2	8
57	а именно	3	8
58	что же	1	8
59	что мы	3	8
60	что в	12	8
61	это и	1	7
62	мы не	3	7
63	в связи	5	7
64	на самом	2	7
65	все эти	4	7
66	мы должны	4	7
67	указывает на	1	7
68	с ним	1	7
69	и что	6	7
70	с другой	2	7
71	значит что	1	7
72	уже не	1	7
73	не может	5	7
74	и потому	1	7
75	сам по	1	6
76	в целом	1	6
77	все же	9	6
78	и к	1	6
79	о том	3	6
80	и если	2	6
81	но если	3	6
82	никогда не	15	6
83	другими словами	4	6
84	и только	2	6
85	мы можем	8	6
86	нет ничего	2	6
87	и есть	5	5
88	едва ли	1	5
89	есть не	1	5
90	еще не	9	5
91	а только	1	5
92	что они	10	5
93	с тем	9	5
94	в своей	1	5
95	тем самым	2	5
96	как о	1	5
97	и его	3	5
98	и вполне	2	5
99	и о	1	5
100	в ней	4	5
101	и здесь	9	5
102	что здесь	4	5
103	только на	1	5
104	не было	2	5
105	этом случае	5	5
106	так же	13	5
107	как в	5	5
108	да и	2	5
109	этого слова	1	5
110	все это	3	5
111	а в	12	5
112	другой стороны	2	5
113	в таком	1	5
114	не что	2	4
115	не имеют	1	4
116	мы уже	6	4
117	что иное	2	4
118	он сам	1	4
119	иное как	2	4
120	но как	1	4
121	только при	1	4
122	тут же	2	4
123	при этом	4	4
124	только с	2	4
125	можно было	5	4
126	имеется в	2	4
127	мы в	2	4
128	мы могли	2	4
129	д и	2	4
130	всякого рода	1	4
131	же и	3	4
132	ни с	1	4
133	тем что	4	4
134	или по	1	4
135	это значит	1	4
136	или в	2	4
137	а также	2	4
138	в каком	1	4
139	же как	5	3
140	выражается в	1	3
141	часто бывает	1	3
142	имеет свою	1	3
143	говорить о	1	3
144	и ее	2	3
145	там и	1	3
146	но не	2	3
147	в настоящем	1	3
148	кроме того	2	3
149	и как	1	3
150	в самом	1	3
151	что это	6	3
152	в этой	4	3
153	говорят о	2	3
154	на то	3	3
155	как оно	1	3
156	свою собственную	1	3
157	что у	2	3
158	но все	5	3
