N	2gram	Losev_Prob_2	Psycholo
1	то что	38	44
2	и в	35	33
3	в этом	17	28
4	и что	13	25
5	как бы	4	25
6	все время	1	24
7	потому что	13	24
8	для того	3	23
9	том что	19	22
10	того чтобы	2	22
11	может быть	18	22
12	что в	11	21
13	в том	12	21
14	о том	18	20
15	что он	4	20
16	и мы	2	15
17	как это	1	14
18	что это	1	13
19	таким образом	4	13
20	то есть	39	13
21	так же	5	13
22	и не	37	13
23	все это	4	13
24	сказать что	24	13
25	самом деле	4	12
26	в самом	5	12
27	было бы	8	12
28	к тому	3	12
29	и все	5	12
30	если мы	9	12
31	так как	7	12
32	он не	2	11
33	что все	6	11
34	на то	6	10
35	что она	4	10
36	если бы	4	10
37	рассказа и	1	10
38	в его	7	10
39	не может	13	10
40	то же	5	9
41	в этой	9	9
42	и если	3	9
43	по себе	8	9
44	как раз	8	9
45	в конце	7	8
46	как будто	6	8
47	совершенно ясно	1	8
48	для этого	3	8
49	вместе с	2	8
50	в каком	4	8
51	в своем	4	7
52	раз в	1	7
53	не только	24	7
54	в нем	1	7
55	так что	11	7
56	и только	4	7
57	до конца	1	7
58	для нас	9	7
59	и т	6	6
60	на самом	4	6
61	в ней	2	6
62	что они	3	6
63	перед нами	2	6
64	все эти	7	6
65	в себе	5	6
66	во время	1	6
67	точки зрения	2	6
68	что эта	1	6
69	тому что	3	6
70	когда мы	6	6
71	же самое	6	6
72	никак не	11	6
73	это не	1	6
74	а не	10	6
75	что мы	14	6
76	мы должны	3	6
77	как на	2	6
78	это и	3	5
79	мы уже	3	5
80	мы не	7	5
81	в целом	3	5
82	и на	5	5
83	только после	1	5
84	с этим	5	5
85	все же	8	5
86	и как	4	5
87	ясно что	8	5
88	как и	5	5
89	самого начала	2	5
90	никогда не	1	5
91	и его	1	5
92	и это	5	5
93	с самого	3	5
94	мы будем	1	5
95	казалось бы	7	5
96	с ним	1	5
97	заключается в	4	5
98	в какой	1	5
99	что для	3	5
100	вовсе не	37	5
101	мы можем	6	5
102	из этого	2	5
103	и есть	4	4
104	той же	2	4
105	я не	1	4
106	не то	2	4
107	говорит о	1	4
108	могла бы	1	4
109	не будет	11	4
110	это было	2	4
111	с тем	3	4
112	и уже	1	4
113	для чего	1	4
114	слова и	4	4
115	одна из	3	4
116	на него	2	4
117	а в	4	4
118	у нас	18	4
119	так например	1	4
120	как мы	5	4
121	и о	4	4
122	что у	1	4
123	можно было	5	4
124	об этом	2	4
125	о нем	2	4
126	в порядке	1	4
127	не просто	11	4
128	того что	12	4
129	этот вопрос	1	4
130	только в	14	4
131	и так	1	4
132	при помощи	8	4
133	никто не	3	4
134	по поводу	2	4
135	что не	5	4
136	смысла и	2	4
137	в частности	5	4
138	совершенно не	2	4
139	ее в	1	4
140	это в	2	4
141	к этому	1	4
142	в таком	11	4
143	речь идет	2	3
144	же как	1	3
145	и до	1	3
146	и этот	3	3
147	хронологическом порядке	1	3
148	говоря мы	2	3
149	это совершенно	2	3
150	что если	4	3
151	говорить о	10	3
152	то это	3	3
153	что его	1	3
154	слова как	3	3
155	но не	4	3
156	к которой	1	3
157	сама по	4	3
158	конце концов	7	3
159	как в	1	3
160	что именно	1	3
161	от этого	1	3
162	не можем	4	3
163	какой бы	1	3
164	что может	2	3
165	на этом	1	3
166	в основу	1	3
167	здесь мы	3	3
168	его в	3	3
169	должен был	1	3
170	ни в	6	3
171	далеко не	4	3
172	должно быть	2	3
173	всех этих	4	3
174	но если	4	3
175	мы в	3	3
176	в которых	1	3
177	бы мы	2	3
178	их в	4	3
179	тому чтобы	1	3
180	тем самым	7	3
181	она не	3	3
182	в то	6	3
183	в основе	3	3
184	мы все	3	3
185	ли это	2	3
186	и для	6	3
187	нет ни	1	3
188	во все	2	3
189	с ее	1	3
190	нам о	1	3
191	в пределах	1	3
192	так и	7	3
193	и здесь	4	3
194	это то	5	3
195	что и	2	3
196	во всей	1	3
197	том как	1	3
198	дело с	1	3
199	или его	2	3
200	с одной	5	3
201	конечно не	2	3
202	в виде	6	3
203	был бы	6	3
204	всяком случае	10	3
205	в одном	1	3
206	сами по	2	3
207	не для	1	3
208	тем что	4	3
209	до сих	4	3
210	но и	16	3
211	здесь в	1	3
212	небе в	1	3
213	не было	3	3
214	одной стороны	5	3
215	и опять	1	3
216	из которых	2	3
217	он говорит	1	3
218	в той	2	3
219	никакой возможности	1	3
220	да и	10	3
221	еще раз	1	3
222	сих пор	4	3
