N	3gram	Bakhtin_Fr_1	Problema
1	в том что	6	9
2	той или иной	5	8
3	в связи с	1	7
4	сами по себе	1	6
5	во всяком случае	1	6
6	с другой стороны	1	5
7	не может быть	1	5
8	потому что он	1	4
9	как раз и	2	4
10	на самом же	3	4
11	в то же	1	4
12	это вовсе не	1	4
13	самом же деле	3	4
14	и вовсе не	2	4
15	тех или иных	1	4
16	дело в том	2	3
17	это и не	1	3
18	то есть в	4	3
19	именно потому что	1	3
20	это уже не	3	2
21	в той или	5	2
22	в настоящее время	1	2
23	с точки зрения	3	2
24	на первый план	1	2
25	до сих пор	4	2
26	в отличие от	4	2
27	но и в	2	2
28	литературы и искусства	3	2
29	то или иное	1	2
30	и в частности	2	2
31	не только в	1	2
32	ни к какому	2	2
33	вовсе не в	2	2
34	даже и в	3	2
35	как мы говорили	1	2
36	на самом деле	2	2
37	можно сказать что	1	2
38	друг от друга	1	2
39	вовсе не является	2	2
40	то есть с	1	2
41	и может быть	1	1
42	в узком значении	1	1
43	вполне понятно что	2	1
44	точки зрения на	1	1
45	и связанные с	1	1
46	еще только в	1	1
47	вовсе и не	1	1
48	в чем же	1	1
49	все это уже	1	1
50	этот вопрос мы	2	1
51	теми или иными	1	1
52	на котором мы	1	1
53	то есть по	1	1
54	перестал бы быть	1	1
55	том что он	1	1
56	но в ней	1	1
57	и не только	1	1
58	отвлеченной мысли и	1	1
59	имеет в виду	1	1
60	то есть именно	1	1
61	и не к	1	1
62	но несмотря на	1	1
63	в собственном смысле	1	1
64	но это не	1	1
65	на этот вопрос	2	1
66	в отрыве от	2	1
67	то есть на	1	1
68	сказать что в	1	1
69	он перестал бы	1	1
70	он вовсе не	1	1
71	до конца и	1	1
72	с одной стороны	2	1
73	но при этом	1	1
74	того что не	1	1
75	во всех этих	2	1
76	всяком случае не	1	1
77	необходимо подчеркнуть что	1	1
78	сказать что и	1	1
79	но это и	1	1
80	бросается в глаза	1	1
81	стало возможным только	1	1
82	в зачаточной форме	1	1
83	с собой не	1	1
84	жизни и все	1	1
85	чем иным как	1	1
86	выход за пределы	2	1
87	и особенно в	1	1
88	так и в	2	1
89	то что мы	1	1
90	искусства и литературы	4	1
91	сирано де бержерака	1	1
92	более широком смысле	1	1
93	не чем иным	1	1
94	как бы ни	2	1
95	на то или	1	1
96	и не является	1	1
97	в самом деле	1	1
98	значение но и	1	1
99	и в литературе	2	1
100	и перестает быть	1	1
101	нас в том	1	1
102	для того чтобы	1	1
103	к тому же	1	1
104	тем самым он	1	1
105	но еще и	1	1
