1	в том что	6	11
2	о том что	1	7
3	по отношению к	8	7
4	так и не	5	4
5	в то же	6	4
6	подобно тому как	1	4
7	то же время	6	4
8	тем не менее	3	3
9	том что в	1	3
10	а между тем	1	3
11	для того чтобы	1	3
12	не может быть	2	3
13	в соответствии с	2	3
14	с одной стороны	2	3
15	в конечном счете	4	3
16	как и в	2	3
17	того или иного	5	2
18	тогда как в	2	2
19	с точки зрения	2	2
20	личной тайны и	1	2
21	и в то	1	2
22	не только не	2	2
23	не более чем	1	2
24	к тому же	1	2
25	а всего лишь	3	2
26	в данном случае	5	2
27	состоит в том	4	2
28	между автором и	1	2
29	роли в миропорядке	5	2
30	так же как	1	2
31	в котором по	1	1
32	между тем в	1	1
33	в том числе	1	1
34	присутствия в мире	5	1
35	а с другой	2	1
36	в первом случае	1	1
37	тот или иной	2	1
38	в самом начале	2	1
39	дело в том	1	1
40	только о том	1	1
41	таков что душевная	1	1
42	внешней данности их	1	1
43	и не наступает	1	1
44	имеем дело с	1	1
45	казалось бы место	1	1
46	в эстетическое отношение	1	1
47	щеки на мягкую	1	1
48	тихая добродушная жалостливая	1	1
49	во втором эпизоде	1	1
50	при этом что	2	1
51	героев дамы с	1	1
52	самим собою в	1	1
53	именно потому что	1	1
54	что одна из	1	1
55	на мягкую белую	1	1
56	у нее нет	1	1
57	как персонаж сатирический	1	1
58	шею с темной	1	1
59	с собачкой и	1	1
60	в себе самом	1	1
61	текста характеризующийся единством	1	1
62	это была тихая	1	1
63	ее полные розовые	1	1
64	едва ли не	1	1
65	в значительной степени	1	1
66	с самим собою	1	1
67	кротким мягким взглядом	1	1
68	не могло быть	2	1
69	она могла бы	1	1
70	то или иное	1	1
71	это своего рода	1	1
72	была тихая добродушная	1	1
73	в миропорядке то	1	1
74	жалостливая барышня с	1	1
75	дамы с собачкой	1	1
76	содержит в себе	1	1
77	что душевная характеристика	1	1
78	в этом случае	1	1
79	такова в частности	1	1
80	духовность предшествующих характеристик	1	1
81	барышня с кротким	1	1
82	несет в себе	1	1
83	мягкую белую шею	1	1
84	том случае если	1	1
85	полные розовые щеки	1	1
86	в нашем примере	1	1
87	это уже не	1	1
88	наше внимание в	1	1
89	в смерти чиновника	1	1
90	том числе и	1	1
91	не во внешних	1	1
92	добродушная жалостливая барышня	1	1
93	в точке этого	1	1
94	что он не	1	1
95	и не могла	1	1
96	это было бы	1	1
97	так или иначе	2	1
98	как бы в	1	1
99	той или иной	3	1
100	белую шею с	1	1
101	человека и его	1	1
102	из этих двух	1	1
103	можно сказать что	3	1
104	по сути дела	1	1
105	в то время	1	1
106	что в прозе	1	1
107	а в том	1	1
108	героя тогда как	1	1
109	определений таков что	1	1
110	та или иная	1	1
111	розовые щеки на	1	1
112	в таком случае	1	1
113	в том случае	1	1
114	иного рода это	1	1
115	бы то ни	1	1
116	мы имеем дело	2	1
117	точно так же	1	1
118	с другой стороны	3	1
119	иной эстетической природы	1	1
120	с предельной ясностью	1	1
121	с кротким мягким	1	1
122	взглядом очень здоровая	1	1
123	в своего рода	1	1
124	себя в другом	1	1
125	на ее полные	1	1
126	в настоящее время	1	1
127	мягким взглядом очень	1	1
128	глядя на ее	1	1
129	легко может быть	1	1
