N	2gram	Voloshinov_1	Istorich
1	и в	15	28
2	и т	1	25
3	может быть	13	25
4	т д	1	22
5	а не	2	15
6	не может	13	15
7	никогда не	7	14
8	мы имеем	1	13
9	мы должны	7	13
10	то же	7	12
11	не только	5	12
12	что в	6	12
13	мы видим	1	11
14	только в	6	11
15	мы не	4	10
16	все же	5	10
17	и что	3	10
18	что он	8	10
19	мы увидим	4	10
20	но и	4	10
21	прежде всего	11	10
22	не в	4	9
23	так и	10	9
24	о том	1	9
25	то что	10	9
26	в том	4	9
27	и не	16	9
28	в этом	13	8
29	но в	9	8
30	что это	3	8
31	таким образом	21	8
32	не всегда	4	8
33	если бы	3	8
34	в ней	5	7
35	здесь мы	1	7
36	это не	2	7
37	еще не	7	7
38	и здесь	1	7
39	этот вопрос	1	7
40	и др	8	7
41	что мы	2	7
42	так же	1	7
43	том что	5	7
44	было бы	6	7
45	в этих	2	7
46	а в	6	7
47	в этой	5	6
48	ни один	2	6
49	о смерти	1	6
50	его в	8	6
51	тем не	2	6
52	не менее	3	6
53	к тому	4	6
54	что и	2	6
55	так как	9	6
56	с другой	1	6
57	вместе с	4	6
58	когда он	1	6
59	например в	1	5
60	должна быть	1	5
61	вопрос о	1	5
62	мы будем	1	5
63	что они	1	5
64	в своем	2	5
65	увидим что	4	5
66	что она	2	5
67	по существу	1	5
68	их в	2	5
69	не будем	2	5
70	на основе	1	5
71	в дальнейшем	2	5
72	в его	9	5
73	но не	5	5
74	в качестве	2	5
75	в одном	3	5
76	до сих	3	5
77	к которому	1	5
78	сих пор	3	5
79	или в	1	5
80	не знает	3	5
81	сказать что	6	5
82	ее в	2	5
83	и даже	2	4
84	и для	2	4
85	действительности это	1	4
86	и на	3	4
87	между собой	4	4
88	то мы	1	4
89	одним словом	1	4
90	не то	1	4
91	не все	1	4
92	с этим	6	4
93	все эти	9	4
94	на то	1	4
95	но все	2	4
96	об этом	4	4
97	и с	7	4
98	как и	6	4
99	даже в	1	4
100	на него	4	4
101	в основе	3	4
102	находится в	3	4
103	связи с	1	4
104	должны быть	3	4
105	означает что	1	4
106	другими словами	3	4
107	того что	2	4
108	с одной	1	4
109	потому что	4	4
110	в большинстве	4	4
111	большинстве случаев	5	4
112	мы знаем	7	4
113	и пр	9	4
114	превращается в	1	4
115	один из	4	4
116	социальной жизни	2	4
117	связь с	4	4
118	одной стороны	1	4
119	могут быть	6	4
120	как будто	1	4
121	все это	5	4
122	хотя бы	7	4
123	но это	2	4
124	но оно	1	4
125	и другие	2	4
126	они не	2	4
127	также и	1	3
128	чтобы не	2	3
129	начинается с	1	3
130	и должен	1	3
131	время как	1	3
132	я не	3	3
133	ему в	1	3
134	то это	1	3
135	не совсем	2	3
136	там и	1	3
137	видели что	1	3
138	по отношению	11	3
139	так называемая	1	3
140	перед нами	1	3
141	точку зрения	4	3
142	очень много	1	3
143	при этом	7	3
144	не как	1	3
145	и по	5	3
146	на этом	5	3
147	в другом	1	3
148	из них	1	3
149	и тогда	1	3
150	во время	5	3
151	почти не	1	3
152	в котором	1	3
153	и эти	1	3
154	по себе	2	3
155	раз и	1	3
156	в то	6	3
157	дело в	2	3
158	есть только	1	3
159	должен быть	2	3
160	как мы	10	3
161	действия и	1	3
162	только через	1	3
163	для этого	4	3
164	в которую	1	3
165	в современной	1	3
166	ли он	1	3
167	в какой	1	3
168	должен был	1	3
169	может оказаться	1	3
170	и его	15	3
171	уже не	5	3
172	не можем	3	3
173	если мы	5	3
174	в начале	1	3
175	половой зрелости	2	3
176	то время	1	3
177	тем что	1	3
178	в форме	1	3
179	именно в	3	3
180	мы еще	1	3
181	как это	1	3
182	это за	1	3
183	что же	4	3
184	в книге	1	3
185	более ранних	1	3
186	будто бы	2	3
187	отношению к	9	3
188	к сожалению	1	3
189	отношения к	2	2
190	одним из	3	2
191	же как	1	2
192	и потому	8	2
193	и между	1	2
194	оно может	3	2
195	в зависимости	2	2
196	большую роль	2	2
197	когда мы	1	2
198	зависимости от	2	2
199	к своему	1	2
200	стороны его	1	2
201	на них	1	2
202	бы то	1	2
203	во всех	8	2
204	а только	1	2
205	точка зрения	1	2
206	ответ на	2	2
207	отличие от	1	2
208	мы сейчас	1	2
209	относится к	1	2
210	первый взгляд	1	2
211	как в	3	2
212	пути в	1	2
213	однако не	1	2
214	и как	1	2
215	в круг	1	2
216	от этого	1	2
217	за собой	1	2
218	в целом	2	2
219	он в	1	2
220	которые в	1	2
221	не более	1	2
222	и тот	2	2
223	в себе	4	2
224	во многих	1	2
225	как он	1	2
226	вследствие этого	1	2
227	в нем	4	2
228	связанные с	2	2
229	он не	4	2
230	всех этих	5	2
231	различные формы	1	2
232	он должен	2	2
233	и вот	6	2
234	то ни	1	2
235	а затем	1	2
236	по смыслу	1	2
237	при помощи	1	2
238	и тем	1	2
239	но уже	1	2
240	мы видели	5	2
241	должно быть	2	2
242	часто может	1	2
243	на первый	1	2
244	для него	5	2
245	но если	2	2
246	что такое	3	2
247	в такой	1	2
248	на первых	2	2
249	в отличие	1	2
250	миф о	1	2
251	таких случаях	2	2
252	в эпоху	3	2
253	однако в	1	2
254	что этот	1	2
255	в таких	3	2
256	а иногда	1	2
257	эти две	1	2
258	в русской	1	2
259	самого начала	5	2
260	тогда когда	1	2
261	одна из	3	2
262	только из	1	2
263	тому кто	1	2
264	развития как	2	2
265	не могут	3	2
266	в области	3	2
267	своего отца	1	2
268	на это	1	2
269	на вопрос	1	2
270	вывод что	1	2
271	в ее	4	2
272	мысль о	1	2
273	и этим	3	2
274	с самого	7	2
275	приводит к	2	2
276	это для	1	2
277	и когда	1	2
278	ясно что	1	2
279	еще в	1	2
280	пройти мимо	1	2
281	мы в	1	2
282	поэтому в	1	2
283	составные части	1	2
284	с ним	12	2
285	ничего не	2	2
286	в глубине	2	2
287	о нем	1	2
288	но мы	2	2
289	этой мысли	1	2
290	в пользу	1	2
291	там же	1	2
292	нас в	2	2
293	между тем	2	2
294	в конечном	1	2
295	эти изменения	1	2
296	во всей	1	2
297	и только	4	2
298	от этих	1	2
299	здесь в	1	2
300	и она	2	2
301	но так	1	2
302	тот же	5	2
303	к делу	1	2
