N	4gram	Vygotskiy__1	StatiiOP
1	дело в том что	1	4
2	и т п в	1	3
3	во всяком случае в	2	2
4	в том числе и	1	2
5	и т д и	1	2
6	и в самом деле	2	2
7	заключается в том что	3	2
8	одним и тем же	1	2
9	т д и т	1	1
10	в той мере в	1	1
11	виде в каком он	1	1
12	той мере в какой	1	1
13	такое же значение как	1	1
14	только в том случае	1	1
15	на вопрос о том	1	1
16	в то время как	5	1
17	надо сказать что в	2	1
18	д и т д	1	1
19	что с точки зрения	1	1
20	точно так же и	1	1
21	с другой стороны и	2	1
22	мы на самом деле	1	1
23	и т п поэтому	1	1
24	вопрос о том что	1	1
25	не оставляет камня на	1	1
26	так же как и	1	1
27	оставляет камня на камне	1	1
28	и т п но	1	1
29	сказать что в области	1	1
