N	2gram	Bakhtin_Fr_3	Dialekti
1	и не	13	27
2	а не	5	26
3	точки зрения	2	25
4	и т	1	24
5	и в	40	24
6	есть нечто	1	23
7	не только	13	23
8	по себе	1	20
9	не может	3	19
10	ничего не	1	17
11	и есть	3	16
12	и что	1	15
13	с точки	1	14
14	то что	5	14
15	в таком	1	14
16	таким образом	10	13
17	что он	2	13
18	вовсе не	12	13
19	может быть	9	13
20	и даже	4	13
21	что это	1	12
22	того что	1	12
23	есть и	2	12
24	не менее	2	11
25	не имеет	1	11
26	в сущности	9	10
27	отнюдь не	1	10
28	только не	1	10
29	есть не	1	9
30	ни в	4	9
31	но и	11	9
32	в этом	15	8
33	и как	3	8
34	это есть	2	8
35	отличается от	1	8
36	так что	1	8
37	в виде	1	8
38	прежде всего	16	8
39	том что	4	8
40	это и	2	7
41	в самом	6	7
42	как и	11	7
43	никогда не	1	7
44	как раз	5	7
45	потому что	2	7
46	что оно	1	7
47	в виду	7	7
48	другими словами	3	7
49	только на	4	7
50	но что	1	7
51	даже и	2	7
52	в особенности	5	7
53	ничем не	1	7
54	что в	12	7
55	самом деле	3	6
56	что иное	1	6
57	иное как	1	6
58	то же	7	6
59	об этом	3	6
60	и с	8	6
61	превращается в	1	6
62	вы не	4	6
63	если бы	3	6
64	что и	3	6
65	и только	1	6
66	о том	4	6
67	так как	4	6
68	не на	1	6
69	и все	9	6
70	все это	4	6
71	кроме того	3	6
72	не что	1	6
73	и к	3	5
74	сущности и	1	5
75	само по	1	5
76	он не	9	5
77	одно и	1	5
78	так и	3	5
79	было бы	4	5
80	в них	9	5
81	мы не	2	5
82	в том	8	5
83	в то	6	5
84	и притом	1	5
85	и сама	2	5
86	и его	17	5
87	только в	3	5
88	одно из	3	5
89	как же	1	5
90	что не	1	5
91	что для	2	5
92	как это	1	5
93	но это	3	5
94	жизни и	4	5
95	как на	1	5
96	первый план	1	4
97	нет и	1	4
98	во что	1	4
99	в истории	4	4
100	конечно не	2	4
101	подобно тому	1	4
102	это не	2	4
103	истории и	1	4
104	на первый	1	4
105	тому что	1	4
106	как о	2	4
107	но только	1	4
108	не могут	1	4
109	и это	2	4
110	жизнь и	1	4
111	о нем	3	4
112	с другой	2	4
113	тело и	1	4
114	для него	5	4
115	или иной	2	4
116	говорит о	1	4
117	у нас	4	4
118	так же	1	4
119	ни от	2	4
120	тому как	1	4
121	хотя бы	2	4
122	сказать что	3	4
123	из самых	2	3
124	мы уже	13	3
125	той же	8	3
126	и тут	1	3
127	но даже	1	3
128	и на	8	3
129	и всякий	1	3
130	и я	1	3
131	в одной	1	3
132	с этим	2	3
133	в своем	7	3
134	все же	2	3
135	перед нами	1	3
136	все эти	8	3
137	но его	1	3
138	в нем	5	3
139	он должен	1	3
140	он и	7	3
141	должно быть	1	3
142	имеется в	1	3
143	мир и	1	3
144	не в	1	3
145	есть становление	1	3
146	раз и	1	3
147	из которых	1	3
148	тем самым	1	3
149	одна из	3	3
150	в основе	5	3
151	же время	6	3
152	во всем	3	3
153	уже и	1	3
154	я бы	1	3
155	должны быть	2	3
156	и о	4	3
157	всего и	1	3
158	это было	1	3
159	к нему	2	3
160	не надо	1	3
161	все время	1	3
162	быть и	1	3
163	или же	2	3
164	и ее	2	3
165	вопрос об	1	3
166	с одной	1	3
167	из них	4	3
168	мы знаем	2	3
169	тем что	3	3
170	для того	3	3
171	именно как	1	3
172	и прежде	3	3
173	не было	5	3
174	как бы	3	3
175	на свете	1	3
176	с полной	1	3
177	и от	3	3
178	мира и	1	3
179	ни к	1	3
180	не знает	1	3
181	также не	1	3
182	все что	2	3
183	также и	4	2
184	например в	2	2
185	ни во	1	2
186	в частности	3	2
187	от самого	1	2
188	в первом	1	2
189	исходит из	1	2
190	этого он	2	2
191	и он	1	2
192	в ней	4	2
193	еще не	3	2
194	на них	2	2
195	всего этого	1	2
196	бы то	1	2
197	с его	3	2
198	но не	2	2
199	его на	1	2
200	и где	1	2
201	сознания в	1	2
202	и понимания	2	2
203	но в	8	2
204	в условиях	2	2
205	из этих	2	2
206	думать что	2	2
207	и они	2	2
208	этот ряд	2	2
209	в себе	3	2
210	но на	1	2
211	и если	2	2
212	при этом	3	2
213	и вот	2	2
214	и по	1	2
215	на этом	2	2
216	ко второму	1	2
217	все равно	1	2
218	показывает что	1	2
219	этого не	1	2
220	и уже	1	2
221	несмотря на	1	2
222	она была	1	2
223	но почему	1	2
224	же они	1	2
225	всяком случае	1	2
226	в их	4	2
227	он дает	2	2
228	от его	1	2
229	и эти	1	2
230	их в	3	2
231	что этот	1	2
232	как видим	1	2
233	если их	2	2
234	но они	1	2
235	что их	1	2
236	следовательно и	2	2
237	а для	1	2
238	очень мало	1	2
239	той или	2	2
240	все еще	1	2
241	как мы	10	2
242	так в	4	2
243	ноги и	2	2
244	с первым	1	2
245	на что	1	2
246	для этого	3	2
247	и вообще	1	2
248	и смерть	1	2
249	и здесь	4	2
250	никак не	3	2
251	она всегда	1	2
252	нас в	2	2
253	и во	4	2
254	нет это	1	2
255	ее от	1	2
256	в его	13	2
257	и следовательно	3	2
258	и она	1	2
259	только он	1	2
260	в вопросе	1	2
261	и тем	1	2
262	со всеми	5	2
263	же и	3	2
264	и у	2	2
265	же в	1	2
266	нового времени	2	2
267	ведь это	1	2
268	материя в	1	2
269	у него	8	2
270	именно в	2	2
271	а именно	1	2
272	еще и	2	2
273	только к	1	2
274	быть только	1	2
275	вопросе о	1	2
276	но как	2	2
277	меньше чем	1	2
278	и потому	4	2
279	в данном	4	2
280	было ни	3	2
281	но для	1	2
282	в смысле	1	2
283	тех или	1	2
284	и для	5	2
285	или в	1	2
286	а в	3	2
287	слово в	3	2
288	другой стороны	1	2
289	из этого	2	2
290	к этой	3	2
291	ее в	1	2
292	в своих	5	2
293	они не	3	2
294	который не	1	2
295	во всяком	1	2
296	новое время	1	1
297	или вещи	1	1
298	говоря о	1	1
299	в применении	1	1
300	отношения к	1	1
301	же еще	1	1
302	дело вовсе	1	1
303	этом отношении	2	1
304	на самом	3	1
305	в приведенном	3	1
306	и так	2	1
307	вещей в	1	1
308	по преимуществу	2	1
309	мировоззрения и	1	1
310	она требует	1	1
311	ведь и	1	1
312	высшей степени	1	1
313	и этот	2	1
314	а как	1	1
315	основные моменты	1	1
316	или наоборот	1	1
317	рационалистический атеизм	3	1
318	и момент	1	1
319	что уже	1	1
320	науки и	1	1
321	конечно и	1	1
322	не мы	1	1
323	и самого	1	1
324	но этого	1	1
325	во всех	6	1
326	а следовательно	1	1
327	для жизни	1	1
328	нею в	1	1
329	под страхом	1	1
330	в общем	1	1
331	себе и	1	1
332	тут же	2	1
333	так одна	1	1
334	и наконец	3	1
335	себе не	1	1
336	них он	1	1
337	от этого	1	1
338	именно эта	1	1
339	в этот	2	1
340	со своей	1	1
341	в которой	2	1
342	во многих	1	1
343	вы думаете	1	1
344	право на	1	1
345	эпохи и	2	1
346	говорят о	2	1
347	имеем в	1	1
348	но ведь	3	1
349	если он	1	1
350	претендует на	1	1
351	временное и	1	1
352	в xvii	1	1
353	при виде	1	1
354	что должно	1	1
355	всех этих	3	1
356	никакому сомнению	2	1
357	не к	2	1
358	в корне	2	1
359	материя и	1	1
360	нельзя быть	1	1
