N	2gram	Propp_Isto_4	Problema
1	то что	16	38
2	вовсе не	4	37
3	и не	9	37
4	и в	26	35
5	не есть	2	33
6	не только	15	24
7	сказать что	2	24
8	том что	3	19
9	у нас	2	18
10	даже и	2	18
11	о том	4	18
12	может быть	14	18
13	в этом	7	17
14	но и	12	16
15	такого рода	2	15
16	в языке	2	15
17	что мы	3	14
18	только в	3	14
19	не менее	2	13
20	потому что	6	13
21	не может	6	13
22	и что	5	13
23	тем не	2	12
24	того что	2	12
25	в том	3	12
26	хотя бы	2	12
27	не просто	4	11
28	и даже	4	11
29	так что	2	11
30	прежде всего	1	11
31	что в	14	11
32	и то	6	10
33	еще не	6	10
34	ничего не	5	10
35	и с	5	10
36	а не	6	10
37	в данном	3	10
38	тем более	1	10
39	в этой	2	9
40	если мы	1	9
41	только на	1	9
42	что же	1	9
43	для нас	3	9
44	тут же	2	8
45	все же	9	8
46	по себе	2	8
47	есть только	3	8
48	ясно что	1	8
49	в виду	1	8
50	было бы	2	8
51	уже не	5	8
52	при помощи	10	8
53	как раз	1	8
54	есть нечто	1	7
55	все эти	3	7
56	мы не	1	7
57	тем самым	1	7
58	не имеет	3	7
59	так и	10	7
60	в его	5	7
61	так как	9	7
62	этом случае	3	7
63	и т	27	6
64	есть не	1	6
65	мы и	1	6
66	с другой	4	6
67	но как	1	6
68	а только	1	6
69	относится к	3	6
70	но в	5	6
71	на то	3	6
72	т д	24	6
73	был бы	1	6
74	мы можем	6	6
75	как будто	1	6
76	когда мы	1	6
77	же самое	2	6
78	другими словами	2	6
79	можно сказать	1	6
80	в виде	2	6
81	ни в	2	6
82	в области	2	6
83	или иначе	1	6
84	а именно	3	6
85	о чем	3	6
86	но это	3	6
87	в то	1	6
88	то же	8	5
89	между собой	1	5
90	с этим	2	5
91	в себе	2	5
92	но уже	1	5
93	как и	7	5
94	представление о	1	5
95	и более	3	5
96	под этим	1	5
97	связи с	3	5
98	будто бы	1	5
99	указывает на	4	5
100	и это	1	5
101	как мы	5	5
102	данном случае	3	5
103	и на	2	5
104	без всякой	1	5
105	же это	2	5
106	что не	1	5
107	другой стороны	4	5
108	уже давно	1	5
109	в частности	2	5
110	так же	18	5
111	в связи	2	5
112	и все	2	5
113	предполагает что	1	4
114	и есть	2	4
115	что если	1	4
116	и тут	1	4
117	не вполне	1	4
118	и самого	1	4
119	но не	5	4
120	не все	1	4
121	в своем	2	4
122	и как	5	4
123	вообще не	1	4
124	что она	3	4
125	же именно	1	4
126	всех этих	1	4
127	их в	7	4
128	таким образом	10	4
