N	2gram	Losev_Prob_1	Dialekti
1	не есть	29	47
2	и не	31	30
3	т е	1	30
4	может быть	14	20
5	не только	17	19
6	и в	32	19
7	по себе	15	18
8	и т	11	17
9	а не	15	16
10	в себе	15	15
11	т д	10	15
12	что она	5	14
13	потому что	16	14
14	то что	42	14
15	в том	9	14
16	так как	11	14
17	и даже	11	14
18	как бы	14	14
19	вовсе не	35	13
20	то же	10	12
21	точки зрения	3	12
22	не просто	23	12
23	но и	9	12
24	значит что	3	12
25	и все	7	12
26	есть всегда	1	11
27	и как	6	10
28	что это	3	10
29	в нем	13	10
30	ни в	7	10
31	как и	3	10
32	том что	12	10
33	сказать что	13	10
34	так и	12	10
35	это не	6	10
36	по крайней	2	9
37	никогда не	7	9
38	крайней мере	2	9
39	же и	3	9
40	не может	8	9
41	она есть	5	9
42	мы уже	5	8
43	в этом	19	8
44	в своей	8	8
45	с точки	3	8
46	не в	4	8
47	есть нечто	11	8
48	она не	2	8
49	прежде всего	10	8
50	это есть	9	8
51	это значит	1	8
52	и то	6	7
53	есть не	6	7
54	время как	1	7
55	сама по	4	7
56	так что	6	7
57	и к	1	7
58	должно быть	2	7
59	как это	6	7
60	и притом	4	7
61	только тогда	1	7
62	в душе	1	7
63	но что	2	7
64	как будто	3	7
65	совершенно не	6	7
66	но это	8	7
67	поэтический образ	3	7
68	что в	12	7
69	чтобы не	1	6
70	я не	1	6
71	но не	9	6
72	что они	3	6
73	отнюдь не	10	6
74	тогда когда	1	6
75	в то	6	6
76	и вообще	4	6
77	и та	1	6
78	что он	7	6
79	есть ни	5	6
80	конечно не	1	6
81	не потому	2	6
82	что не	3	6
83	того что	7	6
84	да и	3	6
85	и может	2	6
86	есть и	3	6
87	жизни и	1	6
88	и потому	2	5
89	и это	9	5
90	должна быть	1	5
91	говорить о	6	5
92	есть ли	1	5
93	в силу	1	5
94	в одну	1	5
95	все равно	5	5
96	иной раз	1	5
97	и его	3	5
98	и с	2	5
99	в виду	6	5
100	сознания и	2	5
101	о том	11	5
102	и что	9	5
103	можно сказать	5	5
104	но как	6	5
105	не мешает	2	5
106	не то	2	5
107	с другой	3	5
108	не обязательно	3	5
109	а именно	12	5
110	и пр	4	5
111	и следовательно	3	5
112	в одно	4	5
113	по своему	9	5
114	в смысле	1	5
115	как раз	13	5
116	только что	2	5
117	в самом	6	5
118	только в	7	5
119	и есть	6	4
120	еще не	9	4
121	быть в	1	4
122	самом деле	6	4
123	тут же	1	4
124	или иное	1	4
125	за пределы	6	4
126	в одной	1	4
127	и объекта	1	4
128	в своем	5	4
129	все же	1	4
130	нет никакой	2	4
131	только то	4	4
132	как он	4	4
133	и если	6	4
134	при этом	6	4
135	он не	3	4
136	содержит в	7	4
137	что тут	4	4
138	одно и	1	4
139	таким образом	6	4
140	заключается в	1	4
141	а потом	2	4
142	как таковой	1	4
143	не больше	3	4
144	нисколько не	3	4
145	вещи в	4	4
146	но он	3	4
147	все это	7	4
148	с ним	3	4
149	по своей	1	4
150	связи с	5	4
151	в таком	9	4
152	в каком	3	4
153	не могут	2	4
154	есть только	8	4
155	что оно	3	4
156	той или	5	4
157	без всякого	2	4
158	в ее	3	4
159	то или	2	4
160	ясно что	3	4
161	в другом	1	4
162	к нему	3	4
163	и только	4	4
164	субъекта и	1	4
165	есть сама	1	4
166	как нечто	8	4
167	уже в	3	4
168	одно из	2	4
169	то время	1	4
170	от того	1	4
171	нельзя сказать	2	4
172	в связи	4	4
173	могут быть	2	4
174	быть и	3	4
175	хотя бы	3	4
176	а в	4	4
177	другой стороны	3	4
178	по одному	1	4
179	же как	2	3
180	таком случае	6	3
181	сам по	7	3
182	как мы	7	3
183	что если	2	3
184	вопрос о	1	3
185	что иное	2	3
186	оно есть	1	3
187	это время	1	3
188	иное как	2	3
189	в чем	3	3
190	а только	5	3
191	есть просто	1	3
192	в этой	10	3
193	она сама	1	3
194	с этим	3	3
195	кроме того	2	3
196	от этого	1	3
197	есть самое	1	3
198	больше как	1	3
199	после этого	4	3
200	всех этих	7	3
201	не значит	2	3
202	есть та	2	3
203	об этом	10	3
204	и почти	1	3
205	его в	6	3
206	это было	2	3
207	а без	1	3
208	было бы	8	3
209	мы имеем	2	3
210	и уже	3	3
211	между собою	7	3
212	и тогда	1	3
213	в этих	3	3
214	или вообще	2	3
215	или точнее	1	3
216	что такое	6	3
217	сами по	3	3
218	что этот	2	3
219	времени а	1	3
220	даже в	1	3
221	можно ли	5	3
222	не менее	19	3
223	ничего не	10	3
224	или как	3	3
225	символ и	8	3
226	должны быть	1	3
227	тут не	1	3
228	но только	2	3
229	вещи и	12	3
230	это только	2	3
231	уже не	3	3
232	как они	2	3
233	все время	2	3
234	может иметь	2	3
235	он есть	4	3
236	сразу же	2	3
237	и необходима	1	3
238	же мы	2	3
239	будто бы	1	3
240	из них	3	3
241	ведь это	2	3
242	мы находим	2	3
243	есть выражение	2	3
244	бы это	1	3
245	о котором	1	3
246	как же	3	3
247	и их	1	3
248	не было	4	3
249	себе не	3	3
250	о чем	6	3
251	во внимание	2	3
252	сейчас же	3	3
253	мы говорим	3	3
254	в данном	9	3
255	когда мы	8	3
256	в это	2	3
257	и от	1	3
258	его с	1	3
259	или другой	1	3
260	в целях	2	3
261	понимать как	2	3
262	только как	1	3
263	была бы	1	3
264	не что	2	3
265	я и	2	2
266	если вы	1	2
267	также и	11	2
268	на самом	6	2
269	он может	1	2
