N	2gram	Vygotskiy__5	Dialekti
1	не есть	4	54
2	и не	12	27
3	а не	10	26
4	точки зрения	18	25
5	и в	16	24
6	значит что	5	24
7	это значит	5	24
8	есть нечто	1	23
9	не только	16	23
10	по себе	7	20
11	не может	18	19
12	ничего не	5	17
13	и есть	7	16
14	и что	12	15
15	что все	6	14
16	с точки	9	14
17	то что	26	14
18	таким образом	19	13
19	что он	25	13
20	вовсе не	2	13
21	может быть	9	13
22	и даже	2	13
23	что это	1	12
24	есть только	1	12
25	того что	16	12
26	не менее	3	11
27	не имеет	4	11
28	что же	1	11
29	в сущности	13	10
30	тем не	1	10
31	только не	3	10
32	она есть	1	10
33	не существует	1	10
34	есть не	2	9
35	то это	2	9
36	что она	2	9
37	ни в	1	9
38	но и	6	9
39	в этом	25	8
40	и как	3	8
41	это есть	4	8
42	учение о	2	8
43	отличается от	1	8
44	так что	4	8
45	в виде	1	8
46	прежде всего	3	8
47	что мы	4	8
48	том что	15	8
49	если же	1	8
50	это и	3	7
51	в самом	4	7
52	как и	8	7
53	никогда не	5	7
54	как раз	1	7
55	потому что	21	7
56	что оно	6	7
57	ясно что	1	7
58	в виду	2	7
59	только на	2	7
60	но что	3	7
61	что в	16	7
62	самом деле	3	6
63	должна быть	5	6
64	что иное	1	6
65	я не	2	6
66	что существует	1	6
67	иное как	1	6
68	то же	8	6
69	об этом	1	6
70	и с	3	6
71	возможно только	1	6
72	оно не	1	6
73	если бы	8	6
74	что и	3	6
75	и только	1	6
76	о том	8	6
77	так как	16	6
78	даже не	1	6
79	не на	3	6
80	и все	1	6
81	все это	2	6
82	кроме того	1	6
83	но если	6	6
84	не что	1	6
85	сам по	1	5
86	вопрос о	12	5
87	что его	1	5
88	точка зрения	8	5
89	и к	2	5
90	сущности и	1	5
91	само по	2	5
92	он не	8	5
93	одно и	1	5
94	так и	7	5
95	было бы	10	5
96	в них	2	5
97	мы не	3	5
98	в том	18	5
99	в то	5	5
100	тогда когда	5	5
101	и притом	1	5
102	и сама	1	5
103	и его	3	5
104	только в	10	5
105	от всякого	2	5
106	как же	1	5
107	что не	1	5
108	что для	2	5
109	как это	8	5
110	с этой	4	5
111	но это	3	5
112	или не	2	5
113	или нет	1	5
114	жизни и	2	5
115	как на	3	5
116	и то	4	4
117	и больше	1	4
118	и ничего	1	4
119	время как	4	4
120	говорить о	3	4
121	мы и	5	4
122	первый план	1	4
123	в чем	3	4
124	есть просто	1	4
125	сама по	4	4
126	в истории	2	4
127	подобно тому	4	4
128	это не	4	4
129	на первый	1	4
130	знание и	1	4
131	тому что	5	4
132	но только	2	4
133	от того	3	4
134	не могут	4	4
135	и это	1	4
136	то время	4	4
137	к тому	6	4
138	с другой	4	4
139	для него	5	4
140	это будет	2	4
141	или иной	1	4
142	говорит о	3	4
143	у нас	2	4
144	так же	15	4
145	тому как	4	4
146	или только	1	4
147	сознания и	2	4
148	хотя бы	5	4
149	только что	5	4
150	сказать что	13	4
151	была бы	1	3
152	из самых	1	3
153	мы уже	1	3
154	той же	4	3
155	зависимости от	2	3
156	и на	6	3
157	за пределы	4	3
158	мере в	5	3
159	в одной	1	3
160	что именно	1	3
161	с этим	3	3
162	в своем	5	3
163	все же	3	3
164	перед нами	1	3
165	все эти	4	3
166	тем более	4	3
167	на то	1	3
168	в нем	7	3
169	он должен	5	3
170	в силу	10	3
171	сознание и	2	3
172	того или	1	3
173	как целое	1	3
174	должно быть	8	3
175	и значит	1	3
176	не в	6	3
177	особого рода	1	3
178	из которых	3	3
179	тем самым	8	3
180	она не	1	3
181	в основе	8	3
182	но она	1	3
183	во всем	2	3
184	уже и	1	3
185	должны быть	2	3
186	и о	1	3
187	и этим	1	3
188	из двух	1	3
189	движения и	1	3
190	это было	1	3
191	к нему	3	3
192	все время	1	3
193	и ее	1	3
194	вопрос об	3	3
195	это же	1	3
196	с одной	3	3
197	есть в	1	3
198	то и	2	3
199	при помощи	1	3
200	из них	2	3
201	мы знаем	3	3
202	не говорит	2	3
203	тем что	5	3
204	для того	14	3
205	в каком	1	3
206	и прежде	1	3
207	одинаковой мере	2	3
208	не было	1	3
209	может ли	2	3
210	ни на	2	3
211	одной стороны	3	3
212	а если	1	3
213	в сферу	1	3
214	как бы	5	3
215	если не	1	3
216	и от	2	3
217	не знает	5	3
218	все что	2	3
219	в слове	1	3
220	также и	1	2
221	например в	1	2
222	же как	7	2
223	в частности	3	2
224	только потому	1	2
225	в первом	3	2
226	исходит из	2	2
227	не имеют	2	2
228	в зависимости	2	2
229	уже по	4	2
230	что если	4	2
231	из того	11	2
232	что можно	1	2
233	и он	1	2
234	сама же	1	2
235	в ней	2	2
236	целое и	1	2
237	еще не	4	2
238	всего этого	1	2
239	бы то	1	2
240	с его	1	2
241	но не	10	2
242	силу этого	1	2
243	его на	2	2
244	в мысли	6	2
245	сознания в	3	2
246	целый ряд	1	2
247	и понимания	1	2
248	но в	6	2
249	то в	3	2
250	думать что	1	2
251	и они	1	2
252	в себе	1	2
253	тому же	2	2
254	но на	1	2
255	вообще не	4	2
256	при этом	4	2
257	раз навсегда	1	2
258	в понятии	1	2
259	что у	2	2
260	и по	4	2
261	на этом	3	2
262	и логической	2	2
263	говорил что	1	2
264	только одно	1	2
265	из нее	5	2
266	все равно	2	2
267	показывает что	5	2
268	одному тому	1	2
269	на основании	2	2
270	этого не	1	2
271	во внимание	2	2
272	и уже	1	2
273	несмотря на	1	2
274	же самый	2	2
275	как таковой	1	2
276	понятия и	2	2
277	сознания но	1	2
278	всяком случае	1	2
279	в их	3	2
280	он дает	1	2
281	от его	1	2
282	и эти	2	2
283	их в	2	2
284	что этот	1	2
285	как видим	1	2
286	же мы	2	2
287	с которой	1	2
288	но они	2	2
289	на котором	1	2
290	иметь в	1	2
291	учения о	2	2
292	и является	3	2
293	ничто не	2	2
294	как я	3	2
295	уже о	1	2
296	могут быть	4	2
297	для такого	1	2
298	той или	1	2
299	для себя	1	2
300	как мы	10	2
301	более не	1	2
302	как с	3	2
303	то как	3	2
304	на что	1	2
305	для этого	1	2
306	нас к	3	2
307	и здесь	2	2
308	этого мы	1	2
309	никак не	3	2
310	и во	1	2
311	ее от	1	2
312	в его	11	2
313	к признанию	1	2
314	как объяснить	1	2
315	и следовательно	6	2
316	как например	1	2
317	содержится в	3	2
318	в вопросе	2	2
319	их не	1	2
320	и тем	3	2
321	со всеми	2	2
322	себя в	1	2
323	не можем	1	2
324	же в	2	2
325	никто не	2	2
326	у него	6	2
327	есть также	1	2
328	нет если	1	2
329	со стороны	1	2
330	тогда это	1	2
331	или иначе	1	2
332	именно в	4	2
333	еще и	3	2
334	своего собственного	2	2
335	себя и	2	2
336	только к	2	2
337	зависит от	4	2
338	вопросе о	1	2
339	в природе	1	2
340	без которых	1	2
341	но как	3	2
342	как именно	1	2
343	нет никаких	1	2
344	меньше чем	1	2
345	и потому	2	2
346	мы говорим	2	2
347	или нет?	1	2
348	в данном	1	2
349	этом вопросе	2	2
350	по которому	1	2
351	по существу	3	2
352	но для	1	2
353	в смысле	3	2
354	тех или	1	2
355	и для	1	2
356	природе как	1	2
357	для нас	1	2
358	из себя	1	2
359	бы в	4	2
360	в одинаковой	2	2
361	а в	3	2
362	другой стороны	2	2
363	совершенно не	2	2
364	по одному	4	2
365	или иного	1	2
366	из этого	2	2
367	но еще	1	2
368	к этой	3	2
369	ее в	3	2
370	в своих	2	2
371	они не	3	2
372	во всяком	2	2
373	этой точки	4	2
374	как чистый	1	1
375	ту же	2	1
376	говоря о	1	1
377	в применении	1	1
378	отношения к	2	1
379	в сфере	5	1
380	этом отношении	5	1
381	на самом	1	1
382	он может	3	1
383	но тем	1	1
384	знания не	1	1
385	понятие в	2	1
386	к другому	1	1
387	же станут	1	1
388	что эти	2	1
389	высшей степени	2	1
390	всем ее	1	1
391	может идти	3	1
392	и должен	1	1
393	самых существенных	2	1
394	и которая	1	1
395	объект в	1	1
396	часто бывает	1	1
397	из всего	1	1
398	для своего	1	1
399	на первом	1	1
400	что уже	1	1
401	ответить на	4	1
402	сущности это	2	1
403	иной чем	2	1
404	в учении	1	1
405	на свою	2	1
406	есть совершенно	2	1
407	же что	1	1
408	себе что	1	1
409	ибо это	1	1
410	понятия в	3	1
411	и этого	1	1
412	же мере	5	1
413	отношения и	2	1
414	конечно это	1	1
415	во всех	2	1
416	то мы	1	1
417	для жизни	1	1
418	и вопрос	1	1
419	а только	4	1
420	очевидно и	1	1
421	не то	4	1
422	одном и	1	1
423	есть по	1	1
424	в общем	1	1
425	тогда как	1	1
426	и будет	1	1
427	же раз	1	1
428	отличаются от	1	1
429	за эти	1	1
430	независимо от	1	1
431	опирается на	4	1
432	единиц в	1	1
433	стороны и	2	1
434	как к	1	1
435	просто как	1	1
436	кто не	1	1
437	которая признает	1	1
438	с понятием	1	1
439	и наконец	1	1
440	более или	1	1
441	именно эта	1	1
442	в этот	2	1
443	котором она	2	1
444	сказать по	1	1
445	не приходится	1	1
446	в которой	5	1
447	же невозможно	1	1
448	если мы	7	1
449	что к	1	1
450	не те	1	1
451	только один	2	1
452	чем его	3	1
453	имеем в	1	1
454	если он	2	1
455	дальше и	1	1
456	то этим	1	1
457	уже сама	1	1
458	по самому	1	1
459	мы пользуемся	1	1
460	после этого	1	1
461	мы можем	6	1
462	что должно	3	1
463	именно то	1	1
464	свою собственную	1	1
465	же это	1	1
466	в корне	2	1
467	факт который	2	1
468	случае все	1	1
469	которые только	2	1
470	языком и	1	1
471	из него	1	1
472	не делая	1	1
473	что ни	1	1
474	или иных	1	1
475	именно это	2	1
476	спрашивается что	1	1
477	именно я	1	1
478	от нее	1	1
479	что является	2	1
480	этих законов	1	1
481	и может	3	1
482	в совершенно	2	1
483	есть все	1	1
484	этого учения	1	1
485	на ту	1	1
486	каждой отдельной	2	1
487	его в	2	1
488	знает что	2	1
489	известно что	1	1
490	за другой	1	1
491	и самыми	1	1
492	только оно	1	1
493	в ином	1	1
494	необходимостью что	1	1
495	понятий вообще	1	1
496	мы имеем	1	1
497	понятий без	1	1
498	которой он	1	1
499	всегда и	1	1
500	о чем	2	1
501	происходит как	1	1
502	в чистом	1	1
503	такой же	4	1
504	это очевидно	1	1
505	нисколько не	1	1
506	и ко	1	1
507	единой концепции	1	1
508	или менее	1	1
509	менее чем	1	1
510	ли только	1	1
511	мы приходим	1	1
512	в отношении	9	1
513	взгляд на	1	1
514	в такой	5	1
515	в котором	2	1
516	она в	1	1
517	место в	1	1
518	представление о	1	1
519	как совокупность	2	1
520	самое что	2	1
521	не как	1	1
522	они уже	1	1
523	по своей	3	1
524	для всякого	1	1
525	и той	1	1
526	точку зрения	1	1
527	но он	7	1
528	друг другу	2	1
529	что было	2	1
530	это относится	1	1
531	без всяких	2	1
532	и более	3	1
533	указывает только	1	1
534	чтобы это	1	1
535	и предполагает	1	1
536	знает ни	1	1
537	тому чтобы	4	1
538	идти не	1	1
539	это вопрос	1	1
540	же самого	3	1
541	имели в	1	1
542	что эта	3	1
543	что с	5	1
544	природу как	2	1
545	дело не	1	1
546	она существует	1	1
547	того как	5	1
548	надо все	1	1
549	если сущность	1	1
550	что ему	1	1
551	в центр	3	1
552	необходимо должно	2	1
553	у различных	1	1
554	когда они	1	1
555	одной и	1	1
556	совершенно правильно	1	1
557	о природе	1	1
558	казалось бы	4	1
559	больше чем	3	1
560	в самой	1	1
561	этих двух	3	1
562	они являются	1	1
563	такая же	1	1
564	представление об	1	1
565	связи с	3	1
566	эти три	2	1
567	действительно существует	1	1
568	для другого	2	1
569	входят в	1	1
570	этом заключается	1	1
571	так то	1	1
572	что на	1	1
573	факта что	2	1
574	перед ним	1	1
575	этот закон	3	1
576	только мы	1	1
577	чистом виде	1	1
578	же необходимо	1	1
579	эти же	2	1
580	если его	1	1
581	которых он	2	1
582	с логической	1	1
583	но все	2	1
584	как только	1	1
585	же самое	4	1
586	понять что	2	1
587	как для	1	1
588	мы до	1	1
589	тот и	1	1
590	о логическом	1	1
591	которого мы	1	1
592	с ее	1	1
593	не могу	1	1
594	без всякого	1	1
595	точками зрения	2	1
596	в ее	1	1
597	только при	1	1
598	были бы	1	1
599	совершенно ясно	2	1
600	чего она	1	1
601	только то	1	1
602	в себя	3	1
603	и совершенно	1	1
604	что существуют	1	1
605	не с	2	1
606	и которые	1	1
607	мог бы	1	1
608	ими тогда	1	1
609	связанных с	1	1
610	остается только	1	1
611	строго говоря	1	1
612	то всякая	1	1
613	другого и	1	1
614	бывает в	1	1
615	с ним	5	1
616	но может	1	1
617	связанное с	1	1
618	на знание	1	1
619	прибегнуть к	1	1
620	вот почему	3	1
621	эта точка	2	1
622	но к	1	1
623	на вопрос	5	1
624	и поэтому	2	1
625	что каждый	1	1
626	ясным что	1	1
627	или на	1	1
628	чудом если	3	1
629	это даже	1	1
630	требует для	1	1
631	нужно в	1	1
632	по типу	2	1
633	можно сказать	5	1
634	как чисто	2	1
635	другого предмета	1	1
636	понятие и	1	1
637	этого у	1	1
638	понятие из	1	1
639	тем или	2	1
640	предполагает какое-то	1	1
641	и требует	2	1
642	а потому	3	1
643	у птиц	1	1
644	которая обычно	1	1
645	не более	1	1
646	предмета который	1	1
647	он был	1	1
648	представления о	2	1
649	если эта	1	1
650	знания и	2	1
651	к ней	1	1
652	в лучшем	3	1
653	мы никогда	1	1
654	в другую	1	1
655	происходит в	2	1
656	предмета и	2	1
657	но так	1	1
658	образом как	1	1
659	но с	2	1
660	что только	2	1
661	тот же	5	1
662	которым мы	1	1
663	одной из	3	1
664	этот вопрос	6	1
665	потребности и	1	1
666	этот факт	1	1
667	непрерывно и	1	1
668	в качестве	4	1
669	каждый из	1	1
670	вопроса о	3	1
671	ни одного	2	1
672	чтобы он	1	1
673	не обладают	1	1
674	через другое	1	1
675	отношения не	1	1
676	а это	1	1
677	каким образом	1	1
678	а то	1	1
679	и обратно	1	1
680	не так	1	1
681	ничего больше	1	1
682	представить себе	1	1
683	содержания и	1	1
684	мы находим	1	1
685	в одном	3	1
686	много раз	1	1
687	заключается именно	1	1
688	только сказать	1	1
689	к ним	2	1
690	в систему	1	1
691	и никогда	1	1
692	и делает	1	1
693	образом что	2	1
694	этого понятия	1	1
695	в других	1	1
696	само собой	1	1
697	до самого	1	1
698	объект а	1	1
699	знает не	1	1
700	точек зрения	4	1
701	безразличным для	1	1
702	до сих	3	1
703	процессов но	1	1
704	к которому	4	1
705	такое же	2	1
706	даже чем	1	1
707	иначе мы	1	1
708	между ними	1	1
709	обратиться к	2	1
710	деле если	1	1
711	поскольку она	1	1
712	а главное	1	1
713	что обычно	1	1
714	если эти	1	1
715	первые две	1	1
716	в связи	1	1
717	есть одно	1	1
718	связь с	1	1
719	внимания к	1	1
720	если то	1	1
721	вместе с	4	1
722	если взять	1	1
723	относятся к	1	1
724	говорили мы	2	1
725	или по	1	1
726	верно что	2	1
727	мы исходим	1	1
728	влияния на	1	1
729	если так	1	1
730	менее эта	1	1
731	по своему	3	1
732	в область	2	1
733	чем в	3	1
734	этим мы	1	1
735	применении к	1	1
736	что всякое	1	1
737	научной мысли	2	1
738	утверждая что	1	1
739	но который	1	1
740	и основной	2	1
741	да и	1	1
742	из отдельных	1	1
743	мыслится как	1	1
744	том смысле	1	1
745	предметов в	1	1
746	бы при	1	1
747	мы могли	7	1
748	никто никогда	1	1
749	сих пор	3	1
750	лучшем случае	4	1
751	и таким	1	1
752	ничего кроме	1	1
753	понятий и	15	1
754	здесь в	1	1
755	все не	3	1
756	другой как	1	1
757	случае он	1	1
758	процесса в	3	1
759	бы говорить	1	1
760	об отношении	2	1
761	какие существуют	1	1
762	мы только	1	1
763	но остается	1	1
764	в результате	4	1
765	вытекает только	1	1
766	которая в	2	1
767	своей собственной	1	1
768	это часто	1	1
769	от него	1	1
770	и новое	1	1
771	в этих	3	1
772	отношении не	1	1
773	они имеют	1	1
774	но зато	1	1
775	мы показали	1	1
776	скажем что	1	1
777	с таким	3	1
778	как показывает	4	1
779	если все	1	1
780	в психологии	1	1
781	это на	1	1
782	материал и	1	1
783	показали что	7	1
784	имеет место	2	1
785	особенности с	1	1
786	сила и	1	1
787	вопрос что	1	1
788	это так	1	1
789	причины и	1	1
790	в процессе	13	1
791	это понятие	2	1
792	и научных	3	1
793	понятие поэтому	1	1
794	которая не	1	1
795	смысле что	1	1
