N	3gram	Vygotskiy__4	Istorich
1	с другой стороны	8	8
2	с одной стороны	9	7
3	в этом случае	3	7
4	в этих случаях	1	6
5	вместе с тем	3	6
6	о том что	3	4
7	мы знаем что	1	4
8	в связи с	3	4
9	но все же	1	4
10	мы видим что	2	4
11	тем не менее	1	4
12	так же как	5	3
13	здесь мы имеем	1	3
14	но вместе с	2	3
15	на этой стадии	1	3
16	для того чтобы	5	3
17	после того как	1	3
18	не может быть	1	3
19	то же в	1	2
20	на том что	1	2
21	о том как	1	2
22	друг с другом	7	2
23	мы видели что	2	2
24	как и в	1	2
25	что и в	1	2
26	это значит что	2	2
27	в том что	31	2
28	же как и	4	2
29	по отношению к	1	2
30	на то что	4	2
31	не только в	1	2
32	в данном случае	2	2
33	но и в	2	2
34	так как в	2	2
35	и таким образом	1	2
36	но так как	2	2
37	если бы мы	1	2
38	до сих пор	1	2
39	в том чтобы	2	2
40	не соответствует действительности	1	1
41	подобно тому как	2	1
42	может быть в	1	1
43	и тем самым	4	1
44	на самом деле	1	1
45	могут быть различны	1	1
46	а затем уже	1	1
47	я думаю что	1	1
48	в основе которых	1	1
49	в том числе	2	1
50	вопрос о том	1	1
51	что ключ к	1	1
52	точно так же	3	1
53	они могут быть	1	1
54	и здесь мы	1	1
55	это означает что	1	1
56	этой точки зрения	4	1
57	мы уже говорили	2	1
58	мы увидим что	1	1
59	то обстоятельство что	3	1
60	так как для	1	1
61	можно сказать что	1	1
62	с самого начала	1	1
63	уже очень рано	1	1
64	указывает на то	1	1
65	потому что в	1	1
66	по себе не	1	1
67	с тем что	3	1
68	и не только	2	1
69	что он не	1	1
70	в то время	1	1
71	в том смысле	2	1
72	указывают на то	1	1
73	мы видели также	1	1
74	в процессе развития	1	1
75	одной стороны и	2	1
76	тот момент когда	1	1
77	но как только	1	1
78	то здесь мы	1	1
79	мы видим в	2	1
80	в самом деле	6	1
81	на задний план	1	1
82	том что там	1	1
83	как мы видели	2	1
84	в зависимости от	1	1
85	только в том	2	1
86	только тогда когда	1	1
87	чем перейти к	1	1
88	в себе и	3	1
89	и тем что	1	1
90	том числе и	2	1
91	состоит не в	1	1
92	с точки зрения	11	1
93	в тот момент	1	1
94	к неправильным выводам	1	1
95	то время как	1	1
96	в развитии этого	1	1
97	в отличие от	2	1
98	само по себе	1	1
99	может быть не	1	1
100	что наряду с	1	1
101	во всяком случае	3	1
102	в свою очередь	2	1
103	и что он	1	1
104	то же что	1	1
105	но мы видели	1	1
106	с этой точки	4	1
107	состоит в том	3	1
